quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,13.35,0.324,13.25,-0.229,0.046,-0.355,2.25,0.041,2.376,36,39,37,38
37_38_36_39,27.816,0.178,28.062,-0.617,0.118,-0.653,2.179,0.051,2.194,37,38,36,39
37_40_38_39,-324.579,0.29,-329.687,-0.447,0.108,-0.712,1.302,0.01,1.3,37,40,38,39
38_39_37_40,-155.681,0.324,-158.875,-0.385,0.138,-0.574,1.267,0.01,1.246,38,39,37,40
38_42_39_40,-237.205,0.408,-239.5,-0.93,0.18,-1.136,1.935,0.012,1.936,38,42,39,40
39_40_38_42,-186.999,0.426,-191.782,-0.571,0.148,-0.866,1.913,0.014,1.925,39,40,38,42
39_43_40_42,2.864,0.312,-2.782,-0.794,0.076,-1.002,1.706,0.022,1.607,39,43,40,42
40_42_39_43,-160.193,1.19,-164.312,-1.304,0.198,-1.53,1.665,0.023,1.657,40,42,39,43
40_44_42_43,21.686,0.394,18.125,-1.119,0.155,-1.371,1.524,0.016,1.512,40,44,42,43
42_43_40_44,-585.927,0.718,-588.25,-0.859,0.188,-1.095,1.475,0.01,1.482,42,43,40,44
42_45_43_44,-89.871,0.515,-95.5,-0.773,0.125,-1.12,1.848,0.011,1.828,42,45,43,44
43_44_42_45,-495.382,0.513,-498.531,-0.822,0.128,-1.095,1.84,0.013,1.805,43,44,42,45
43_46_44_45,-44.007,0.45,-45.25,-0.501,0.075,-0.732,1.555,0.015,1.564,43,46,44,45
44_45_43_46,-581.758,1.253,-583.0,-0.678,0.081,-0.817,1.571,0.029,1.592,44,45,43,46
60_61_62_64,13.202,1.137,13.812,-0.01,0.015,-0.01,98.075,1.828,95.974,60,61,62,64
62_64_60_61,13.29,1.378,14.282,-0.009,0.044,-0.005,101.09,4.773,101.561,62,64,60,61
