quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-0.474,0.229,-0.344,-0.189,0.15,-0.202,-0.004,0.003,-0.003,49,50,51,52
49_50_52_53,131.609,0.442,132.406,0.732,0.132,0.535,-0.505,0.02,-0.424,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.5,0.095,0.367,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7268.822,206.617,7287.625,0.201,0.057,0.169,1.907,20.948,0.0,49,50,54,56
49_50_56_57,92.724,1.661,93.594,-0.192,0.073,-0.33,0.024,0.065,-0.092,49,50,56,57
49_50_57_58,36.17,0.859,37.438,0.011,0.037,-0.061,0.05,0.037,0.059,49,50,57,58
49_50_58_59,52.123,0.44,55.062,-0.008,0.034,-0.108,-0.017,0.02,-0.037,49,50,58,59
50_51_52_53,180.683,8.971,184.938,-0.178,0.081,-0.13,-80.984,0.108,-81.187,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.898,0.159,0.512,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,0.014,0.02,-0.035,-0.004,0.0,0.0,50,51,54,56
50_51_56_57,97.661,1.528,97.625,-0.167,0.082,-0.264,-0.068,0.049,-0.062,50,51,56,57
50_51_57_58,32.739,0.607,31.906,0.0,0.047,-0.072,0.049,0.022,0.066,50,51,57,58
50_51_58_59,50.799,1.087,50.844,-0.034,0.049,-0.15,0.037,0.039,0.094,50,51,58,59
51_52_49_50,47.316,2.22,47.656,0.152,0.495,-0.003,0.019,0.025,0.016,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.012,0.167,0.024,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7182.594,707.803,7287.625,0.046,0.207,0.305,1.15,7.753,0.0,51,52,54,56
51_52_56_57,101.758,1.325,102.125,0.0,0.0,0.0,-0.051,0.032,-0.068,51,52,56,57
51_52_57_58,35.546,0.336,36.125,0.0,0.0,0.0,-0.033,0.008,-0.1,51,52,57,58
51_52_58_59,53.69,0.416,54.594,0.0,0.0,0.0,0.054,0.041,0.112,51,52,58,59
52_53_49_50,51.524,0.366,50.563,-0.166,0.076,-0.326,-0.567,0.012,-0.606,52,53,49,50
52_53_50_51,-372.337,3.247,-375.688,-0.132,0.073,-0.281,-102.416,0.297,-101.763,52,53,50,51
52_53_54_56,7130.432,894.42,7287.625,-0.271,0.007,-0.338,-99.85,551.384,0.0,52,53,54,56
52_53_56_57,105.467,0.952,105.782,-0.14,0.073,-0.272,-0.177,0.012,-0.185,52,53,56,57
52_53_57_58,36.558,1.516,36.594,0.214,0.017,0.136,-0.08,0.054,-0.162,52,53,57,58
52_53_58_59,57.86,1.043,58.859,-0.061,0.054,-0.136,-0.018,0.036,0.044,52,53,58,59
53_54_49_50,50.369,0.601,50.75,0.003,0.003,0.001,1.856,2.303,-1.25,53,54,49,50
53_54_50_51,69.865,0.338,68.188,0.004,0.004,0.002,-5.033,1.25,-5.233,53,54,50,51
53_54_51_52,1.947,0.595,1.625,0.008,0.005,0.003,2.227,2.143,2.494,53,54,51,52
53_54_56_57,102.021,1.468,101.844,0.006,0.003,0.003,-2.843,5.259,-11.552,53,54,56,57
53_54_57_58,27.918,0.71,27.032,0.004,0.003,0.002,14.103,2.817,14.904,53,54,57,58
53_54_58_59,60.746,0.527,61.344,0.004,0.003,0.002,2.186,1.94,4.004,53,54,58,59
54_56_49_50,54.362,0.598,55.812,-0.005,0.004,-0.003,-6.421,2.166,-8.588,54,56,49,50
54_56_50_51,37.159,1.456,35.938,-0.007,0.005,-0.005,6.464,5.379,10.304,54,56,50,51
54_56_51_52,2.521,0.492,2.094,-0.011,0.004,-0.009,1.326,1.451,3.846,54,56,51,52
54_56_52_53,-348.226,0.306,-347.781,-0.004,0.004,-0.002,-0.828,1.018,1.201,54,56,52,53
54_56_57_58,32.184,1.931,33.312,-0.005,0.003,-0.002,2.369,7.431,18.549,54,56,57,58
54_56_58_59,66.332,0.802,66.312,-0.004,0.003,-0.002,2.883,3.095,7.094,54,56,58,59
56_57_49_50,55.853,3.57,57.219,0.219,0.06,0.242,-0.026,0.127,-0.015,56,57,49,50
56_57_50_51,24.178,0.271,24.219,-0.065,0.103,-0.088,-0.029,0.004,-0.004,56,57,50,51
56_57_51_52,-0.644,0.547,-0.438,-0.404,0.105,-0.476,0.003,0.021,0.03,56,57,51,52
56_57_52_53,-330.869,0.333,-329.782,-0.574,0.139,-0.634,-0.213,0.012,-0.23,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.164,0.017,-0.189,0.0,0.0,0.0,56,57,53,54
56_57_58_59,86.398,0.384,85.531,0.082,0.058,0.149,-0.627,0.004,-0.623,56,57,58,59
57_58_49_50,57.971,0.822,57.594,-0.621,0.102,-0.663,-0.028,0.01,-0.032,57,58,49,50
57_58_50_51,10.625,0.578,10.438,-0.821,0.155,-0.891,-0.011,0.007,-0.002,57,58,50,51
57_58_51_52,-1.065,0.575,-1.188,-0.65,0.119,-0.714,0.002,0.007,0.021,57,58,51,52
57_58_52_53,-318.814,2.471,-319.469,-0.672,0.093,-0.78,-0.093,0.106,-0.054,57,58,52,53
57_58_53_54,7287.109,9.108,7287.625,-0.124,0.012,-0.181,-0.125,2.207,0.0,57,58,53,54
57_58_54_56,7287.415,3.715,7287.625,-0.01,0.01,-0.037,0.046,0.804,0.0,57,58,54,56
58_59_49_50,57.242,0.661,57.968,-0.327,0.114,-0.302,0.03,0.008,0.001,58,59,49,50
58_59_50_51,6.357,0.649,6.219,-1.22,0.043,-1.244,0.021,0.025,0.082,58,59,50,51
58_59_51_52,0.141,0.374,0.406,-1.304,0.054,-1.354,-0.041,0.013,-0.008,58,59,51,52
58_59_52_53,-304.667,2.448,-303.156,-0.876,0.04,-0.89,-0.113,0.104,-0.134,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.134,0.018,0.123,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7270.646,180.605,7287.625,0.136,0.008,0.125,2.852,58.614,0.0,58,59,54,56
58_59_56_57,14.756,2.576,14.094,-0.24,0.094,-0.341,-0.595,0.032,-0.613,58,59,56,57
60_61_62_64,10.769,2.825,9.218,-0.005,0.005,-0.005,92.198,2.704,94.037,60,61,62,64
62_64_60_61,14.799,1.314,15.406,-0.007,0.004,-0.005,97.056,1.247,95.996,62,64,60,61
