quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,20.281,0.83,20.187,-0.329,0.172,-0.296,-0.52,0.016,-0.508,25,26,27,28
25_26_28_29,206.808,0.229,206.75,0.215,0.066,0.257,-0.12,0.004,-0.114,25,26,28,29
25_26_29_30,244.582,0.776,243.968,0.354,0.075,0.4,-0.018,0.011,-0.02,25,26,29,30
25_26_30_31,-49.036,0.386,-48.719,0.412,0.064,0.435,0.003,0.006,-0.001,25,26,30,31
25_26_31_32,-493.872,0.17,-494.313,0.449,0.081,0.453,-0.041,0.003,-0.042,25,26,31,32
25_26_32_33,-27.294,1.016,-27.344,0.492,0.056,0.507,0.024,0.016,0.036,25,26,32,33
25_26_33_34,53.721,0.147,54.5,0.524,0.095,0.5,-0.021,0.002,-0.026,25,26,33,34
26_27_28_29,208.243,1.824,207.968,-1.443,0.265,-1.42,-0.443,0.03,-0.445,26,27,28,29
26_27_29_30,244.466,0.28,244.438,-0.435,0.124,-0.498,-0.12,0.004,-0.123,26,27,29,30
26_27_30_31,-45.415,0.14,-45.062,0.191,0.005,0.174,-0.045,0.002,-0.054,26,27,30,31
26_27_31_32,-496.137,1.346,-496.75,0.419,0.007,0.464,-0.023,0.021,-0.036,26,27,31,32
26_27_32_33,-22.318,0.746,-22.0,0.386,0.016,0.343,-0.024,0.011,-0.028,26,27,32,33
26_27_33_34,51.918,1.046,51.688,0.569,0.001,0.588,0.004,0.016,-0.004,26,27,33,34
27_28_29_30,244.423,0.685,245.0,-2.454,0.2,-2.505,-0.475,0.016,-0.483,27,28,29,30
27_28_30_31,-46.303,1.135,-46.094,-1.177,0.1,-1.145,-0.118,0.017,-0.112,27,28,30,31
27_28_31_32,-491.716,0.998,-490.75,-0.594,0.013,-0.617,-0.056,0.014,-0.069,27,28,31,32
27_28_32_33,-24.077,0.948,-23.594,-0.353,0.014,-0.299,-0.03,0.014,-0.038,27,28,32,33
27_28_33_34,52.589,0.059,52.437,-0.279,0.035,-0.271,-0.013,0.0,-0.014,27,28,33,34
28_29_30_31,-46.591,0.351,-47.031,-3.043,0.277,-2.97,-0.371,0.016,-0.388,28,29,30,31
28_29_31_32,-492.488,0.512,-493.094,-1.368,0.117,-1.444,-0.137,0.008,-0.14,28,29,31,32
28_29_32_33,-25.468,1.017,-26.312,-0.844,0.042,-0.83,-0.057,0.016,-0.048,28,29,32,33
28_29_33_34,48.702,0.009,48.312,-0.494,0.0,-0.56,-0.011,0.0,-0.015,28,29,33,34
29_30_31_32,-493.137,1.116,-492.438,-3.082,0.446,-3.002,-0.503,0.013,-0.508,29,30,31,32
29_30_32_33,-23.248,0.205,-24.062,-1.132,0.073,-1.137,-0.077,0.002,-0.082,29,30,32,33
29_30_33_34,49.805,1.871,49.718,-0.871,0.041,-0.892,-0.062,0.029,-0.052,29,30,33,34
30_31_32_33,-23.428,0.476,-23.218,-3.169,0.31,-3.148,-0.307,0.003,-0.29,30,31,32,33
30_31_33_34,47.18,3.26,49.25,-0.881,0.014,-0.843,-0.079,0.049,-0.061,30,31,33,34
31_32_33_34,54.536,0.012,54.312,-0.787,0.231,-0.742,-0.714,0.005,-0.708,31,32,33,34
60_61_62_64,9.465,3.459,8.328,0.012,0.038,-0.002,104.74,2.278,106.934,60,61,62,64
