quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-178.193,4.257,-178.25,-0.083,0.041,-0.103,209.028,1.27,209.118,49,52,50,51
50_51_49_52,-227.788,5.523,-229.75,-0.099,0.028,-0.097,218.727,1.703,218.491,50,51,49,52
50_53_51_52,4.777,0.16,4.719,-0.068,0.021,-0.074,-0.011,0.016,-0.003,50,53,51,52
51_52_50_53,-439.469,0.286,-439.656,0.0,0.0,0.0,0.017,0.007,0.004,51,52,50,53
51_54_52_53,-267.704,0.078,-267.625,0.002,0.002,0.001,7.835,1.266,7.287,51,54,52,53
52_53_51_54,903.956,49.416,892.75,-0.035,0.005,-0.031,117.52,5.572,126.853,52,53,51,54
52_56_53_54,938.788,4.723,868.0,-0.071,0.004,-0.07,-270.902,32.445,-254.381,52,56,53,54
53_54_52_56,241.95,0.691,242.188,0.002,0.002,0.001,1.288,2.898,0.928,53,54,52,56
53_57_54_56,-5509.38,290.729,-5419.438,-0.374,0.032,-0.368,-494.164,49.562,-523.008,53,57,54,56
54_56_53_57,262.568,0.209,262.625,-0.004,0.003,-0.005,6.855,0.81,6.567,54,56,53,57
54_58_56_57,-92.342,0.842,-92.875,-0.003,0.004,-0.002,13.231,3.544,11.082,54,58,56,57
56_57_54_58,-5898.904,0.06,-5898.875,0.275,0.018,0.298,3.101,0.461,5.956,56,57,54,58
56_59_57_58,158.31,0.941,158.094,-0.638,0.092,-0.618,1.547,0.008,1.547,56,59,57,58
57_58_56_59,-567.372,1.664,-567.625,-0.563,0.066,-0.558,1.476,0.088,1.494,57,58,56,59
60_61_62_64,-8.68,0.958,-8.219,-0.002,0.001,-0.003,102.553,0.473,102.631,60,61,62,64
62_64_60_61,-6.51,2.292,-6.344,-0.003,0.001,-0.0,102.111,0.865,101.898,62,64,60,61
