quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,0.902,0.356,0.782,-0.044,0.082,0.008,-0.003,0.007,-0.03,49,50,51,52
49_50_52_53,140.537,1.421,142.719,0.584,0.117,0.423,-0.696,0.091,-0.723,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.528,0.04,0.454,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7030.444,832.068,7287.625,0.265,0.024,0.249,42.466,136.147,0.0,49,50,54,56
49_50_56_57,38.104,0.592,38.562,-0.147,0.044,-0.219,-0.031,0.038,-0.082,49,50,56,57
49_50_57_58,38.012,0.938,38.468,-0.039,0.026,-0.086,-0.129,0.058,-0.158,49,50,57,58
49_50_58_59,41.409,0.835,40.156,-0.035,0.025,-0.068,0.091,0.05,0.166,49,50,58,59
50_51_52_53,708.817,0.19,709.188,-0.157,0.042,-0.152,-129.431,0.116,-130.075,50,51,52,53
50_51_53_54,7287.559,1.168,7287.625,0.765,0.09,0.488,-0.811,0.128,0.0,50,51,53,54
50_51_54_56,6901.849,1792.309,7287.625,0.113,0.041,0.062,-47.675,257.664,0.0,50,51,54,56
50_51_56_57,45.389,0.338,45.688,-0.092,0.038,-0.149,0.074,0.018,0.105,50,51,56,57
50_51_57_58,36.779,0.623,38.188,0.007,0.022,-0.05,0.053,0.039,0.146,50,51,57,58
50_51_58_59,44.584,0.805,41.375,-0.012,0.028,-0.062,-0.004,0.05,0.083,50,51,58,59
51_52_49_50,46.814,0.729,46.156,0.188,0.174,0.291,-0.01,0.008,-0.004,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.087,0.134,0.188,2.311,0.024,0.0,51,52,53,54
51_52_54_56,7192.124,775.296,7287.625,0.077,0.333,0.24,9.262,8.385,0.0,51,52,54,56
51_52_56_57,51.219,0.461,50.562,0.209,0.104,0.269,-0.03,0.005,-0.026,51,52,56,57
51_52_57_58,39.999,0.3,39.5,0.0,0.0,0.0,0.023,0.007,0.064,51,52,57,58
51_52_58_59,46.243,1.125,45.782,0.003,0.129,0.013,0.019,0.012,0.014,51,52,58,59
52_53_49_50,49.846,0.526,50.844,0.009,0.053,-0.09,-0.643,0.027,-0.642,52,53,49,50
52_53_50_51,-371.07,2.725,-372.688,0.025,0.037,-0.065,-177.245,0.384,-176.023,52,53,50,51
52_53_54_56,6849.653,792.805,7287.625,-0.163,0.007,-0.197,1073.709,761.819,0.0,52,53,54,56
52_53_56_57,53.0,0.88,53.282,-0.073,0.041,-0.081,-0.166,0.014,-0.145,52,53,56,57
52_53_57_58,41.769,0.39,39.688,0.34,0.015,0.263,0.024,0.021,0.002,52,53,57,58
52_53_58_59,49.442,0.918,49.062,0.086,0.034,0.037,0.032,0.047,0.083,52,53,58,59
53_54_49_50,47.51,0.309,48.031,0.004,0.006,0.003,0.65,1.29,2.356,53,54,49,50
53_54_50_51,50.843,0.338,47.375,0.006,0.007,0.005,0.771,1.189,8.55,53,54,50,51
53_54_51_52,1.646,0.257,1.531,0.01,0.007,0.009,1.323,0.812,4.989,53,54,51,52
53_54_56_57,50.287,0.695,50.656,0.011,0.009,0.006,-1.348,2.579,-1.55,53,54,56,57
53_54_57_58,40.503,0.322,39.688,0.005,0.004,0.002,0.087,1.107,-8.332,53,54,57,58
53_54_58_59,50.728,0.453,50.469,0.005,0.005,0.003,0.86,1.74,-10.73,53,54,58,59
