quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
7_9_1_2,34.128,1.344,34.25,-0.598,0.043,-0.611,0.001,0.056,0.007,7,9,1,2
7_9_2_3,139.392,0.41,139.812,-0.424,0.043,-0.398,-0.021,0.005,-0.023,7,9,2,3
7_9_3_4,44.203,0.372,43.532,-0.51,0.048,-0.521,-0.072,0.005,-0.084,7,9,3,4
7_9_4_5,-27.192,0.422,-26.968,-0.76,0.086,-0.897,-0.113,0.027,-0.088,7,9,4,5
7_9_5_6,23.267,0.818,23.469,-0.274,0.037,-0.403,-0.552,0.036,-0.576,7,9,5,6
9_10_1_2,35.149,0.384,35.375,-0.172,0.03,-0.158,-0.005,0.01,-0.024,9,10,1,2
9_10_2_3,135.407,0.389,135.312,-0.282,0.042,-0.321,-0.013,0.01,-0.034,9,10,2,3
9_10_3_4,42.222,0.351,42.875,-0.272,0.032,-0.304,-0.046,0.009,-0.033,9,10,3,4
9_10_4_5,-29.371,0.469,-30.016,-0.302,0.033,-0.367,-0.007,0.045,0.006,9,10,4,5
9_10_5_6,14.552,0.356,14.657,-0.217,0.019,-0.277,-0.136,0.01,-0.166,9,10,5,6
9_10_6_7,-88.41,0.426,-89.688,0.108,0.012,0.115,-0.515,0.04,-0.487,9,10,6,7
