quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,13.532,2.515,12.781,-0.213,0.04,-0.331,2.368,0.362,2.221,36,39,37,38
37_38_36_39,89.599,0.855,89.0,-0.905,0.298,-0.971,2.252,0.016,2.286,37,38,36,39
37_40_38_39,-272.257,0.943,-274.468,-0.444,0.119,-0.691,1.317,0.021,1.315,37,40,38,39
38_39_37_40,-156.444,0.43,-157.938,-0.632,0.174,-0.857,1.284,0.011,1.269,38,39,37,40
38_42_39_40,-286.212,1.156,-288.812,-0.893,0.195,-1.151,2.033,0.026,2.021,38,42,39,40
39_40_38_42,-440.06,0.488,-444.625,-0.649,0.181,-0.932,1.995,0.015,2.042,39,40,38,42
39_43_40_42,-18.613,1.078,-20.594,-0.752,0.191,-1.018,1.696,0.029,1.705,39,43,40,42
40_42_39_43,-442.236,2.026,-446.875,-1.021,0.184,-1.242,1.722,0.051,1.72,40,42,39,43
40_44_42_43,-74.754,0.326,-78.906,-0.921,0.184,-1.142,1.63,0.007,1.638,40,44,42,43
42_43_40_44,-610.33,2.318,-612.25,-0.798,0.188,-1.131,1.607,0.057,1.591,42,43,40,44
42_45_43_44,21.946,0.523,19.719,-0.708,0.068,-1.032,2.087,0.056,2.106,42,45,43,44
43_44_42_45,-412.131,0.515,-418.188,-0.82,0.134,-1.06,1.953,0.013,1.96,43,44,42,45
43_46_44_45,8.862,0.922,7.812,-0.826,0.087,-1.122,1.676,0.047,1.705,43,46,44,45
44_45_43_46,-562.0,1.109,-567.344,-0.7,0.116,-0.95,1.641,0.026,1.6,44,45,43,46
60_61_62_64,13.929,0.983,14.469,-0.003,0.001,-0.001,95.888,0.928,87.69,60,61,62,64
62_64_60_61,15.429,0.789,14.468,-0.008,0.002,-0.006,97.087,0.81,100.472,62,64,60,61
