quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,49.372,0.115,49.532,-1.685,0.1,-1.676,1.412,0.011,1.41,1,4,2,3
2_3_1_4,-152.947,0.933,-152.5,-1.991,0.24,-2.003,1.428,0.022,1.43,2,3,1,4
2_5_3_4,-476.774,0.471,-476.594,-1.848,0.087,-1.835,1.034,0.014,1.032,2,5,3,4
3_4_2_5,-347.449,0.456,-347.218,-1.725,0.255,-1.71,1.014,0.005,0.985,3,4,2,5
3_6_4_5,-62.853,0.083,-63.344,-1.643,0.197,-1.601,1.18,0.006,1.181,3,6,4,5
4_5_3_6,-434.637,0.528,-434.594,-1.866,0.197,-1.877,1.186,0.003,1.181,4,5,3,6
4_7_5_6,29.122,2.314,27.969,-1.603,0.214,-1.547,1.372,0.057,1.406,4,7,5,6
5_6_4_7,-296.774,1.175,-297.438,-1.991,0.26,-1.94,1.167,0.023,1.158,5,6,4,7
5_9_6_7,-82.829,1.212,-82.75,-1.335,0.206,-1.373,1.634,0.028,1.634,5,9,6,7
60_61_62_64,10.935,2.305,12.875,0.003,0.006,-0.002,102.614,1.537,102.576,60,61,62,64
62_64_60_61,-4.252,0.749,-4.937,-0.001,0.034,-0.008,100.311,1.08,100.0,62,64,60,61
6_10_7_9,-51.812,0.781,-51.25,-0.887,0.091,-0.884,1.866,0.033,1.881,6,10,7,9
6_7_5_9,-351.243,0.166,-351.812,-1.716,0.108,-1.752,1.562,0.005,1.555,6,7,5,9
7_11_9_10,32.584,0.808,33.782,-0.853,0.067,-0.842,1.774,0.037,1.793,7,11,9,10
7_9_6_10,-243.134,0.617,-242.875,-1.04,0.05,-1.065,1.867,0.028,1.858,7,9,6,10
9_10_7_11,-145.779,0.015,-146.032,-1.212,0.004,-1.221,1.66,0.007,1.668,9,10,7,11
