quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_16_14_15,15.168,0.3,14.844,-0.246,0.093,-0.336,2.189,0.023,2.204,13,16,14,15
14_15_13_16,45.802,0.434,45.968,-0.156,0.101,-0.271,2.402,0.026,2.323,14,15,13,16
14_17_15_16,-373.069,0.292,-377.125,-0.718,0.112,-0.88,1.099,0.008,1.077,14,17,15,16
15_16_14_17,-70.106,1.621,-70.75,-0.976,0.118,-1.395,1.073,0.048,1.089,15,16,14,17
15_18_16_17,-162.703,0.513,-165.062,-0.721,0.153,-1.084,2.226,0.009,2.284,15,18,16,17
16_17_15_18,-421.571,0.599,-429.156,-0.801,0.088,-1.014,2.372,0.03,2.311,16,17,15,18
16_19_17_18,-60.101,0.184,-62.219,-0.374,0.211,-0.585,1.204,0.008,1.212,16,19,17,18
17_18_16_19,1.203,0.342,-3.813,-0.417,0.097,-0.488,1.279,0.012,1.254,17,18,16,19
17_20_18_19,-45.784,0.188,-47.125,-0.546,0.111,-0.627,1.371,0.014,1.355,17,20,18,19
18_19_17_20,-517.924,0.405,-523.75,-0.828,0.187,-1.306,1.385,0.004,1.353,18,19,17,20
18_21_19_20,34.768,0.196,34.25,-0.409,0.077,-0.586,1.295,0.027,1.288,18,21,19,20
19_20_18_21,-550.04,0.456,-554.781,-1.02,0.068,-1.412,1.278,0.008,1.275,19,20,18,21
19_22_20_21,-48.365,0.395,-54.25,-0.658,0.116,-0.999,1.256,0.007,1.237,19,22,20,21
20_21_19_22,-720.08,0.326,-722.5,-0.852,0.103,-0.94,1.223,0.011,1.314,20,21,19,22
60_61_62_64,-0.558,1.839,2.75,0.011,0.056,0.011,109.446,7.256,100.644,60,61,62,64
62_64_60_61,0.23,0.623,1.344,-0.008,0.066,-0.13,104.929,6.086,105.101,62,64,60,61
