quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,-96.315,0.411,-96.344,-0.272,0.206,-0.391,1.447,0.007,1.463,36,39,37,38
37_38_36_39,-23.963,0.904,-25.094,-0.257,0.181,-0.245,1.446,0.072,1.35,37,38,36,39
37_40_38_39,-524.438,0.56,-529.844,-0.359,0.21,-0.739,1.071,0.01,1.078,37,40,38,39
38_39_37_40,-121.487,0.455,-121.282,-0.503,0.285,-0.889,1.091,0.01,1.087,38,39,37,40
38_42_39_40,-45.305,0.489,-47.125,-0.912,0.261,-1.265,1.337,0.008,1.332,38,42,39,40
39_40_38_42,-194.241,0.642,-203.406,-1.034,0.306,-1.658,1.322,0.015,1.322,39,40,38,42
39_43_40_42,-18.341,0.284,-21.438,-1.402,0.298,-2.042,1.479,0.006,1.47,39,43,40,42
40_42_39_43,-284.928,0.42,-288.344,-1.563,0.274,-1.97,1.476,0.009,1.486,40,42,39,43
40_44_42_43,-60.824,0.205,-63.531,-1.314,0.263,-1.78,1.243,0.01,1.244,40,44,42,43
42_43_40_44,-688.088,0.438,-690.156,-1.075,0.278,-1.592,1.228,0.011,1.228,42,43,40,44
42_45_43_44,-41.871,0.422,-45.812,-0.999,0.228,-1.502,1.482,0.007,1.509,42,45,43,44
43_44_42_45,-604.67,0.518,-610.844,-0.859,0.198,-1.161,1.497,0.011,1.49,43,44,42,45
43_46_44_45,-10.097,0.428,-14.5,-1.06,0.147,-1.387,1.445,0.016,1.402,43,46,44,45
44_45_43_46,-675.67,0.535,-682.281,-0.862,0.13,-1.04,1.413,0.009,1.422,44,45,43,46
60_61_62_64,13.741,0.764,12.219,-0.004,0.13,-0.041,104.057,9.865,103.244,60,61,62,64
62_64_60_61,14.701,0.601,15.032,-0.004,0.109,0.012,102.954,8.285,103.294,62,64,60,61
