quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,6.036,1.116,6.5,0.79,0.216,0.439,-0.322,0.022,-0.354,13,14,15,16
13_14_16_17,32.317,2.162,33.5,1.133,0.164,1.001,-0.17,0.039,-0.167,13,14,16,17
13_14_17_18,35.08,0.342,34.718,1.141,0.165,1.016,-0.042,0.007,-0.07,13,14,17,18
13_14_18_19,-61.614,0.474,-60.812,1.136,0.16,1.022,-0.001,0.008,0.022,13,14,18,19
13_14_19_20,24.542,0.264,24.125,1.097,0.163,1.012,-0.011,0.005,-0.021,13,14,19,20
13_14_20_21,-29.905,0.511,-28.375,1.082,0.184,0.86,-0.034,0.01,-0.046,13,14,20,21
13_14_21_22,-85.367,2.255,-85.75,1.089,0.165,0.911,-0.026,0.038,-0.014,13,14,21,22
14_15_16_17,42.406,0.572,42.969,-0.991,0.16,-1.322,-0.668,0.01,-0.646,14,15,16,17
14_15_17_18,28.231,0.396,28.438,-0.495,0.078,-0.636,-0.115,0.007,-0.136,14,15,17,18
14_15_18_19,-57.001,0.363,-56.594,-0.457,0.074,-0.642,-0.026,0.007,-0.012,14,15,18,19
14_15_19_20,22.34,0.367,23.468,-0.411,0.072,-0.615,-0.015,0.007,-0.016,14,15,19,20
14_15_20_21,-21.653,0.557,-21.344,-0.407,0.069,-0.516,-0.01,0.009,-0.016,14,15,20,21
14_15_21_22,-84.181,0.465,-83.688,-0.388,0.08,-0.576,-0.008,0.008,0.007,14,15,21,22
15_16_13_14,18.975,0.273,18.594,-1.111,0.154,-1.482,-0.314,0.004,-0.338,15,16,13,14
15_16_17_18,33.343,0.695,32.703,-1.24,0.129,-1.468,-0.334,0.014,-0.35,15,16,17,18
15_16_18_19,-56.3,0.661,-56.406,-0.915,0.082,-0.902,-0.082,0.011,-0.068,15,16,18,19
15_16_19_20,23.031,1.375,23.844,-0.81,0.076,-0.855,-0.012,0.023,0.0,15,16,19,20
15_16_20_21,-16.743,2.502,-15.343,-0.794,0.081,-0.703,0.025,0.042,0.023,15,16,20,21
15_16_21_22,-83.994,0.499,-83.781,-0.762,0.083,-0.818,-0.016,0.009,-0.052,15,16,21,22
16_17_13_14,19.753,0.658,19.719,-0.693,0.198,-1.001,-0.133,0.013,-0.145,16,17,13,14
