quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-48.831,1.038,-49.187,0.024,0.036,0.019,148.883,4.229,148.124,49,52,50,51
50_51_49_52,64.971,0.375,64.438,0.179,0.023,0.168,102.359,4.097,101.854,50,51,49,52
50_53_51_52,-2.729,0.236,-2.688,0.113,0.112,0.004,0.01,0.007,0.009,50,53,51,52
51_52_50_53,-421.926,0.631,-422.781,0.164,0.114,0.446,0.006,0.007,-0.001,51,52,50,53
51_54_52_53,-524.767,0.351,-522.625,0.005,0.006,0.006,-0.324,1.164,3.065,51,54,52,53
52_53_51_54,7287.625,0.0,7287.625,0.206,0.021,0.202,0.0,0.0,0.0,52,53,51,54
52_56_53_54,7256.19,152.61,7287.625,0.052,0.013,0.04,-11.068,51.944,0.0,52,56,53,54
53_54_52_56,166.468,0.522,166.625,-0.002,0.007,0.002,-2.963,1.904,-2.4,53,54,52,56
53_57_54_56,6887.965,591.234,7287.625,-0.436,0.023,-0.548,-215.134,335.445,0.0,53,57,54,56
54_56_53_57,126.658,0.375,126.875,-0.002,0.005,-0.004,2.366,1.231,3.876,54,56,53,57
54_58_56_57,-217.383,0.368,-215.688,-0.006,0.006,-0.006,0.675,1.831,4.39,54,58,56,57
56_57_54_58,7287.625,0.0,7287.625,0.114,0.022,0.117,-0.061,0.13,0.0,56,57,54,58
56_59_57_58,345.321,1.716,344.0,-1.634,0.102,-1.856,1.351,0.028,1.346,56,59,57,58
57_58_56_59,-462.284,0.676,-464.125,-1.162,0.106,-1.378,1.368,0.018,1.4,57,58,56,59
60_61_62_64,12.753,1.446,12.453,0.007,0.068,0.003,100.556,4.064,101.435,60,61,62,64
62_64_60_61,12.064,1.149,10.062,0.003,0.061,0.017,101.221,5.586,99.489,62,64,60,61
