quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,-120.365,0.271,-119.968,-0.355,0.217,-0.53,1.396,0.006,1.406,36,39,37,38
37_38_36_39,-195.886,0.717,-193.563,-0.798,0.214,-1.253,1.395,0.013,1.41,37,38,36,39
37_40_38_39,-508.241,0.467,-513.625,-0.605,0.208,-1.082,1.073,0.005,1.066,37,40,38,39
38_39_37_40,-171.04,0.351,-173.406,-0.728,0.296,-0.972,1.061,0.007,1.034,38,39,37,40
38_42_39_40,-32.82,0.594,-37.375,-1.161,0.262,-1.579,1.278,0.011,1.252,38,42,39,40
39_40_38_42,-191.936,0.241,-197.687,-1.167,0.312,-1.794,1.281,0.008,1.261,39,40,38,42
39_43_40_42,-15.611,0.288,-17.875,-1.972,0.219,-2.7,1.445,0.017,1.479,39,43,40,42
40_42_39_43,-116.024,0.374,-122.125,-1.64,0.294,-2.057,1.446,0.004,1.436,40,42,39,43
40_44_42_43,-1.1,0.798,-5.782,-1.496,0.284,-1.988,1.22,0.017,1.253,40,44,42,43
42_43_40_44,-661.286,0.54,-665.594,-1.237,0.273,-1.519,1.195,0.008,1.222,42,43,40,44
42_45_43_44,-76.729,0.571,-79.188,-1.053,0.214,-1.517,1.469,0.012,1.496,42,45,43,44
43_44_42_45,-619.019,0.606,-623.688,-0.899,0.212,-1.237,1.46,0.011,1.442,43,44,42,45
43_46_44_45,-18.862,0.366,-21.906,-0.876,0.149,-1.255,1.451,0.008,1.408,43,46,44,45
44_45_43_46,-670.681,0.473,-675.812,-0.942,0.152,-1.168,1.422,0.006,1.428,44,45,43,46
60_61_62_64,13.309,2.689,10.344,-0.005,0.002,-0.003,97.21,2.355,97.42,60,61,62,64
62_64_60_61,16.16,0.773,17.0,-0.003,0.002,-0.004,99.504,0.814,98.462,62,64,60,61
