quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,20.065,0.443,18.782,-1.133,0.084,-1.418,1.538,0.035,1.568,1,4,2,3
2_3_1_4,80.703,0.515,81.313,-0.587,0.247,-0.491,1.522,0.052,1.473,2,3,1,4
2_5_3_4,-440.062,0.553,-443.781,-1.118,0.265,-1.44,0.969,0.008,0.948,2,5,3,4
3_4_2_5,-175.778,1.024,-177.625,-2.125,0.38,-2.788,0.974,0.011,0.983,3,4,2,5
3_6_4_5,-293.564,2.333,-298.75,-0.801,0.299,-0.952,1.0,0.035,1.031,3,6,4,5
4_5_3_6,-313.056,0.372,-316.188,-0.986,0.354,-1.415,1.034,0.009,1.022,4,5,3,6
4_7_5_6,-38.671,0.637,-43.188,-0.653,0.246,-0.945,1.081,0.013,1.082,4,7,5,6
5_6_4_7,-309.238,0.363,-312.25,-1.379,0.342,-1.56,1.074,0.007,1.094,5,6,4,7
5_9_6_7,-12.918,0.872,-16.188,-0.946,0.262,-1.307,1.284,0.015,1.241,5,9,6,7
60_61_62_64,12.002,1.653,13.906,-0.002,0.005,0.002,97.069,1.486,98.47,60,61,62,64
62_64_60_61,12.091,2.12,12.687,-0.0,0.006,0.003,97.941,2.384,96.02,62,64,60,61
6_10_7_9,-102.785,0.618,-107.125,-0.956,0.247,-1.321,1.404,0.01,1.391,6,10,7,9
6_7_5_9,-765.535,0.393,-770.687,-1.517,0.271,-2.049,1.317,0.009,1.339,6,7,5,9
7_11_9_10,-23.633,0.303,-26.219,-1.058,0.123,-1.329,1.469,0.008,1.469,7,11,9,10
7_9_6_10,-686.198,0.365,-688.468,-0.833,0.13,-1.029,1.41,0.01,1.398,7,9,6,10
9_10_7_11,-461.71,0.734,-466.563,-0.883,0.126,-1.02,1.444,0.015,1.446,9,10,7,11
