quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-53.696,0.809,-54.156,-0.157,0.144,-0.298,1.414,0.024,1.392,25,28,26,27
26_27_25_28,-25.108,0.351,-24.438,-0.34,0.145,-0.443,1.385,0.019,1.532,26,27,25,28
26_29_27_28,-416.537,0.851,-420.906,-0.591,0.121,-0.744,1.434,0.024,1.42,26,29,27,28
27_28_26_29,-117.809,0.329,-124.0,-0.724,0.197,-0.851,1.453,0.008,1.458,27,28,26,29
27_30_28_29,38.311,0.561,35.469,-1.379,0.112,-1.67,1.382,0.017,1.406,27,30,28,29
28_29_27_30,-145.473,0.864,-152.875,-0.967,0.156,-1.24,1.38,0.028,1.42,28,29,27,30
28_31_29_30,-40.188,0.51,-43.469,-1.156,0.22,-1.322,1.557,0.01,1.539,28,31,29,30
29_30_28_31,-147.654,0.995,-151.656,-1.2,0.255,-1.395,1.547,0.02,1.534,29,30,28,31
29_32_30_31,-110.381,0.527,-114.062,-0.416,0.163,-0.499,1.077,0.01,1.037,29,32,30,31
30_31_29_32,-648.66,0.553,-651.531,-1.097,0.239,-1.429,1.05,0.009,1.036,30,31,29,32
30_33_31_32,-66.388,0.288,-68.875,-0.359,0.095,-0.652,1.864,0.004,1.852,30,33,31,32
31_32_30_33,-674.816,0.502,-675.531,-0.658,0.122,-0.683,1.808,0.009,1.782,31,32,30,33
31_34_32_33,-23.4,0.616,-28.0,-0.657,0.095,-0.786,1.021,0.018,1.032,31,34,32,33
32_33_31_34,-614.303,0.28,-614.875,-0.785,0.07,-0.894,1.054,0.008,1.028,32,33,31,34
60_61_62_64,14.342,0.805,14.75,-0.002,0.005,-0.001,101.322,0.814,102.176,60,61,62,64
62_64_60_61,13.694,1.022,13.156,-0.004,0.006,-0.004,103.116,1.0,102.177,62,64,60,61
