quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,4.429,0.509,4.344,-0.211,0.092,-0.489,1.343,0.043,1.321,25,28,26,27
26_27_25_28,20.354,0.533,20.188,-0.476,0.048,-0.606,1.318,0.044,1.333,26,27,25,28
26_29_27_28,-395.686,0.618,-401.5,-1.328,0.252,-2.075,1.353,0.012,1.352,26,29,27,28
27_28_26_29,-16.638,0.457,-19.282,-0.626,0.134,-1.05,1.3,0.023,1.261,27,28,26,29
27_30_28_29,-167.824,0.659,-173.781,-2.141,0.394,-2.886,1.303,0.006,1.283,27,30,28,29
28_29_27_30,28.946,0.367,24.688,-0.727,0.111,-1.126,1.332,0.027,1.29,28,29,27,30
28_31_29_30,-76.285,0.639,-82.282,-2.636,0.359,-3.352,1.338,0.008,1.35,28,31,29,30
29_30_28_31,29.908,0.371,28.25,-0.911,0.171,-1.443,1.33,0.019,1.409,29,30,28,31
29_32_30_31,-47.696,0.74,-53.031,-0.895,0.298,-1.492,1.087,0.009,1.078,29,32,30,31
30_31_29_32,-424.599,0.752,-427.094,-2.512,0.694,-3.139,1.078,0.006,1.072,30,31,29,32
30_33_31_32,-154.218,0.887,-159.156,-0.995,0.263,-1.528,1.591,0.01,1.582,30,33,31,32
31_32_30_33,-694.828,0.829,-700.375,-0.467,0.275,-1.06,1.588,0.008,1.585,31,32,30,33
31_34_32_33,-118.571,0.375,-123.813,-0.415,0.23,-0.922,1.025,0.005,1.004,31,34,32,33
32_33_31_34,-630.542,0.497,-632.031,-1.43,0.199,-1.92,1.014,0.006,1.006,32,33,31,34
60_61_62_64,13.489,1.006,12.875,-0.004,0.013,0.002,101.232,1.239,99.448,60,61,62,64
62_64_60_61,13.71,1.443,14.094,-0.006,0.01,-0.005,99.796,1.088,101.011,62,64,60,61
