quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,2.368,0.314,2.0,-1.079,0.083,-1.055,-0.027,0.004,-0.019,10,11,1,2
10_11_2_3,128.758,1.119,129.313,-0.906,0.018,-0.897,0.115,0.049,0.112,10,11,2,3
10_11_3_4,-49.664,0.385,-49.0,-0.71,0.033,-0.699,0.003,0.026,0.017,10,11,3,4
10_11_4_5,31.712,1.476,32.375,-1.092,0.037,-1.101,-0.052,0.045,-0.086,10,11,4,5
10_11_5_6,28.812,0.873,29.187,-0.897,0.055,-0.867,0.111,0.029,0.108,10,11,5,6
10_11_6_7,-10.014,2.076,-10.188,-0.792,0.026,-0.738,-0.209,0.09,-0.205,10,11,6,7
10_11_7_9,-229.944,0.036,-229.563,-0.382,0.041,-0.399,-0.806,0.003,-0.792,10,11,7,9
1_2_10_11,91.588,0.342,91.718,0.09,0.067,0.077,0.009,0.005,0.016,1,2,10,11
1_2_3_4,-70.454,0.725,-70.75,-0.684,0.194,-0.652,-0.168,0.015,-0.166,1,2,3,4
1_2_4_5,-20.233,2.571,-19.469,-0.13,0.107,-0.072,-0.042,0.038,-0.073,1,2,4,5
1_2_5_6,81.45,3.918,84.688,0.021,0.065,0.032,-0.07,0.059,-0.018,1,2,5,6
1_2_6_7,-211.649,0.361,-212.406,-0.003,0.068,0.011,-0.011,0.005,-0.01,1,2,6,7
1_2_7_9,121.532,0.173,121.25,0.124,0.027,0.135,0.001,0.003,0.002,1,2,7,9
1_2_9_10,-33.834,0.361,-33.906,0.115,0.013,0.126,-0.01,0.006,-0.009,1,2,9,10
2_3_10_11,91.546,0.996,91.719,-0.5,0.054,-0.471,-0.01,0.017,-0.001,2,3,10,11
2_3_4_5,-17.464,0.53,-17.031,-2.447,0.199,-2.464,-0.282,0.012,-0.272,2,3,4,5
2_3_5_6,83.974,1.978,84.594,-1.188,0.074,-1.198,-0.1,0.03,-0.11,2,3,5,6
2_3_6_7,-209.976,0.237,-210.156,-0.723,0.024,-0.819,-0.008,0.004,-0.008,2,3,6,7
2_3_7_9,121.164,0.731,120.875,-0.596,0.074,-0.606,-0.046,0.012,-0.045,2,3,7,9
2_3_9_10,-33.286,0.45,-33.906,-0.53,0.059,-0.551,-0.019,0.008,-0.018,2,3,9,10
3_4_10_11,92.606,0.664,93.125,-0.422,0.125,-0.491,-0.01,0.009,-0.014,3,4,10,11
3_4_1_2,2.628,1.372,2.843,-1.44,0.039,-1.401,-0.16,0.02,-0.167,3,4,1,2
3_4_5_6,83.707,0.998,83.375,-3.025,0.143,-3.047,-0.492,0.016,-0.507,3,4,5,6
3_4_6_7,-212.998,5.082,-210.25,-1.707,0.087,-1.676,-0.238,0.082,-0.2,3,4,6,7
3_4_7_9,120.933,0.426,120.688,-0.838,0.074,-0.808,-0.055,0.006,-0.054,3,4,7,9
3_4_9_10,-34.144,0.071,-34.468,-0.498,0.127,-0.565,0.035,0.002,0.032,3,4,9,10
4_5_10_11,92.447,1.117,92.656,-0.147,0.04,-0.079,-0.102,0.016,-0.101,4,5,10,11
4_5_1_2,0.291,0.067,-0.156,-1.778,0.299,-1.842,-0.098,0.005,-0.094,4,5,1,2
4_5_2_3,141.716,0.337,142.25,-0.934,0.144,-0.934,-0.263,0.001,-0.28,4,5,2,3
4_5_6_7,-208.685,0.078,-209.032,-2.453,0.138,-2.507,-0.498,0.004,-0.498,4,5,6,7
4_5_7_9,120.854,0.213,120.688,-1.18,0.052,-1.135,-0.132,0.001,-0.126,4,5,7,9
4_5_9_10,-32.962,0.148,-33.063,-0.455,0.072,-0.523,-0.05,0.002,-0.049,4,5,9,10
5_6_10_11,92.996,0.094,92.938,-0.601,0.11,-0.599,-0.042,0.001,-0.044,5,6,10,11
5_6_1_2,-0.062,0.093,-0.156,-2.055,0.348,-2.038,-0.017,0.001,-0.011,5,6,1,2
5_6_2_3,139.935,0.964,139.344,-2.061,0.384,-2.016,-0.1,0.018,-0.097,5,6,2,3
5_6_3_4,-41.767,0.076,-41.594,-0.98,0.231,-0.968,-0.414,0.003,-0.414,5,6,3,4
5_6_7_9,122.194,0.961,121.812,-2.561,0.288,-2.484,-0.479,0.011,-0.475,5,6,7,9
5_6_9_10,-33.12,0.626,-33.531,-0.986,0.118,-1.035,-0.107,0.011,-0.097,5,6,9,10
60_61_62_64,13.56,1.949,12.875,-0.004,0.002,0.001,101.736,1.025,101.876,60,61,62,64
