quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-26.795,0.462,-25.562,-0.373,0.121,-0.527,-0.574,0.014,-0.602,25,26,27,28
25_26_28_29,196.519,0.675,196.532,-0.069,0.068,-0.22,-0.085,0.017,-0.076,25,26,28,29
25_26_29_30,167.519,0.484,167.656,-0.008,0.057,-0.148,-0.0,0.013,-0.01,25,26,29,30
25_26_30_31,-92.865,0.448,-93.625,-0.422,0.114,-0.587,-0.013,0.006,-0.003,25,26,30,31
25_26_31_32,-107.832,2.327,-106.75,-0.393,0.103,-0.579,0.018,0.03,0.03,25,26,31,32
25_26_32_33,-70.242,0.398,-67.187,-0.383,0.1,-0.581,-0.011,0.005,0.003,25,26,32,33
25_26_33_34,31.618,0.365,33.312,-0.38,0.099,-0.493,-0.026,0.005,-0.055,25,26,33,34
26_27_28_29,205.627,0.744,206.281,-0.317,0.143,-0.284,-0.576,0.011,-0.58,26,27,28,29
26_27_29_30,165.957,0.72,166.156,0.408,0.047,0.392,-0.127,0.02,-0.161,26,27,29,30
26_27_30_31,-91.447,0.676,-90.625,-0.05,0.146,-0.141,-0.044,0.009,-0.072,26,27,30,31
26_27_31_32,-112.281,1.017,-111.156,0.085,0.136,-0.026,-0.025,0.013,-0.024,26,27,31,32
26_27_32_33,-72.696,2.413,-71.218,0.078,0.157,-0.045,-0.018,0.031,-0.004,26,27,32,33
26_27_33_34,31.023,1.188,32.656,0.873,0.099,0.69,0.002,0.028,0.054,26,27,33,34
27_28_25_26,28.573,0.633,28.531,-0.653,0.242,-0.795,-0.57,0.014,-0.528,27,28,25,26
27_28_29_30,167.955,1.118,167.563,0.033,0.173,-0.006,-0.442,0.017,-0.438,27,28,29,30
27_28_30_31,-94.51,1.591,-94.094,0.355,0.139,0.217,-0.097,0.023,-0.103,27,28,30,31
27_28_31_32,-111.22,1.852,-109.844,0.352,0.146,0.199,-0.035,0.026,-0.06,27,28,31,32
27_28_32_33,-59.683,0.713,-57.718,0.372,0.145,0.321,-0.034,0.01,-0.027,27,28,32,33
27_28_33_34,32.014,0.329,32.75,0.194,0.041,0.189,-0.037,0.008,-0.03,27,28,33,34
28_29_25_26,27.441,0.282,28.25,-1.336,0.184,-1.57,-0.128,0.005,-0.126,28,29,25,26
28_29_26_27,69.303,2.725,71.281,-1.228,0.24,-1.508,-0.613,0.056,-0.596,28,29,26,27
28_29_30_31,-93.634,0.248,-94.094,-1.068,0.13,-1.337,-0.426,0.005,-0.418,28,29,30,31
28_29_31_32,-114.564,1.757,-115.094,-0.907,0.091,-1.057,-0.112,0.024,-0.108,28,29,31,32
28_29_32_33,-50.478,0.553,-49.468,-0.831,0.073,-1.041,-0.027,0.008,-0.044,28,29,32,33
28_29_33_34,28.657,0.745,28.906,-0.83,0.076,-1.022,-0.038,0.01,-0.042,28,29,33,34
29_30_25_26,25.712,0.511,24.406,-1.137,0.369,-1.237,-0.021,0.009,-0.022,29,30,25,26
29_30_26_27,62.17,1.596,62.375,-1.078,0.36,-1.178,-0.124,0.026,-0.118,29,30,26,27
29_30_27_28,23.012,0.795,22.438,-1.05,0.376,-1.161,-0.477,0.014,-0.478,29,30,27,28
29_30_31_32,-117.419,0.321,-117.906,-1.271,0.262,-1.458,-0.541,0.006,-0.542,29,30,31,32
29_30_32_33,-46.757,0.578,-44.218,-0.231,0.214,-0.394,-0.096,0.008,-0.094,29,30,32,33
29_30_33_34,24.723,0.858,25.156,-0.069,0.196,-0.23,-0.018,0.013,0.01,29,30,33,34
30_31_25_26,27.669,1.021,28.156,-1.051,0.264,-1.399,-0.025,0.02,-0.018,30,31,25,26
30_31_26_27,59.241,0.237,58.718,-1.116,0.273,-1.53,-0.046,0.005,-0.049,30,31,26,27
30_31_27_28,18.291,0.761,18.875,-1.04,0.273,-1.395,-0.113,0.014,-0.128,30,31,27,28
30_31_28_29,130.85,0.566,130.532,-0.686,0.261,-1.153,-0.408,0.01,-0.39,30,31,28,29
30_31_32_33,-28.836,0.424,-29.125,-1.119,0.239,-1.492,-0.333,0.008,-0.302,30,31,32,33
30_31_33_34,17.792,0.917,17.375,-0.255,0.122,-0.489,-0.106,0.016,-0.096,30,31,33,34
31_32_25_26,30.45,0.336,30.687,-0.577,0.115,-0.604,-0.019,0.006,-0.02,31,32,25,26
31_32_26_27,55.064,0.43,54.5,-0.857,0.189,-1.043,-0.016,0.008,0.003,31,32,26,27
31_32_27_28,14.525,0.297,14.375,-0.923,0.195,-1.131,-0.046,0.005,-0.036,31,32,27,28
31_32_28_29,126.692,0.379,126.406,-0.918,0.214,-1.117,-0.124,0.006,-0.136,31,32,28,29
31_32_29_30,71.71,0.248,71.0,-0.67,0.196,-1.005,-0.552,0.004,-0.552,31,32,29,30
31_32_33_34,36.543,0.59,36.5,-0.695,0.161,-0.812,-0.731,0.01,-0.737,31,32,33,34
32_33_25_26,29.786,0.711,29.375,-0.899,0.09,-1.084,0.009,0.011,0.016,32,33,25,26
32_33_26_27,52.865,0.485,53.282,-1.051,0.129,-1.26,-0.019,0.007,-0.03,32,33,26,27
32_33_27_28,11.159,0.857,11.0,-1.028,0.126,-1.26,-0.019,0.012,-0.022,32,33,27,28
32_33_28_29,126.494,0.585,125.844,-1.023,0.132,-1.212,-0.028,0.009,-0.02,32,33,28,29
32_33_29_30,67.468,1.182,67.438,-1.034,0.139,-1.254,-0.112,0.017,-0.108,32,33,29,30
32_33_30_31,-20.012,0.577,-20.312,-0.65,0.201,-0.793,-0.33,0.014,-0.332,32,33,30,31
33_34_25_26,29.514,0.723,30.5,-0.576,0.093,-0.634,-0.003,0.01,-0.013,33,34,25,26
33_34_26_27,46.938,2.269,47.375,-0.596,0.076,-0.6,-0.016,0.05,-0.008,33,34,26,27
33_34_27_28,9.268,0.633,8.562,-0.626,0.078,-0.649,-0.027,0.014,-0.042,33,34,27,28
33_34_28_29,123.862,0.471,124.531,-0.631,0.072,-0.673,-0.019,0.011,-0.036,33,34,28,29
33_34_29_30,64.762,0.835,64.344,-0.622,0.067,-0.651,-0.033,0.019,-0.012,33,34,29,30
33_34_30_31,-30.333,0.713,-29.5,-0.489,0.057,-0.508,-0.073,0.019,-0.055,33,34,30,31
33_34_31_32,-0.843,1.183,-0.812,-0.341,0.074,-0.462,-0.724,0.018,-0.709,33,34,31,32
60_61_62_64,10.735,2.686,12.782,-0.003,0.007,-0.002,99.407,2.839,96.856,60,61,62,64
62_64_60_61,11.936,0.992,11.282,-0.005,0.003,-0.001,104.787,1.163,100.947,62,64,60,61
