quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
57_58_52_53,-383.918,0.137,-384.156,-0.355,0.052,-0.357,0.012,0.004,-0.032,57,58,52,53
57_58_53_54,-966.197,108.808,-952.438,-0.116,0.007,-0.123,-296.039,30.753,-299.514,57,58,53,54
57_58_54_56,-5898.962,0.028,-5898.875,-0.125,0.03,-0.136,-10.692,0.1,-10.916,57,58,54,56
58_59_49_50,25.545,0.152,25.718,-1.023,0.105,-1.008,0.028,0.002,0.038,58,59,49,50
58_59_50_51,-74.255,0.743,-74.969,0.09,0.014,0.087,0.058,0.029,0.087,58,59,50,51
58_59_51_52,4.012,0.276,4.25,-0.442,0.037,-0.433,0.013,0.011,0.008,58,59,51,52
58_59_52_53,-381.856,0.289,-381.063,-0.105,0.049,-0.109,-0.035,0.007,-0.045,58,59,52,53
58_59_53_54,-846.488,5.38,-833.5,0.335,0.004,0.335,25.624,3.825,24.784,58,59,53,54
58_59_54_56,-5899.438,0.059,-5899.438,0.283,0.001,0.284,27.812,1.732,27.971,58,59,54,56
58_59_56_57,-14.738,0.169,-14.5,-0.794,0.042,-0.755,-0.512,0.003,-0.508,58,59,56,57
60_61_62_64,-7.822,3.152,-8.125,0.0,0.004,-0.001,102.156,1.112,102.191,60,61,62,64
62_64_60_61,-7.808,0.677,-7.656,0.001,0.001,0.0,103.209,0.578,103.533,62,64,60,61
