quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
42_43_38_39,6.695,0.414,6.312,-1.45,0.298,-1.416,-0.096,0.004,-0.09,42,43,38,39
42_43_39_40,8.699,1.713,9.781,-0.892,0.291,-0.882,-0.519,0.018,-0.515,42,43,39,40
42_43_44_45,-10.844,0.16,-10.844,-1.442,0.296,-1.416,-0.55,0.004,-0.55,42,43,44,45
42_43_45_46,-9.055,0.71,-8.5,-0.16,0.094,-0.183,0.058,0.014,0.066,42,43,45,46
43_44_36_37,20.938,0.041,20.281,-1.239,0.053,-1.232,0.026,0.001,0.03,43,44,36,37
43_44_37_38,90.14,0.574,89.562,-1.815,0.25,-1.775,-0.013,0.008,-0.009,43,44,37,38
43_44_38_39,5.736,0.763,6.125,-1.656,0.243,-1.646,-0.022,0.01,-0.012,43,44,38,39
43_44_39_40,-0.163,1.046,-0.249,-1.733,0.289,-1.676,-0.135,0.014,-0.134,43,44,39,40
43_44_40_42,93.298,0.264,93.125,-1.042,0.161,-1.006,-0.841,0.001,-0.837,43,44,40,42
43_44_45_46,10.33,0.238,10.531,-1.426,0.191,-1.451,-0.528,0.006,-0.526,43,44,45,46
44_45_36_37,18.63,2.427,19.062,-1.386,0.212,-1.376,-0.021,0.038,-0.012,44,45,36,37
44_45_37_38,85.365,0.226,84.875,-1.52,0.272,-1.467,-0.003,0.002,-0.005,44,45,37,38
44_45_38_39,6.053,0.091,6.031,-1.559,0.27,-1.54,-0.022,0.0,-0.018,44,45,38,39
44_45_39_40,-7.353,0.528,-7.188,-1.216,0.213,-1.176,-0.042,0.006,-0.042,44,45,39,40
44_45_40_42,92.534,0.634,93.125,-1.02,0.178,-1.008,-0.136,0.011,-0.137,44,45,40,42
44_45_42_43,40.084,1.44,40.812,-0.56,0.13,-0.535,-0.588,0.022,-0.594,44,45,42,43
45_46_36_37,17.75,0.385,18.312,-1.456,0.184,-1.455,-0.058,0.007,-0.059,45,46,36,37
45_46_37_38,84.262,0.409,84.032,-1.179,0.111,-1.176,-0.001,0.006,-0.006,45,46,37,38
45_46_38_39,3.926,0.71,3.313,-0.878,0.018,-0.838,-0.025,0.017,-0.039,45,46,38,39
45_46_39_40,-10.944,1.248,-11.593,-0.979,0.018,-0.96,-0.019,0.031,-0.03,45,46,39,40
45_46_40_42,91.164,0.154,91.062,-0.962,0.026,-0.943,-0.04,0.001,-0.048,45,46,40,42
45_46_42_43,27.94,4.416,27.594,-0.886,0.024,-0.89,-0.254,0.11,-0.249,45,46,42,43
45_46_43_44,100.878,0.165,101.094,-0.419,0.031,-0.436,-0.512,0.002,-0.501,45,46,43,44
60_61_62_64,-0.055,1.003,0.031,-0.005,0.001,-0.002,102.646,0.477,103.029,60,61,62,64
62_64_60_61,12.471,0.509,13.063,0.002,0.001,0.002,102.844,0.047,102.617,62,64,60,61
