quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,-98.841,0.42,-98.875,-0.383,0.225,-0.538,1.321,0.012,1.305,36,39,37,38
37_38_36_39,23.921,0.611,23.469,-0.018,0.087,-0.002,1.326,0.056,1.378,37,38,36,39
37_40_38_39,-512.493,0.406,-520.375,-1.318,0.189,-1.855,1.088,0.008,1.118,37,40,38,39
38_39_37_40,-72.806,0.596,-73.094,-0.846,0.323,-1.07,1.076,0.007,1.058,38,39,37,40
38_42_39_40,8.168,0.332,5.0,-1.883,0.122,-2.456,1.253,0.013,1.316,38,42,39,40
39_40_38_42,-144.519,0.703,-150.438,-1.828,0.336,-2.523,1.277,0.014,1.242,39,40,38,42
39_43_40_42,-10.41,0.586,-14.406,-2.197,0.258,-2.567,1.438,0.011,1.471,39,43,40,42
40_42_39_43,-109.5,0.468,-114.719,-2.138,0.268,-2.728,1.416,0.005,1.432,40,42,39,43
40_44_42_43,-58.246,1.202,-62.125,-2.591,0.207,-3.199,1.136,0.026,1.134,40,44,42,43
42_43_40_44,-503.498,0.58,-507.25,-1.357,0.27,-1.615,1.198,0.008,1.18,42,43,40,44
42_45_43_44,11.302,0.432,4.157,-0.806,0.218,-1.235,1.407,0.003,1.414,42,45,43,44
43_44_42_45,-647.478,0.282,-653.406,-1.849,0.202,-2.385,1.432,0.005,1.421,43,44,42,45
43_46_44_45,-121.771,0.362,-123.25,-0.554,0.169,-1.043,1.445,0.007,1.453,43,46,44,45
44_45_43_46,-684.687,0.61,-686.406,-0.295,0.211,-0.658,1.451,0.008,1.44,44,45,43,46
60_61_62_64,13.616,0.776,11.937,-0.005,0.007,-0.004,98.485,0.907,96.758,60,61,62,64
62_64_60_61,13.975,0.764,12.875,-0.007,0.006,-0.004,96.117,0.643,97.422,62,64,60,61
