quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-39.749,1.249,-39.906,0.014,0.008,0.014,117.5,1.753,118.948,49,52,50,51
50_51_49_52,45.013,1.241,46.718,0.225,0.008,0.21,86.471,1.714,84.002,50,51,49,52
50_53_51_52,2.096,0.342,2.657,-0.195,0.157,-0.414,-0.007,0.007,0.002,50,53,51,52
51_52_50_53,-430.296,1.022,-430.282,0.0,0.0,0.0,-0.052,0.1,-0.097,51,52,50,53
51_54_52_53,-507.781,0.188,-507.062,0.008,0.005,0.005,5.037,0.92,6.209,51,54,52,53
52_53_51_54,7287.625,0.0,7287.625,0.172,0.03,0.121,0.0,0.0,0.0,52,53,51,54
52_56_53_54,7248.618,237.686,7287.625,0.073,0.014,0.047,11.624,69.848,0.0,52,56,53,54
53_54_52_56,175.104,0.762,176.282,0.007,0.003,0.006,4.27,3.47,5.918,53,54,52,56
53_57_54_56,7285.226,30.249,7287.625,-0.483,0.015,-0.588,-1.209,15.241,0.0,53,57,54,56
54_56_53_57,131.738,0.694,131.75,-0.015,0.006,-0.014,7.873,2.947,10.164,54,56,53,57
54_58_56_57,-222.612,0.205,-220.0,-0.011,0.005,-0.009,-3.073,0.868,-3.76,54,58,56,57
56_57_54_58,3955.978,325.355,7287.625,0.116,0.032,0.133,723.92,115.999,0.0,56,57,54,58
56_59_57_58,387.964,2.957,390.5,-0.936,0.095,-1.269,1.476,0.046,1.489,56,59,57,58
57_58_56_59,-529.625,0.578,-531.906,-1.865,0.153,-2.205,1.496,0.013,1.498,57,58,56,59
60_61_62_64,12.898,1.088,13.156,-0.003,0.014,-0.006,106.036,0.801,109.582,60,61,62,64
62_64_60_61,13.216,2.077,10.062,-0.01,0.038,-0.01,99.146,2.82,100.013,62,64,60,61
