quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,43.945,0.49,44.75,-1.192,0.159,-1.564,-0.005,0.011,-0.005,10,11,1,2
10_11_2_3,98.569,0.522,98.75,-1.126,0.108,-1.324,0.001,0.009,0.008,10,11,2,3
10_11_3_4,70.783,0.396,70.438,-1.116,0.089,-1.32,-0.016,0.007,0.005,10,11,3,4
10_11_4_5,-79.274,0.373,-79.844,-1.06,0.123,-1.211,-0.027,0.006,-0.026,10,11,4,5
10_11_5_6,27.323,0.373,26.469,-1.107,0.109,-1.314,-0.052,0.006,-0.05,10,11,5,6
10_11_6_7,19.787,0.628,18.969,-1.092,0.109,-1.324,-0.129,0.011,-0.133,10,11,6,7
10_11_7_9,40.983,0.231,40.625,-0.609,0.085,-0.765,-0.62,0.003,-0.626,10,11,7,9
1_2_10_11,0.814,0.196,0.5,0.095,0.168,0.058,-0.001,0.003,0.006,1,2,10,11
1_2_3_4,208.873,0.338,208.906,-0.218,0.243,-0.593,-0.139,0.006,-0.139,1,2,3,4
1_2_4_5,-314.411,0.557,-313.938,0.26,0.164,0.3,-0.042,0.009,-0.03,1,2,4,5
1_2_5_6,-68.157,0.503,-67.281,0.133,0.169,0.236,-0.011,0.009,-0.018,1,2,5,6
1_2_6_7,23.841,0.405,23.0,0.125,0.161,0.159,-0.014,0.007,-0.003,1,2,6,7
1_2_7_9,211.298,0.616,212.0,0.098,0.164,0.133,-0.012,0.01,-0.0,1,2,7,9
1_2_9_10,-97.089,0.478,-96.812,0.118,0.172,0.05,-0.009,0.008,0.01,1,2,9,10
2_3_10_11,1.671,0.346,1.719,-0.884,0.127,-1.297,-0.01,0.005,0.004,2,3,10,11
2_3_4_5,-315.699,0.977,-315.718,-2.2,0.339,-2.599,-0.278,0.012,-0.271,2,3,4,5
2_3_5_6,-68.568,0.498,-67.75,-1.142,0.133,-1.359,-0.077,0.008,-0.068,2,3,5,6
2_3_6_7,24.517,1.792,25.531,-1.012,0.13,-1.275,-0.032,0.024,-0.029,2,3,6,7
2_3_7_9,210.454,0.184,211.062,-0.984,0.123,-1.219,-0.019,0.003,-0.014,2,3,7,9
2_3_9_10,-97.572,0.218,-97.375,-0.994,0.124,-1.335,-0.009,0.003,0.001,2,3,9,10
3_4_10_11,1.821,1.094,2.094,-1.855,0.139,-2.385,-0.013,0.014,-0.013,3,4,10,11
3_4_1_2,43.657,0.574,43.906,-3.278,0.652,-3.87,-0.141,0.008,-0.136,3,4,1,2
3_4_5_6,-67.273,0.579,-67.375,-4.152,0.442,-4.804,-0.379,0.011,-0.388,3,4,5,6
3_4_6_7,26.915,2.527,27.688,-2.236,0.156,-2.7,-0.131,0.035,-0.134,3,4,6,7
3_4_7_9,209.54,0.262,209.563,-2.03,0.153,-2.501,-0.055,0.004,-0.053,3,4,7,9
3_4_9_10,-96.082,0.148,-96.156,-1.922,0.154,-2.404,-0.025,0.002,-0.026,3,4,9,10
4_5_10_11,2.463,0.363,2.188,0.678,0.203,0.641,-0.025,0.005,-0.032,4,5,10,11
4_5_1_2,43.403,0.445,43.25,-0.938,0.471,-1.198,-0.04,0.006,-0.044,4,5,1,2
