quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,7.165,0.408,6.688,0.768,0.216,0.383,-0.319,0.008,-0.324,13,14,15,16
13_14_16_17,27.892,0.56,29.375,1.096,0.166,0.928,-0.148,0.01,-0.149,13,14,16,17
13_14_17_18,35.648,0.557,36.219,1.097,0.158,0.925,-0.033,0.01,-0.032,13,14,17,18
13_14_18_19,-52.019,0.24,-51.25,1.086,0.151,1.014,-0.012,0.004,0.016,13,14,18,19
13_14_19_20,11.386,0.473,11.75,1.061,0.165,0.938,-0.004,0.009,0.015,13,14,19,20
13_14_20_21,-34.062,0.146,-32.781,1.062,0.159,0.931,-0.007,0.003,-0.016,13,14,20,21
13_14_21_22,-81.604,0.414,-80.875,1.05,0.17,0.9,-0.005,0.008,-0.014,13,14,21,22
14_15_16_17,32.494,0.37,32.656,-0.995,0.161,-1.429,-0.642,0.006,-0.57,14,15,16,17
14_15_17_18,31.806,0.99,32.844,-0.552,0.101,-0.773,-0.104,0.017,-0.09,14,15,17,18
14_15_18_19,-47.983,0.417,-47.406,-0.458,0.067,-0.55,-0.033,0.007,-0.036,14,15,18,19
14_15_19_20,12.077,0.354,12.125,-0.415,0.085,-0.602,-0.032,0.006,-0.031,14,15,19,20
14_15_20_21,-32.983,0.734,-31.282,-0.416,0.081,-0.59,-0.012,0.013,-0.014,14,15,20,21
14_15_21_22,-77.611,0.484,-77.312,-0.392,0.073,-0.557,-0.007,0.008,0.001,14,15,21,22
15_16_13_14,20.689,0.325,20.188,-1.099,0.145,-1.445,-0.322,0.006,-0.308,15,16,13,14
15_16_17_18,35.424,0.584,34.812,-1.274,0.142,-1.526,-0.325,0.013,-0.318,15,16,17,18
15_16_18_19,-50.218,0.331,-50.312,-0.905,0.08,-0.85,-0.085,0.006,-0.076,15,16,18,19
15_16_19_20,11.679,0.706,11.281,-0.838,0.077,-0.851,-0.033,0.013,-0.01,15,16,19,20
15_16_20_21,-31.394,0.324,-30.906,-0.798,0.079,-0.88,-0.017,0.006,-0.028,15,16,20,21
15_16_21_22,-75.49,0.522,-74.968,-0.763,0.073,-0.86,0.024,0.009,0.039,15,16,21,22
16_17_13_14,21.133,0.65,21.219,-0.719,0.212,-1.016,-0.104,0.013,-0.054,16,17,13,14
16_17_14_15,62.462,0.298,62.0,-0.486,0.181,-0.837,-0.666,0.005,-0.662,16,17,14,15
16_17_18_19,-46.826,0.547,-47.5,-0.552,0.181,-0.774,-0.426,0.011,-0.42,16,17,18,19
16_17_19_20,12.79,0.546,11.75,-0.115,0.108,-0.23,-0.111,0.009,-0.097,16,17,19,20
16_17_20_21,-31.692,0.314,-32.032,-0.101,0.103,-0.297,-0.04,0.005,-0.041,16,17,20,21
16_17_21_22,-73.468,0.596,-72.906,-0.109,0.101,-0.298,-0.033,0.01,-0.003,16,17,21,22
17_18_13_14,22.799,0.483,22.812,-0.743,0.319,-1.185,-0.033,0.01,-0.045,17,18,13,14
17_18_14_15,58.655,0.307,57.782,-0.753,0.312,-1.211,-0.104,0.007,-0.114,17,18,14,15
17_18_15_16,52.213,0.194,53.094,-0.519,0.28,-0.928,-0.327,0.004,-0.322,17,18,15,16
17_18_19_20,14.275,0.871,13.719,-0.587,0.27,-1.031,-0.436,0.017,-0.44,17,18,19,20
17_18_20_21,-29.641,0.326,-28.562,0.09,0.149,-0.168,-0.11,0.006,-0.096,17,18,20,21
17_18_21_22,-72.438,1.215,-72.625,0.142,0.147,-0.04,-0.056,0.022,-0.084,17,18,21,22
18_19_13_14,23.59,0.337,24.032,-1.013,0.228,-1.453,-0.027,0.006,-0.023,18,19,13,14
18_19_14_15,56.512,0.432,56.656,-1.012,0.234,-1.56,-0.042,0.007,-0.04,18,19,14,15
18_19_15_16,46.995,0.337,47.094,-0.989,0.238,-1.596,-0.093,0.006,-0.106,18,19,15,16
18_19_16_17,66.858,0.304,66.031,-0.646,0.166,-1.234,-0.445,0.006,-0.458,18,19,16,17
18_19_20_21,-23.902,0.331,-22.375,-1.001,0.234,-1.414,-0.492,0.007,-0.484,18,19,20,21
18_19_21_22,-68.396,0.443,-68.032,-0.351,0.084,-0.546,-0.101,0.008,-0.102,18,19,21,22
19_20_13_14,23.687,1.274,24.406,-1.088,0.132,-1.283,-0.019,0.024,-0.02,19,20,13,14
19_20_14_15,55.489,0.482,55.718,-1.33,0.203,-1.813,-0.021,0.012,-0.028,19,20,14,15
19_20_15_16,44.065,0.366,43.625,-1.37,0.217,-1.899,-0.038,0.007,-0.058,19,20,15,16
19_20_16_17,64.551,0.465,63.688,-1.386,0.23,-1.911,-0.14,0.011,-0.167,19,20,16,17
19_20_17_18,45.68,0.473,45.688,-1.216,0.225,-1.768,-0.467,0.008,-0.473,19,20,17,18
19_20_21_22,-56.931,0.414,-57.156,-1.257,0.178,-1.642,-0.402,0.009,-0.404,19,20,21,22
20_21_13_14,25.32,0.286,24.875,-0.729,0.131,-0.943,-0.021,0.005,-0.023,20,21,13,14
20_21_14_15,53.1,1.061,52.812,-0.947,0.173,-1.213,-0.02,0.022,-0.002,20,21,14,15
20_21_15_16,40.313,0.363,40.344,-1.111,0.302,-1.427,-0.016,0.008,-0.005,20,21,15,16
20_21_16_17,60.446,1.592,60.312,-1.271,0.423,-1.54,-0.064,0.031,0.008,20,21,16,17
20_21_17_18,40.026,0.258,40.156,-1.407,0.586,-1.628,-0.139,0.003,-0.135,20,21,17,18
20_21_18_19,73.139,0.228,74.938,-1.925,0.77,-1.815,-0.492,0.006,-0.499,20,21,18,19
21_22_13_14,24.55,0.25,24.031,-0.022,0.167,-0.066,-0.017,0.004,-0.022,21,22,13,14
21_22_14_15,51.183,1.017,50.844,0.206,0.136,0.267,-0.003,0.016,0.009,21,22,14,15
21_22_15_16,37.535,0.536,37.906,0.19,0.123,0.343,-0.018,0.009,-0.023,21,22,15,16
21_22_16_17,59.618,1.05,60.218,0.188,0.155,0.261,-0.039,0.017,-0.024,21,22,16,17
21_22_17_18,38.693,0.422,38.938,0.213,0.154,0.298,-0.053,0.006,-0.069,21,22,17,18
21_22_18_19,60.783,0.458,62.0,0.179,0.156,0.282,-0.129,0.007,-0.142,21,22,18,19
21_22_19_20,96.111,0.328,98.938,0.391,0.127,0.287,-0.388,0.006,-0.356,21,22,19,20
60_61_62_64,11.69,0.977,9.782,0.002,0.016,0.0,96.261,1.393,97.46,60,61,62,64
62_64_60_61,12.934,1.597,10.907,0.002,0.022,0.003,97.159,2.0,96.508,62,64,60,61
