quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,46.626,0.395,46.625,-1.145,0.133,-1.451,-0.01,0.007,-0.017,10,11,1,2
10_11_2_3,102.146,1.247,102.969,-1.109,0.095,-1.299,0.01,0.017,0.02,10,11,2,3
10_11_3_4,60.07,0.605,60.125,-1.12,0.094,-1.245,-0.008,0.01,-0.018,10,11,3,4
10_11_4_5,-69.129,0.672,-68.782,-0.954,0.111,-1.123,-0.032,0.014,-0.026,10,11,4,5
10_11_5_6,27.562,0.819,28.532,-1.112,0.096,-1.266,-0.052,0.013,-0.041,10,11,5,6
10_11_6_7,13.58,1.656,14.75,-1.075,0.097,-1.228,-0.13,0.028,-0.128,10,11,6,7
10_11_7_9,65.463,0.666,65.376,-0.491,0.073,-0.683,-0.643,0.012,-0.684,10,11,7,9
1_2_10_11,0.524,0.312,0.968,0.099,0.142,0.026,0.004,0.006,-0.041,1,2,10,11
1_2_3_4,148.481,0.27,149.0,-0.268,0.215,-0.8,-0.143,0.005,-0.138,1,2,3,4
1_2_4_5,-211.668,0.311,-212.031,0.143,0.144,0.33,-0.037,0.006,-0.047,1,2,4,5
1_2_5_6,-109.844,1.79,-109.0,0.185,0.132,0.378,-0.044,0.033,-0.024,1,2,5,6
1_2_6_7,42.316,0.392,43.156,0.12,0.148,0.09,-0.024,0.007,-0.007,1,2,6,7
1_2_7_9,191.775,0.347,191.094,0.044,0.132,-0.253,-0.003,0.006,0.001,1,2,7,9
1_2_9_10,-76.161,0.792,-76.656,0.017,0.145,-0.295,0.002,0.015,-0.004,1,2,9,10
2_3_10_11,0.358,0.349,0.875,-0.74,0.123,-1.105,0.014,0.005,0.008,2,3,10,11
2_3_4_5,-212.9,1.033,-212.594,-1.691,0.283,-2.207,-0.285,0.016,-0.296,2,3,4,5
2_3_5_6,-109.04,0.434,-109.0,-0.81,0.11,-0.996,-0.086,0.006,-0.085,2,3,5,6
2_3_6_7,43.851,0.424,43.625,-0.766,0.121,-1.01,-0.031,0.007,-0.04,2,3,6,7
2_3_7_9,188.659,0.755,189.125,-0.762,0.117,-1.004,-0.026,0.012,-0.033,2,3,7,9
2_3_9_10,-76.333,0.708,-76.281,-0.737,0.104,-1.01,-0.014,0.01,-0.002,2,3,9,10
3_4_10_11,1.081,0.689,0.781,-1.436,0.14,-2.118,-0.0,0.01,0.003,3,4,10,11
3_4_1_2,44.626,0.512,45.031,-2.698,0.512,-3.262,-0.137,0.007,-0.144,3,4,1,2
3_4_5_6,-107.962,0.447,-107.125,-3.152,0.366,-3.804,-0.392,0.007,-0.384,3,4,5,6
3_4_6_7,45.605,0.322,45.125,-1.601,0.142,-1.989,-0.121,0.005,-0.108,3,4,6,7
3_4_7_9,188.782,0.349,188.938,-1.465,0.135,-2.001,-0.06,0.005,-0.05,3,4,7,9
3_4_9_10,-75.604,0.277,-75.156,-1.486,0.133,-2.002,-0.028,0.005,-0.027,3,4,9,10
4_5_10_11,1.894,0.25,2.0,0.464,0.178,0.473,-0.019,0.003,0.006,4,5,10,11
