quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,48.897,0.485,49.156,-0.154,0.139,-0.264,-0.482,0.006,-0.48,36,37,38,39
36_37_39_40,-56.736,0.714,-55.468,0.009,0.106,-0.152,-0.149,0.009,-0.15,36,37,39,40
36_37_40_42,109.997,0.47,110.0,0.543,0.043,0.384,-0.036,0.014,-0.034,36,37,40,42
36_37_42_43,6.044,0.361,6.312,-0.073,0.129,-0.21,-0.011,0.005,-0.008,36,37,42,43
36_37_43_44,-4.351,0.898,-3.532,0.031,0.11,-0.095,-0.018,0.011,-0.015,36,37,43,44
36_37_44_45,-5.077,0.541,-5.969,0.023,0.112,-0.048,-0.005,0.006,-0.004,36,37,44,45
36_37_45_46,-39.982,0.916,-39.532,0.036,0.107,-0.054,-0.012,0.011,-0.012,36,37,45,46
37_38_39_40,-52.315,0.378,-51.719,-1.013,0.126,-1.203,-0.901,0.009,-0.89,37,38,39,40
37_38_40_42,102.853,0.851,103.344,-0.488,0.065,-0.557,-0.152,0.019,-0.16,37,38,40,42
37_38_42_43,4.147,0.597,3.687,-0.601,0.1,-0.755,-0.058,0.008,-0.06,37,38,42,43
37_38_43_44,-1.01,0.259,-0.25,-0.497,0.079,-0.63,-0.046,0.004,-0.03,37,38,43,44
37_38_44_45,-16.195,1.196,-15.718,-0.449,0.083,-0.628,-0.033,0.017,-0.036,37,38,44,45
37_38_45_46,-31.929,0.661,-30.531,-0.446,0.084,-0.527,0.002,0.009,-0.0,37,38,45,46
38_39_36_37,47.12,0.579,47.282,-0.628,0.187,-0.872,-0.482,0.012,-0.488,38,39,36,37
38_39_40_42,111.633,0.49,112.718,-0.434,0.139,-0.621,-0.435,0.008,-0.428,38,39,40,42
38_39_42_43,4.616,0.68,4.25,-0.164,0.097,-0.362,-0.104,0.01,-0.107,38,39,42,43
38_39_43_44,-0.187,0.302,0.312,-0.169,0.088,-0.394,-0.045,0.004,-0.05,38,39,43,44
38_39_44_45,-16.872,0.3,-18.719,-0.164,0.078,-0.384,-0.026,0.004,-0.029,38,39,44,45
38_39_45_46,-21.881,0.523,-20.031,-0.169,0.072,-0.358,-0.004,0.007,-0.004,38,39,45,46
39_40_36_37,44.886,1.073,44.562,-0.576,0.173,-0.859,-0.131,0.016,-0.144,39,40,36,37
39_40_37_38,80.264,0.696,79.812,-0.592,0.241,-0.86,-0.882,0.017,-0.891,39,40,37,38
39_40_42_43,4.898,2.103,3.969,-0.393,0.118,-0.555,-0.515,0.033,-0.524,39,40,42,43
39_40_43_44,0.585,0.404,0.5,-0.143,0.072,-0.311,-0.15,0.006,-0.142,39,40,43,44
39_40_44_45,-19.325,0.508,-19.0,-0.132,0.072,-0.287,-0.04,0.007,-0.037,39,40,44,45
39_40_45_46,-24.682,1.974,-25.844,-0.09,0.069,-0.266,0.017,0.027,-0.003,39,40,45,46
40_42_36_37,41.557,1.033,41.563,-0.795,0.282,-0.948,-0.005,0.015,0.006,40,42,36,37
40_42_37_38,75.101,0.934,74.094,-0.771,0.275,-0.926,-0.152,0.014,-0.156,40,42,37,38
40_42_38_39,25.566,1.132,25.812,-1.227,0.188,-1.351,-0.416,0.027,-0.423,40,42,38,39
40_42_43_44,3.709,0.901,3.875,-0.541,0.21,-0.716,-0.792,0.015,-0.797,40,42,43,44
40_42_44_45,-9.481,2.065,-9.438,-0.105,0.157,-0.256,-0.118,0.027,-0.121,40,42,44,45
40_42_45_46,-16.624,1.185,-16.375,-0.077,0.153,-0.21,-0.04,0.015,-0.04,40,42,45,46
42_43_36_37,44.97,0.775,45.875,-0.678,0.18,-0.904,-0.04,0.012,-0.062,42,43,36,37
42_43_37_38,73.572,1.339,71.844,-0.712,0.192,-0.904,-0.045,0.02,-0.052,42,43,37,38
42_43_38_39,21.667,0.746,21.594,-0.645,0.189,-0.834,-0.091,0.011,-0.094,42,43,38,39
42_43_39_40,21.105,0.611,20.844,-0.524,0.134,-0.715,-0.507,0.014,-0.524,42,43,39,40
42_43_44_45,-1.561,1.19,-2.313,-0.607,0.152,-0.79,-0.556,0.018,-0.547,42,43,44,45
42_43_45_46,-9.997,2.356,-10.0,-0.162,0.091,-0.303,-0.148,0.032,-0.164,42,43,45,46
43_44_36_37,47.496,0.577,47.938,-0.945,0.084,-1.112,-0.023,0.009,-0.036,43,44,36,37
43_44_37_38,74.475,0.904,74.938,-1.265,0.183,-1.569,-0.034,0.015,-0.03,43,44,37,38
43_44_38_39,18.346,1.311,19.156,-1.347,0.218,-1.668,-0.036,0.019,-0.047,43,44,38,39
43_44_39_40,13.425,1.193,13.344,-1.348,0.244,-1.661,-0.158,0.018,-0.169,43,44,39,40
43_44_40_42,103.218,0.291,103.062,-1.339,0.402,-1.378,-0.798,0.004,-0.778,43,44,40,42
43_44_45_46,10.744,1.315,11.188,-1.057,0.122,-1.36,-0.555,0.02,-0.597,43,44,45,46
44_45_36_37,49.509,0.216,49.156,-0.758,0.116,-0.985,-0.007,0.003,-0.016,44,45,36,37
44_45_37_38,73.265,0.795,73.25,-0.921,0.155,-1.208,-0.003,0.012,-0.008,44,45,37,38
44_45_38_39,18.193,0.583,18.594,-0.864,0.141,-1.11,-0.026,0.01,-0.008,44,45,38,39
44_45_39_40,11.951,1.536,12.032,-0.85,0.143,-1.091,-0.054,0.023,-0.057,44,45,39,40
44_45_40_42,100.17,0.969,99.031,-0.84,0.149,-1.14,-0.113,0.015,-0.11,44,45,40,42
44_45_42_43,27.853,0.548,28.532,-0.524,0.235,-0.617,-0.55,0.011,-0.537,44,45,42,43
45_46_36_37,50.872,0.483,50.656,-0.717,0.095,-0.774,0.009,0.007,-0.01,45,46,36,37
