quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
54_56_58_59,72.285,0.429,72.219,-0.006,0.004,-0.002,2.651,1.561,7.499,54,56,58,59
56_57_49_50,56.781,2.991,57.5,0.228,0.041,0.213,-0.075,0.131,-0.017,56,57,49,50
56_57_50_51,23.266,0.579,23.094,-0.315,0.088,-0.363,-0.056,0.022,-0.063,56,57,50,51
56_57_51_52,0.632,0.22,0.594,-0.451,0.113,-0.498,0.021,0.008,0.07,56,57,51,52
56_57_52_53,-341.56,0.419,-341.312,-0.567,0.134,-0.581,-0.195,0.02,-0.181,56,57,52,53
56_57_53_54,6730.926,1178.335,7287.625,-0.146,0.018,-0.17,35.453,315.111,0.0,56,57,53,54
56_57_58_59,98.122,0.545,98.562,0.015,0.052,0.064,-0.62,0.007,-0.637,56,57,58,59
57_58_49_50,60.886,0.778,60.782,-0.543,0.09,-0.486,-0.015,0.009,-0.022,57,58,49,50
57_58_50_51,10.555,1.666,10.813,-0.707,0.149,-0.705,-0.006,0.021,-0.012,57,58,50,51
57_58_51_52,0.358,0.292,0.312,-0.554,0.105,-0.59,0.014,0.004,0.001,57,58,51,52
57_58_52_53,-323.273,0.774,-321.906,-0.576,0.078,-0.667,-0.162,0.034,-0.096,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.11,0.012,-0.186,0.0,0.0,0.0,57,58,53,54
57_58_54_56,6895.306,1967.371,7287.625,-0.143,0.046,-0.184,-48.788,244.479,0.0,57,58,54,56
58_59_49_50,62.888,0.91,63.218,0.206,0.101,0.289,-0.015,0.011,-0.034,58,59,49,50
58_59_50_51,3.665,0.343,4.156,-1.078,0.044,-1.072,-0.003,0.01,-0.044,58,59,50,51
58_59_51_52,-0.21,0.357,-0.438,-1.193,0.048,-1.24,0.015,0.013,0.013,58,59,51,52
58_59_52_53,-311.326,0.264,-311.969,-0.788,0.045,-0.805,0.05,0.017,0.003,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.103,0.016,0.088,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.084,0.005,0.07,-0.074,0.009,0.0,58,59,54,56
58_59_56_57,32.183,2.918,33.219,0.237,0.085,0.253,-0.65,0.036,-0.64,58,59,56,57
60_61_62_64,18.999,0.861,19.812,-0.005,0.002,-0.005,99.422,0.942,104.344,60,61,62,64
62_64_60_61,13.708,1.921,15.312,-0.004,0.003,-0.005,97.747,1.787,96.482,62,64,60,61
