quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-45.638,0.797,-46.094,-0.006,0.07,0.026,315.449,29.343,303.403,49,52,50,51
50_51_49_52,72.881,0.642,71.844,0.1,0.064,0.1,276.799,24.019,264.365,50,51,49,52
50_53_51_52,1.553,0.326,2.094,-0.015,0.049,-0.085,0.028,0.021,0.081,50,53,51,52
51_52_50_53,-336.385,0.401,-336.062,0.0,0.0,0.0,-0.012,0.078,-0.159,51,52,50,53
51_54_52_53,-398.768,0.759,-397.468,0.044,0.022,0.038,2.178,3.525,15.933,51,54,52,53
52_53_51_54,7287.625,0.0,7287.625,0.097,0.011,0.073,-4.029,0.988,-5.502,52,53,51,54
52_56_53_54,7283.71,41.114,7287.625,-0.032,0.006,-0.053,-23.697,24.169,-15.984,52,56,53,54
53_54_52_56,172.956,0.412,173.937,0.042,0.016,0.033,3.366,1.614,6.349,53,54,52,56
53_57_54_56,7287.625,0.0,7287.625,-0.231,0.074,-0.262,660.011,186.617,-15.244,53,57,54,56
54_56_53_57,131.754,2.74,131.094,-0.035,0.013,-0.028,5.167,7.812,0.354,54,56,53,57
54_58_56_57,-153.654,2.171,-152.688,-0.035,0.016,-0.038,-0.439,5.9,-14.249,54,58,56,57
56_57_54_58,7287.625,0.0,7287.625,0.09,0.017,0.07,14.106,37.167,-3.382,56,57,54,58
56_59_57_58,239.925,1.815,241.156,0.127,0.021,0.066,1.684,0.031,1.643,56,59,57,58
57_58_56_59,-509.887,0.442,-513.062,-0.476,0.056,-0.503,1.764,0.027,1.622,57,58,56,59
60_61_62_64,16.686,0.951,16.438,-0.005,0.012,-0.008,101.574,1.549,105.201,60,61,62,64
62_64_60_61,13.68,1.785,11.843,-0.005,0.004,-0.007,98.228,1.371,97.61,62,64,60,61
