quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
56_57_51_52,5.728,0.023,5.844,-0.186,0.069,-0.214,0.016,0.0,0.01,56,57,51,52
56_57_52_53,-384.95,0.402,-385.375,-0.304,0.083,-0.299,-0.61,0.031,-0.59,56,57,52,53
56_57_53_54,727.173,3.468,690.438,-0.225,0.052,-0.228,-3.162,0.85,-1.13,56,57,53,54
56_57_58_59,68.65,0.136,68.562,-0.134,0.063,-0.12,-0.52,0.002,-0.522,56,57,58,59
57_58_49_50,27.349,0.527,27.125,-0.464,0.118,-0.446,-0.006,0.01,-0.006,57,58,49,50
57_58_50_51,-69.733,0.815,-69.532,-0.88,0.129,-0.866,0.184,0.071,0.16,57,58,50,51
57_58_51_52,2.44,0.673,2.282,-0.608,0.148,-0.577,-0.07,0.013,-0.074,57,58,51,52
57_58_52_53,-379.894,0.581,-380.125,-0.388,0.056,-0.345,-0.003,0.045,-0.004,57,58,52,53
57_58_53_54,522.134,1.802,502.562,-0.241,0.018,-0.233,-88.278,2.973,-88.252,57,58,53,54
57_58_54_56,-5902.336,0.048,-5902.25,-0.111,0.001,-0.116,26.245,0.526,25.689,57,58,54,56
58_59_49_50,25.813,0.301,25.906,-0.799,0.103,-0.805,-0.013,0.003,-0.013,58,59,49,50
58_59_50_51,-70.887,0.617,-70.469,0.045,0.008,0.027,-0.032,0.025,-0.06,58,59,50,51
58_59_51_52,1.286,0.144,1.156,-0.417,0.058,-0.415,-0.128,0.007,-0.13,58,59,51,52
58_59_52_53,-379.887,0.653,-379.375,-0.122,0.038,-0.112,-0.047,0.029,-0.058,58,59,52,53
58_59_53_54,643.402,99.053,583.062,0.314,0.013,0.299,42.396,9.233,34.469,58,59,53,54
58_59_54_56,-1666.094,23.009,-1647.531,0.173,0.016,0.154,17.803,0.56,21.933,58,59,54,56
58_59_56_57,-47.998,0.156,-47.968,-0.16,0.023,-0.151,-0.516,0.008,-0.505,58,59,56,57
60_61_62_64,-7.288,0.357,-7.281,0.004,0.001,0.002,105.714,0.089,105.483,60,61,62,64
62_64_60_61,-7.57,0.018,-6.906,-0.004,0.003,-0.006,102.484,0.064,102.656,62,64,60,61
