quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-104.104,0.266,-104.125,-0.316,0.142,-0.311,1.354,0.011,1.347,25,28,26,27
26_27_25_28,-99.351,0.23,-98.875,-0.973,0.348,-0.906,1.36,0.008,1.363,26,27,25,28
26_29_27_28,-337.952,2.331,-339.25,-1.034,0.159,-1.015,1.289,0.048,1.306,26,29,27,28
27_28_26_29,-179.55,0.824,-179.219,-1.338,0.175,-1.355,1.342,0.034,1.34,27,28,26,29
27_30_28_29,99.017,0.176,98.656,-2.267,0.198,-2.256,1.328,0.003,1.327,27,30,28,29
28_29_27_30,-207.387,0.148,-208.282,-1.561,0.213,-1.534,1.332,0.007,1.334,28,29,27,30
28_31_29_30,-56.63,0.226,-56.5,-2.216,0.201,-2.196,1.403,0.006,1.404,28,31,29,30
29_30_28_31,-199.98,0.544,-199.938,-2.272,0.239,-2.265,1.45,0.004,1.456,29,30,28,31
29_32_30_31,-110.897,0.95,-110.5,-0.924,0.21,-0.924,1.043,0.021,1.032,29,32,30,31
30_31_29_32,-586.728,0.18,-586.937,-1.488,0.376,-1.444,1.096,0.01,1.099,30,31,29,32
30_33_31_32,-115.865,0.341,-115.844,-0.287,0.309,-0.297,1.694,0.0,1.687,30,33,31,32
31_32_30_33,-615.041,0.814,-614.218,-1.181,0.223,-1.183,1.644,0.008,1.646,31,32,30,33
31_34_32_33,-69.661,0.261,-69.344,-0.356,0.154,-0.355,1.042,0.008,1.033,31,34,32,33
32_33_31_34,-375.322,0.234,-374.969,-1.171,0.059,-1.171,1.05,0.013,1.055,32,33,31,34
60_61_62_64,-8.305,0.551,-9.062,-0.001,0.004,-0.003,102.678,0.256,102.578,60,61,62,64
62_64_60_61,-6.488,0.378,-5.594,-0.001,0.0,0.003,102.502,0.067,102.622,62,64,60,61
