quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,85.558,0.396,85.062,-0.784,0.237,-1.303,-0.419,0.007,-0.421,25,26,27,28
25_26_28_29,245.51,0.389,245.938,-0.262,0.142,-0.598,-0.109,0.006,-0.123,25,26,28,29
25_26_29_30,68.39,0.256,68.375,-0.214,0.128,-0.561,-0.046,0.004,-0.076,25,26,29,30
25_26_30_31,-207.044,0.553,-207.531,-0.17,0.126,-0.512,-0.023,0.009,-0.036,25,26,30,31
25_26_31_32,-22.065,0.22,-22.563,-0.18,0.116,-0.576,-0.026,0.004,-0.052,25,26,31,32
25_26_32_33,-149.184,1.544,-148.937,-0.168,0.121,-0.445,0.006,0.027,-0.025,25,26,32,33
25_26_33_34,1.906,0.337,0.219,-0.196,0.143,-0.484,-0.026,0.006,-0.037,25,26,33,34
26_27_28_29,248.568,0.423,248.468,-1.249,0.239,-1.744,-0.427,0.008,-0.438,26,27,28,29
26_27_29_30,67.966,0.531,67.812,-0.034,0.104,-0.111,-0.105,0.008,-0.098,26,27,29,30
26_27_30_31,-203.722,0.374,-203.406,0.17,0.087,-0.004,-0.029,0.006,-0.047,26,27,30,31
26_27_31_32,-23.496,0.733,-23.5,0.24,0.095,0.061,-0.028,0.013,-0.038,26,27,31,32
26_27_32_33,-145.865,0.45,-145.562,0.234,0.101,-0.022,-0.017,0.008,-0.01,26,27,32,33
26_27_33_34,4.549,0.48,4.344,0.245,0.098,0.041,0.014,0.008,0.024,26,27,33,34
27_28_25_26,-4.533,0.371,-4.469,-1.258,0.277,-1.708,-0.414,0.007,-0.406,27,28,25,26
27_28_29_30,68.534,0.303,68.094,-1.657,0.278,-2.171,-0.416,0.007,-0.398,27,28,29,30
27_28_30_31,-203.108,0.732,-202.938,-0.501,0.136,-0.662,-0.091,0.013,-0.078,27,28,30,31
27_28_31_32,-24.319,0.301,-25.375,-0.425,0.13,-0.711,-0.049,0.005,-0.057,27,28,31,32
