quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-25.931,0.299,-26.125,-0.198,0.112,-0.324,-0.548,0.012,-0.56,25,26,27,28
25_26_28_29,186.432,0.263,185.75,0.037,0.082,-0.058,-0.136,0.008,-0.09,25,26,28,29
25_26_29_30,71.981,0.449,71.75,0.09,0.051,-0.024,-0.036,0.014,-0.05,25,26,29,30
25_26_30_31,-18.38,0.435,-19.0,-0.087,0.089,-0.186,-0.014,0.006,0.013,25,26,30,31
25_26_31_32,-111.959,0.35,-112.469,-0.082,0.068,-0.221,-0.018,0.004,-0.037,25,26,31,32
25_26_32_33,-42.348,0.213,-44.312,-0.086,0.043,-0.214,-0.006,0.003,-0.004,25,26,32,33
25_26_33_34,42.04,1.585,43.625,0.622,0.034,0.491,-0.048,0.056,-0.042,25,26,33,34
26_27_28_29,189.384,0.564,189.125,-0.543,0.119,-0.576,-0.556,0.008,-0.554,26,27,28,29
26_27_29_30,72.906,0.361,72.968,0.367,0.046,0.377,-0.082,0.01,-0.088,26,27,29,30
26_27_30_31,-20.69,0.799,-21.062,-0.27,0.132,-0.394,-0.05,0.011,-0.04,26,27,30,31
26_27_31_32,-115.966,0.548,-116.312,-0.164,0.111,-0.309,-0.019,0.007,-0.013,26,27,31,32
26_27_32_33,-30.568,2.168,-29.219,-0.174,0.115,-0.303,0.03,0.027,0.042,26,27,32,33
26_27_33_34,40.345,1.073,40.813,0.716,0.087,0.546,-0.064,0.029,-0.121,26,27,33,34
27_28_25_26,26.534,0.25,26.844,-0.583,0.237,-0.709,-0.494,0.004,-0.478,27,28,25,26
27_28_29_30,74.386,0.681,75.031,0.06,0.204,-0.006,-0.463,0.01,-0.478,27,28,29,30
27_28_30_31,-21.025,0.89,-20.875,0.368,0.18,0.24,-0.085,0.012,-0.105,27,28,30,31
27_28_31_32,-120.6,1.744,-119.125,0.384,0.174,0.272,-0.052,0.024,-0.057,27,28,31,32
