quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
29_30_33_34,19.873,2.7,20.563,0.024,0.211,-0.127,-0.061,0.037,-0.066,29,30,33,34
30_31_25_26,65.916,1.627,66.312,-0.953,0.264,-1.24,-0.004,0.028,0.014,30,31,25,26
30_31_26_27,35.342,0.321,36.5,-0.914,0.245,-1.238,-0.052,0.007,-0.066,30,31,26,27
30_31_27_28,9.097,0.24,9.407,-0.878,0.264,-1.197,-0.068,0.005,-0.042,30,31,27,28
30_31_28_29,139.099,1.38,139.344,-0.684,0.274,-0.99,-0.392,0.022,-0.343,30,31,28,29
30_31_32_33,28.863,0.628,27.687,-0.9,0.205,-1.238,-0.317,0.011,-0.296,30,31,32,33
30_31_33_34,19.734,0.711,18.781,-0.186,0.098,-0.423,-0.08,0.012,-0.03,30,31,33,34
31_32_25_26,66.284,2.306,66.782,-0.485,0.1,-0.521,0.007,0.041,-0.013,31,32,25,26
31_32_26_27,33.21,0.634,33.594,-0.71,0.147,-0.921,-0.009,0.01,-0.006,31,32,26,27
31_32_27_28,6.638,0.617,7.25,-0.785,0.166,-0.984,-0.048,0.01,-0.065,31,32,27,28
31_32_28_29,134.251,2.332,136.062,-0.83,0.183,-1.071,-0.122,0.036,-0.132,31,32,28,29
31_32_29_30,72.635,0.3,72.218,-0.734,0.206,-0.986,-0.553,0.004,-0.554,31,32,29,30
31_32_33_34,39.452,0.386,40.25,-0.571,0.122,-0.801,-0.718,0.006,-0.73,31,32,33,34
32_33_25_26,66.571,1.093,66.875,-0.876,0.076,-0.969,-0.013,0.015,-0.024,32,33,25,26
32_33_26_27,29.605,0.44,29.468,-1.037,0.112,-1.216,-0.002,0.005,0.011,32,33,26,27
32_33_27_28,2.695,1.192,3.312,-0.95,0.097,-1.11,-0.034,0.016,-0.048,32,33,27,28
32_33_28_29,134.597,0.363,134.938,-0.959,0.104,-1.102,-0.026,0.005,-0.033,32,33,28,29
32_33_29_30,67.612,0.329,67.063,-0.914,0.103,-1.097,-0.104,0.004,-0.14,32,33,29,30
32_33_30_31,-34.511,1.139,-33.906,-0.276,0.157,-0.236,-0.291,0.036,-0.272,32,33,30,31
33_34_25_26,67.01,0.841,66.875,-0.341,0.094,-0.375,0.007,0.011,0.036,33,34,25,26
33_34_26_27,27.212,0.249,27.688,-0.495,0.08,-0.549,0.015,0.006,0.041,33,34,26,27
33_34_27_28,0.86,1.266,1.062,-0.533,0.075,-0.547,0.001,0.031,-0.004,33,34,27,28
33_34_28_29,133.198,0.45,133.25,-0.552,0.074,-0.579,-0.009,0.012,0.01,33,34,28,29
33_34_29_30,64.326,1.447,64.625,-0.547,0.068,-0.576,0.007,0.038,0.022,33,34,29,30
33_34_30_31,-45.238,0.632,-45.062,-0.363,0.056,-0.415,-0.079,0.021,-0.069,33,34,30,31
33_34_31_32,13.916,0.66,13.344,-0.204,0.078,-0.291,-0.696,0.011,-0.706,33,34,31,32
60_61_62_64,12.007,1.067,11.938,-0.002,0.003,-0.001,97.644,1.012,98.644,60,61,62,64
62_64_60_61,11.535,1.357,12.219,-0.002,0.002,-0.002,99.375,1.539,98.341,62,64,60,61
