quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,6.481,0.943,6.875,-0.98,0.034,-0.926,-0.36,0.012,-0.37,13,14,15,16
13_14_16_17,63.291,0.507,63.313,0.583,0.033,0.523,-0.148,0.017,-0.226,13,14,16,17
13_14_17_18,37.081,0.582,37.719,0.354,0.083,0.338,-0.031,0.018,-0.041,13,14,17,18
13_14_18_19,-2.277,0.566,-1.75,-1.255,0.033,-1.242,-0.007,0.007,0.013,13,14,18,19
13_14_19_20,16.332,0.357,15.032,-1.177,0.027,-1.131,-0.005,0.004,-0.021,13,14,19,20
13_14_20_21,-37.804,0.518,-37.375,-1.139,0.025,-1.127,-0.013,0.006,0.006,13,14,20,21
13_14_21_22,-13.005,0.409,-11.875,-1.09,0.027,-1.067,-0.003,0.005,-0.002,13,14,21,22
14_15_16_17,94.224,0.541,93.782,1.42,0.086,1.5,-1.125,0.009,-1.136,14,15,16,17
14_15_17_18,25.836,2.48,27.406,1.738,0.059,1.74,-0.128,0.03,-0.104,14,15,17,18
14_15_18_19,0.215,2.475,0.875,1.649,0.045,1.665,-0.058,0.031,-0.058,14,15,18,19
14_15_19_20,16.328,3.67,17.468,1.565,0.047,1.581,-0.049,0.046,-0.022,14,15,19,20
14_15_20_21,-38.834,2.425,-38.219,1.531,0.049,1.534,-0.025,0.03,-0.019,14,15,20,21
14_15_21_22,-8.872,0.596,-8.312,1.485,0.046,1.495,-0.014,0.008,-0.031,14,15,21,22
15_16_13_14,19.953,1.244,20.656,-0.499,0.07,-0.464,-0.353,0.076,-0.36,15,16,13,14
15_16_17_18,37.306,0.475,38.094,2.162,0.061,2.012,-0.32,0.006,-0.312,15,16,17,18
15_16_18_19,3.317,0.616,2.844,1.504,0.037,1.479,-0.067,0.01,-0.082,15,16,18,19
15_16_19_20,18.366,0.549,18.312,1.329,0.041,1.312,-0.016,0.009,0.022,15,16,19,20
15_16_20_21,-33.823,0.401,-32.687,1.161,0.053,1.151,-0.014,0.008,-0.01,15,16,20,21
15_16_21_22,-4.248,0.581,-5.219,1.027,0.057,1.0,-0.007,0.01,-0.01,15,16,21,22
16_17_13_14,18.055,0.31,17.562,-0.798,0.033,-0.784,-0.138,0.006,-0.163,16,17,13,14
16_17_14_15,92.632,0.65,92.844,-0.642,0.055,-0.556,-1.166,0.043,-1.21,16,17,14,15
16_17_18_19,3.493,2.597,3.687,-0.691,0.02,-0.759,-0.444,0.041,-0.457,16,17,18,19
16_17_19_20,17.561,0.731,18.406,-0.559,0.035,-0.565,-0.123,0.016,-0.146,16,17,19,20
16_17_20_21,-35.614,0.458,-36.438,-0.549,0.039,-0.56,-0.006,0.011,-0.01,16,17,20,21
16_17_21_22,0.735,0.838,3.218,-0.535,0.041,-0.547,-0.019,0.018,-0.012,16,17,21,22
17_18_13_14,17.129,0.774,17.469,-1.713,0.049,-1.656,-0.034,0.009,-0.064,17,18,13,14
17_18_14_15,88.599,0.476,88.719,-1.723,0.067,-1.657,-0.104,0.006,-0.1,17,18,14,15
17_18_15_16,66.094,0.268,66.5,-0.83,0.186,-0.694,-0.292,0.012,-0.24,17,18,15,16
17_18_19_20,21.918,1.967,22.625,-1.655,0.035,-1.713,-0.463,0.025,-0.426,17,18,19,20
17_18_20_21,-42.51,3.044,-40.938,-1.103,0.025,-1.07,-0.118,0.045,-0.114,17,18,20,21
17_18_21_22,5.415,0.52,4.812,-1.041,0.028,-1.034,-0.037,0.007,-0.044,17,18,21,22
18_19_13_14,18.47,0.631,19.156,-0.341,0.123,-0.436,-0.015,0.008,-0.005,18,19,13,14
18_19_14_15,86.711,1.534,86.844,-0.3,0.115,-0.355,-0.044,0.02,-0.033,18,19,14,15
18_19_15_16,67.524,0.681,67.625,-0.192,0.117,-0.291,-0.075,0.009,-0.071,18,19,15,16
