quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,0.424,0.575,0.313,-0.241,0.108,-0.446,-0.512,0.007,-0.499,25,26,27,28
25_26_28_29,166.904,0.419,167.375,0.386,0.03,0.335,-0.114,0.013,-0.172,25,26,28,29
25_26_29_30,64.938,0.692,65.188,0.072,0.078,-0.046,-0.034,0.021,-0.048,25,26,29,30
25_26_30_31,-37.587,0.407,-37.469,-0.196,0.101,-0.386,-0.02,0.005,0.003,25,26,30,31
25_26_31_32,-130.675,0.387,-132.625,-0.161,0.084,-0.313,-0.005,0.005,0.005,25,26,31,32
25_26_32_33,-21.133,1.07,-19.75,-0.161,0.077,-0.285,0.008,0.013,0.018,25,26,32,33
25_26_33_34,61.882,0.457,62.75,0.562,0.019,0.465,0.024,0.014,0.096,25,26,33,34
26_27_28_29,170.243,0.306,170.844,-0.651,0.138,-0.761,-0.558,0.005,-0.556,26,27,28,29
26_27_29_30,62.858,0.263,63.125,0.295,0.028,0.302,-0.096,0.007,-0.076,26,27,29,30
26_27_30_31,-36.449,1.045,-35.782,-0.322,0.138,-0.542,-0.039,0.014,-0.06,26,27,30,31
26_27_31_32,-132.555,0.378,-132.25,-0.217,0.117,-0.422,-0.033,0.005,-0.021,26,27,31,32
26_27_32_33,-14.741,0.594,-17.218,-0.223,0.122,-0.411,-0.004,0.007,0.008,26,27,32,33
26_27_33_34,60.183,0.255,61.063,0.547,0.031,0.491,-0.005,0.008,-0.054,26,27,33,34
27_28_25_26,19.008,0.585,19.812,-0.24,0.292,-0.388,-0.527,0.008,-0.521,27,28,25,26
27_28_29_30,64.432,0.452,63.875,-0.109,0.209,-0.32,-0.463,0.007,-0.446,27,28,29,30
27_28_30_31,-36.929,0.354,-37.75,0.286,0.185,0.139,-0.091,0.005,-0.078,27,28,30,31
27_28_31_32,-135.737,0.841,-135.062,0.3,0.192,0.137,-0.038,0.012,-0.037,27,28,31,32
27_28_32_33,-14.432,0.473,-12.812,0.267,0.202,0.02,-0.008,0.007,-0.032,27,28,32,33
27_28_33_34,61.839,0.367,64.344,0.118,0.035,0.064,0.033,0.009,0.11,27,28,33,34
28_29_25_26,17.286,1.323,17.656,-1.462,0.143,-1.826,-0.123,0.02,-0.14,28,29,25,26
28_29_26_27,80.477,0.448,80.0,-1.341,0.152,-1.691,-0.565,0.007,-0.546,28,29,26,27
28_29_30_31,-35.993,1.127,-35.031,-1.035,0.112,-1.35,-0.39,0.029,-0.381,28,29,30,31
28_29_31_32,-136.318,0.444,-136.281,-1.019,0.092,-1.197,-0.157,0.006,-0.164,28,29,31,32
28_29_32_33,-5.272,1.144,-6.156,-0.93,0.087,-1.142,-0.01,0.016,-0.016,28,29,32,33
28_29_33_34,57.932,0.446,57.781,-0.157,0.09,-0.174,-0.037,0.01,-0.073,28,29,33,34
29_30_25_26,17.54,0.297,17.094,-1.071,0.35,-1.215,-0.05,0.006,-0.05,29,30,25,26
29_30_26_27,69.518,0.278,68.656,-1.044,0.341,-1.202,-0.106,0.005,-0.111,29,30,26,27
29_30_27_28,23.642,0.154,23.282,-0.827,0.378,-1.005,-0.468,0.003,-0.453,29,30,27,28
29_30_31_32,-137.842,0.782,-137.125,-1.123,0.228,-1.352,-0.646,0.019,-0.661,29,30,31,32
29_30_32_33,-0.518,0.882,-1.562,0.028,0.219,-0.206,-0.062,0.012,-0.01,29,30,32,33
29_30_33_34,56.627,0.396,56.75,-0.074,0.141,-0.15,-0.02,0.008,0.03,29,30,33,34
30_31_25_26,20.014,0.337,20.0,-1.428,0.261,-1.822,-0.026,0.007,-0.036,30,31,25,26
30_31_26_27,63.392,0.365,62.938,-1.5,0.26,-1.858,-0.045,0.008,0.018,30,31,26,27
30_31_27_28,16.994,0.289,16.532,-1.374,0.256,-1.787,-0.097,0.005,-0.111,30,31,27,28
30_31_28_29,137.995,0.216,138.875,-0.923,0.239,-1.376,-0.379,0.005,-0.398,30,31,28,29
30_31_32_33,17.46,0.485,14.75,-1.439,0.246,-1.901,-0.301,0.009,-0.272,30,31,32,33
30_31_33_34,51.531,0.514,52.438,-0.413,0.123,-0.688,-0.094,0.009,-0.068,30,31,33,34
31_32_25_26,20.649,0.423,20.563,-0.711,0.127,-0.7,-0.029,0.007,-0.04,31,32,25,26
31_32_26_27,58.685,1.093,58.438,-0.985,0.189,-1.202,-0.03,0.021,-0.051,31,32,26,27
31_32_27_28,13.026,1.853,13.812,-1.024,0.196,-1.312,-0.059,0.032,-0.038,31,32,27,28
31_32_28_29,134.533,0.318,134.094,-0.988,0.205,-1.292,-0.138,0.006,-0.128,31,32,28,29
31_32_29_30,95.538,1.573,95.468,-0.55,0.182,-0.927,-0.62,0.027,-0.612,31,32,29,30
31_32_33_34,67.419,0.863,67.25,-0.87,0.175,-1.069,-0.71,0.015,-0.69,31,32,33,34
32_33_25_26,22.412,0.4,23.375,-1.419,0.087,-1.598,-0.001,0.007,0.008,32,33,25,26
32_33_26_27,53.415,0.286,53.562,-1.559,0.106,-1.827,-0.001,0.004,0.014,32,33,26,27
