quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
54_56_52_53,-406.404,0.092,-405.438,-0.005,0.002,-0.005,0.689,0.267,2.582,54,56,52,53
54_56_57_58,33.782,0.408,32.656,-0.0,0.004,-0.003,1.918,1.67,0.968,54,56,57,58
54_56_58_59,40.921,2.0,40.344,0.001,0.002,0.006,-0.333,8.472,-7.246,54,56,58,59
56_57_49_50,71.721,0.272,71.75,0.068,0.017,0.059,-0.122,0.026,-0.112,56,57,49,50
56_57_50_51,23.234,1.181,23.469,-0.207,0.072,-0.197,-0.045,0.103,-0.207,56,57,50,51
56_57_51_52,-2.446,0.319,-1.938,-0.302,0.1,-0.267,0.023,0.033,0.027,56,57,51,52
56_57_52_53,-388.134,0.957,-388.562,-0.402,0.086,-0.325,-0.152,0.077,0.056,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.085,0.016,-0.1,-0.169,0.013,0.0,56,57,53,54
56_57_58_59,64.714,1.731,65.75,0.008,0.029,-0.009,-0.466,0.047,-0.493,56,57,58,59
57_58_49_50,74.017,2.173,75.125,-0.149,0.071,-0.098,0.085,0.048,0.074,57,58,49,50
57_58_50_51,17.288,0.387,18.219,-0.352,0.127,-0.252,0.045,0.009,0.058,57,58,50,51
57_58_51_52,-2.405,0.529,-2.594,-0.208,0.086,-0.169,0.011,0.014,0.01,57,58,51,52
57_58_52_53,-373.585,0.293,-374.875,-0.41,0.038,-0.459,-0.267,0.026,-0.326,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.082,0.012,-0.128,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.183,0.02,-0.203,-337.864,35.807,0.0,57,58,54,56
58_59_49_50,80.939,3.674,82.156,0.268,0.062,0.357,0.01,0.054,0.008,58,59,49,50
58_59_50_51,10.625,0.372,10.343,-0.528,0.038,-0.545,-0.021,0.023,-0.049,58,59,50,51
58_59_51_52,-2.449,0.279,-2.593,-0.695,0.035,-0.734,-0.048,0.017,-0.086,58,59,51,52
58_59_52_53,-359.829,0.807,-360.156,-0.455,0.032,-0.489,0.112,0.05,0.021,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.121,0.027,0.102,-0.106,0.009,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.095,0.014,0.086,-1044.73,83.805,-0.556,58,59,54,56
58_59_56_57,45.011,0.954,44.844,0.059,0.04,0.101,-0.573,0.016,-0.563,58,59,56,57
60_61_62_64,12.712,0.793,13.157,-0.001,0.005,-0.0,97.35,1.087,97.39,60,61,62,64
62_64_60_61,12.674,1.036,11.938,-0.004,0.004,-0.006,98.511,0.849,95.246,62,64,60,61
