quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,0.905,0.79,0.968,-0.801,0.161,-1.119,-0.011,0.012,-0.029,49,50,51,52
49_50_52_53,219.624,0.466,219.313,0.214,0.042,0.131,-0.415,0.011,-0.406,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.588,0.038,0.495,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.169,0.04,0.137,0.0,0.0,0.0,49,50,54,56
49_50_56_57,152.502,0.317,152.656,-0.419,0.13,-0.763,-0.017,0.007,-0.004,49,50,56,57
49_50_57_58,141.28,0.414,140.75,0.102,0.047,-0.031,0.009,0.009,0.018,49,50,57,58
49_50_58_59,-71.114,1.739,-71.313,-0.559,0.113,-0.816,-0.014,0.024,-0.006,49,50,58,59
50_51_52_53,358.01,4.061,361.156,-0.568,0.246,-0.735,-47.694,0.193,-47.742,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.042,0.021,-0.088,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,-0.294,0.044,-0.3,0.0,0.0,0.0,50,51,54,56
50_51_56_57,154.942,0.348,154.718,0.017,0.225,-0.229,-0.035,0.005,-0.03,50,51,56,57
50_51_57_58,141.606,0.387,141.875,0.209,0.14,0.05,-0.028,0.007,0.01,50,51,57,58
50_51_58_59,-68.208,0.924,-67.75,0.229,0.158,0.009,-0.009,0.015,0.002,50,51,58,59
51_52_49_50,15.666,1.798,16.906,0.147,0.191,0.019,0.011,0.02,0.012,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.008,0.05,0.0,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,0.01,0.039,-0.002,0.0,0.0,0.0,51,52,54,56
51_52_56_57,157.982,0.549,158.094,0.0,0.0,0.0,0.019,0.013,0.018,51,52,56,57
51_52_57_58,142.563,1.616,142.625,0.087,0.22,-0.002,-0.008,0.017,-0.023,51,52,57,58
51_52_58_59,-63.433,0.346,-64.281,0.004,0.077,0.002,-0.001,0.004,0.0,51,52,58,59
52_53_49_50,17.042,0.252,16.906,-0.449,0.123,-0.81,-0.488,0.004,-0.495,52,53,49,50
52_53_50_51,-423.036,6.133,-427.25,-0.369,0.12,-0.745,-45.866,0.157,-45.499,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.424,0.012,-0.516,0.0,0.0,0.0,52,53,54,56
52_53_56_57,158.662,0.845,158.188,-0.963,0.178,-1.271,-0.135,0.013,-0.133,52,53,56,57
52_53_57_58,145.23,0.55,143.938,-0.331,0.101,-0.528,-0.034,0.009,-0.014,52,53,57,58
52_53_58_59,-61.33,0.476,-60.719,-0.393,0.093,-0.672,0.017,0.007,0.01,52,53,58,59
53_54_49_50,14.664,0.482,15.218,0.006,0.004,0.002,1.027,2.193,3.06,53,54,49,50
53_54_50_51,91.587,0.097,89.188,0.003,0.002,0.002,-2.233,0.537,-2.332,53,54,50,51
53_54_51_52,0.676,1.058,0.594,0.003,0.003,0.002,1.129,3.916,2.616,53,54,51,52
53_54_56_57,156.329,0.299,157.25,0.002,0.001,0.001,-3.32,1.163,-1.201,53,54,56,57
53_54_57_58,143.356,0.842,142.719,0.003,0.003,0.002,-4.434,3.594,-19.595,53,54,57,58
53_54_58_59,-62.823,0.245,-62.875,0.005,0.005,0.004,-0.255,1.028,5.873,53,54,58,59
54_56_49_50,15.306,1.694,16.156,-0.007,0.007,-0.004,5.887,7.409,8.913,54,56,49,50
