quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-0.624,0.752,-0.906,-0.773,0.17,-1.078,0.01,0.012,0.009,49,50,51,52
49_50_52_53,226.689,0.103,226.344,0.243,0.042,0.183,-0.414,0.003,-0.433,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.545,0.021,0.434,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.185,0.047,0.19,-0.052,0.021,0.0,49,50,54,56
49_50_56_57,209.338,0.267,210.406,-0.4,0.127,-0.615,-0.01,0.005,-0.02,49,50,56,57
49_50_57_58,138.794,0.374,138.781,0.13,0.041,0.009,-0.005,0.008,0.022,49,50,57,58
49_50_58_59,-153.295,0.108,-152.594,-0.545,0.118,-0.856,-0.003,0.002,-0.014,49,50,58,59
50_51_52_53,366.263,3.809,369.594,-0.699,0.252,-0.949,-45.932,0.204,-46.041,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,-0.026,0.02,-0.155,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,-0.21,0.019,-0.246,-0.112,0.015,-0.134,50,51,54,56
50_51_56_57,212.558,0.302,211.812,-0.063,0.224,-0.36,-0.046,0.005,-0.043,50,51,56,57
50_51_57_58,138.881,0.581,140.282,0.175,0.163,0.028,-0.018,0.009,-0.036,50,51,57,58
50_51_58_59,-149.416,0.39,-149.594,0.168,0.153,-0.041,-0.0,0.006,-0.008,50,51,58,59
51_52_49_50,17.62,1.06,17.844,0.0,0.0,0.0,0.007,0.026,-0.016,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.004,0.036,0.0,0.0,0.0,0.0,51,52,53,54
51_52_54_56,6865.314,1807.685,7287.625,0.09,0.14,-0.004,14.851,18.985,-0.004,51,52,54,56
51_52_56_57,215.512,0.33,216.218,0.0,0.0,0.0,0.011,0.008,-0.007,51,52,56,57
51_52_57_58,137.715,0.877,137.281,0.0,0.0,0.0,-0.001,0.021,0.035,51,52,57,58
51_52_58_59,-147.091,0.397,-147.25,0.0,0.0,0.0,-0.017,0.01,-0.041,51,52,58,59
52_53_49_50,19.135,0.236,18.875,-0.649,0.147,-1.05,-0.45,0.003,-0.462,52,53,49,50
52_53_50_51,-404.987,6.397,-408.312,-0.555,0.136,-0.994,-42.082,0.147,-41.817,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.443,0.01,-0.507,1.816,0.691,0.579,52,53,54,56
52_53_56_57,216.54,0.412,216.688,-1.247,0.193,-1.593,-0.161,0.006,-0.168,52,53,56,57
52_53_57_58,139.148,0.314,139.156,-0.602,0.122,-0.758,-0.08,0.005,-0.089,52,53,57,58
52_53_58_59,-146.005,1.155,-144.719,-0.479,0.101,-0.727,-0.043,0.018,-0.057,52,53,58,59
53_54_49_50,16.787,0.288,16.812,-0.0,0.001,-0.001,1.015,1.167,-0.598,53,54,49,50
53_54_50_51,100.916,0.189,97.063,0.0,0.001,0.0,0.021,0.747,-0.727,53,54,50,51
53_54_51_52,-1.58,0.396,-1.563,0.001,0.001,0.002,-2.617,1.466,-4.19,53,54,51,52
53_54_56_57,215.466,0.308,215.188,0.002,0.002,0.002,4.516,1.08,2.531,53,54,56,57
53_54_57_58,137.24,0.425,137.0,0.002,0.002,0.001,3.331,1.625,5.133,53,54,57,58
53_54_58_59,-146.265,0.521,-146.781,-0.0,0.003,0.001,-1.449,1.92,-4.502,53,54,58,59
54_56_49_50,17.954,0.505,18.125,-0.002,0.003,-0.003,3.91,1.665,3.396,54,56,49,50
54_56_50_51,57.738,0.745,57.219,-0.002,0.003,-0.002,-0.007,2.621,-0.675,54,56,50,51
54_56_51_52,-0.167,0.363,0.218,-0.002,0.001,-0.004,-0.357,1.347,-1.134,54,56,51,52
54_56_52_53,-423.037,0.191,-422.125,-0.003,0.002,-0.003,1.37,0.752,4.49,54,56,52,53
54_56_57_58,140.699,0.339,141.031,-0.002,0.002,-0.002,-0.425,1.246,4.386,54,56,57,58
54_56_58_59,-145.419,0.372,-144.344,-0.002,0.002,-0.002,-1.305,1.441,-2.287,54,56,58,59
56_57_49_50,19.559,1.207,19.625,-0.713,0.171,-1.029,-0.019,0.018,-0.002,56,57,49,50
56_57_50_51,39.036,0.277,38.75,-1.025,0.177,-1.386,-0.048,0.006,-0.06,56,57,50,51
56_57_51_52,-1.124,0.375,-1.281,-1.032,0.203,-1.388,-0.005,0.007,0.002,56,57,51,52
56_57_52_53,-406.632,0.418,-406.656,-1.047,0.205,-1.47,-0.158,0.007,-0.13,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.418,0.028,-0.348,0.0,0.0,0.0,56,57,53,54
56_57_58_59,-135.712,0.282,-136.188,-1.153,0.18,-1.508,-0.533,0.006,-0.536,56,57,58,59
57_58_49_50,18.989,1.576,19.062,-2.976,0.196,-3.553,-0.029,0.03,-0.034,57,58,49,50
57_58_50_51,23.054,0.309,22.812,-2.928,0.25,-3.536,-0.034,0.007,-0.04,57,58,50,51
57_58_51_52,-1.71,0.576,-2.125,-2.895,0.266,-3.454,-0.005,0.009,-0.003,57,58,51,52
57_58_52_53,-391.998,0.788,-391.188,-2.824,0.276,-3.356,-0.081,0.015,-0.054,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.697,0.048,-0.941,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.471,0.038,-0.54,-0.182,0.104,0.0,57,58,54,56
58_59_49_50,20.612,0.27,20.656,-0.36,0.187,-0.469,0.001,0.005,0.0,58,59,49,50
58_59_50_51,12.957,0.245,13.156,-0.435,0.112,-0.462,-0.008,0.004,-0.025,58,59,50,51
58_59_51_52,-1.727,0.419,-1.844,-0.496,0.092,-0.488,-0.001,0.007,-0.004,58,59,51,52
58_59_52_53,-378.154,0.729,-377.688,-0.243,0.138,-0.188,-0.046,0.014,-0.026,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.711,0.093,0.59,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7163.714,831.044,7287.625,0.28,0.017,0.193,-17.865,120.332,0.0,58,59,54,56
58_59_56_57,24.646,0.377,25.156,-0.032,0.137,-0.429,-0.493,0.006,-0.483,58,59,56,57
60_61_62_64,11.31,2.032,12.781,-0.001,0.011,-0.001,102.235,2.549,100.559,60,61,62,64
62_64_60_61,13.729,0.575,14.656,-0.005,0.009,-0.005,101.299,0.851,102.173,62,64,60,61
