quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_16_14_15,9.919,0.434,9.782,0.005,0.037,-0.078,2.45,0.05,2.312,13,16,14,15
14_15_13_16,81.564,0.368,83.0,-0.038,0.142,-0.046,2.317,0.025,2.331,14,15,13,16
14_17_15_16,-253.644,0.854,-260.781,-0.773,0.078,-0.941,1.019,0.022,1.05,14,17,15,16
15_16_14_17,-82.645,1.064,-83.688,-0.695,0.098,-0.764,0.968,0.04,0.906,15,16,14,17
15_18_16_17,-224.209,0.69,-226.844,-0.425,0.188,-0.602,2.212,0.019,2.219,15,18,16,17
16_17_15_18,-122.38,0.431,-126.344,-0.474,0.102,-0.534,2.343,0.023,2.316,16,17,15,18
16_19_17_18,-24.211,0.399,-26.032,-0.328,0.112,-0.393,1.084,0.015,1.124,16,19,17,18
17_18_16_19,-28.283,0.753,-31.188,-0.52,0.172,-0.649,1.187,0.027,1.208,17,18,16,19
17_20_18_19,3.989,0.417,-0.25,-0.525,0.151,-0.585,1.375,0.017,1.379,17,20,18,19
18_19_17_20,-527.925,0.49,-529.281,-0.839,0.153,-1.181,1.305,0.015,1.296,18,19,17,20
18_21_19_20,-48.275,0.686,-49.844,-0.706,0.087,-0.875,1.246,0.023,1.256,18,21,19,20
19_20_18_21,-528.94,0.694,-535.562,-0.695,0.134,-0.963,1.219,0.016,1.241,19,20,18,21
19_22_20_21,-22.361,0.523,-24.906,-0.311,0.098,-0.495,1.158,0.013,1.142,19,22,20,21
20_21_19_22,-676.253,0.345,-681.532,-0.683,0.061,-0.781,1.196,0.01,1.22,20,21,19,22
60_61_62_64,17.577,1.025,15.125,-0.006,0.002,-0.007,92.602,1.039,88.864,60,61,62,64
62_64_60_61,18.286,0.717,19.156,-0.005,0.002,-0.007,96.413,0.746,95.748,62,64,60,61
