quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,-0.657,0.609,-2.219,-0.146,0.019,-0.13,-0.013,0.025,0.118,10,11,1,2
10_11_2_3,108.959,0.426,107.469,-0.195,0.015,-0.228,-0.077,0.056,-0.193,10,11,2,3
10_11_3_4,-226.608,0.192,-226.844,-0.158,0.03,-0.2,0.041,0.03,0.246,10,11,3,4
10_11_4_5,271.868,0.213,273.782,-0.208,0.018,-0.255,0.058,0.028,0.167,10,11,4,5
10_11_5_6,-14.494,0.494,-16.093,-0.147,0.017,-0.179,0.086,0.064,-0.118,10,11,5,6
10_11_6_7,-11.072,0.337,-11.032,-0.141,0.018,-0.178,-0.322,0.044,-0.426,10,11,6,7
10_11_7_9,-66.423,1.079,-67.094,-0.063,0.012,-0.084,-1.71,0.158,-1.905,10,11,7,9
1_2_10_11,57.973,0.592,58.062,0.202,0.066,0.112,-0.16,0.023,-0.176,1,2,10,11
1_2_3_4,-305.914,0.938,-305.406,0.026,0.076,-0.104,-0.294,0.045,-0.249,1,2,3,4
1_2_4_5,409.766,0.71,410.188,0.189,0.07,0.106,-0.085,0.027,-0.002,1,2,4,5
1_2_5_6,-92.329,0.21,-92.594,0.044,0.038,0.027,-0.032,0.007,-0.003,1,2,5,6
1_2_6_7,-33.602,0.797,-35.5,0.045,0.036,0.045,-0.01,0.028,-0.037,1,2,6,7
1_2_7_9,-1.568,0.568,-2.969,0.027,0.018,0.028,-0.064,0.02,-0.128,1,2,7,9
1_2_9_10,-102.137,1.116,-100.375,0.032,0.017,0.032,0.08,0.039,0.13,1,2,9,10
2_3_10_11,56.525,0.598,54.125,0.069,0.027,0.06,0.026,0.021,0.115,2,3,10,11
2_3_4_5,408.495,0.539,408.312,-0.203,0.083,-0.523,-0.611,0.018,-0.611,2,3,4,5
2_3_5_6,-91.046,0.465,-89.125,0.063,0.025,0.049,-0.154,0.017,-0.222,2,3,5,6
2_3_6_7,-35.208,0.527,-35.875,0.061,0.021,0.091,-0.09,0.019,-0.13,2,3,6,7
2_3_7_9,-1.229,0.678,-1.656,0.054,0.029,0.037,-0.041,0.024,-0.092,2,3,7,9
2_3_9_10,-103.576,0.628,-105.625,0.041,0.02,0.018,-0.06,0.022,-0.032,2,3,9,10
3_4_10_11,57.58,1.11,57.125,-0.042,0.013,-0.063,-0.072,0.039,-0.139,3,4,10,11
3_4_1_2,1.13,0.28,2.657,0.069,0.048,0.06,-0.275,0.01,-0.326,3,4,1,2
3_4_5_6,-88.109,0.555,-89.312,-0.004,0.014,-0.026,-0.898,0.02,-0.881,3,4,5,6
3_4_6_7,-34.286,0.941,-32.781,-0.019,0.018,-0.003,-0.257,0.033,-0.281,3,4,6,7
3_4_7_9,0.244,0.845,0.688,-0.047,0.017,-0.071,-0.097,0.03,-0.024,3,4,7,9
3_4_9_10,-103.376,0.629,-105.062,-0.013,0.024,-0.009,-0.097,0.022,-0.138,3,4,9,10
4_5_10_11,56.996,0.776,55.344,-0.543,0.199,-0.782,-0.071,0.027,0.026,4,5,10,11
4_5_1_2,1.248,0.247,1.156,-0.007,0.072,-0.244,-0.156,0.009,-0.235,4,5,1,2
4_5_2_3,133.716,0.387,134.562,0.166,0.068,0.194,-0.623,0.014,-0.631,4,5,2,3
4_5_6_7,-36.95,0.33,-37.844,-0.005,0.08,-0.222,-1.135,0.011,-1.127,4,5,6,7
4_5_7_9,-1.521,1.372,-0.438,-0.089,0.103,-0.234,-0.302,0.048,-0.299,4,5,7,9
4_5_9_10,-104.021,1.083,-104.781,0.078,0.027,0.11,-0.062,0.038,-0.099,4,5,9,10
5_6_10_11,57.927,1.098,57.688,0.182,0.077,0.036,-0.084,0.039,-0.033,5,6,10,11
5_6_1_2,-1.825,0.194,-2.125,0.141,0.045,0.153,-0.072,0.007,-0.124,5,6,1,2
5_6_2_3,127.973,0.258,127.25,0.145,0.041,0.143,-0.196,0.009,-0.138,5,6,2,3
5_6_3_4,-202.322,0.272,-202.375,-0.366,0.124,-0.637,-0.85,0.011,-0.779,5,6,3,4
5_6_7_9,-4.305,0.297,-4.375,0.104,0.033,0.107,-1.042,0.01,-1.043,5,6,7,9
5_6_9_10,-104.781,0.849,-104.312,0.035,0.017,0.017,-0.276,0.03,-0.376,5,6,9,10
60_61_62_64,-5.105,0.59,-3.719,-0.001,0.009,0.0,206.116,2.194,207.602,60,61,62,64
62_64_60_61,-5.714,0.615,-7.0,-0.0,0.008,-0.004,207.229,1.019,213.706,62,64,60,61
6_7_10_11,59.198,1.176,59.75,-0.199,0.045,-0.303,-0.282,0.048,-0.22,6,7,10,11
6_7_1_2,-2.03,0.655,-2.5,0.078,0.018,0.074,0.033,0.023,0.088,6,7,1,2
6_7_2_3,123.164,0.401,123.125,0.062,0.019,0.056,-0.041,0.014,-0.058,6,7,2,3
6_7_3_4,-211.602,0.396,-212.218,-0.623,0.085,-0.823,-0.348,0.017,-0.375,6,7,3,4
6_7_4_5,280.602,0.863,280.25,0.09,0.03,0.1,-1.166,0.03,-1.257,6,7,4,5
6_7_9_10,-103.292,0.849,-102.438,-0.597,0.081,-0.817,-0.958,0.039,-0.943,6,7,9,10
7_9_10_11,53.238,0.194,52.812,0.042,0.021,0.015,-1.769,0.006,-1.78,7,9,10,11
