quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,9.753,0.313,9.782,-0.343,0.194,-0.377,-0.004,0.004,-0.007,49,50,51,52
49_50_52_53,198.912,0.05,199.062,0.614,0.037,0.604,-0.487,0.001,-0.481,49,50,52,53
49_50_53_54,5701.058,37.122,5689.562,0.78,0.088,0.742,75.926,0.301,75.17,49,50,53,54
49_50_54_56,-3512.822,49.148,-3426.125,0.566,0.049,0.552,398.601,26.903,399.918,49,50,54,56
49_50_56_57,88.214,0.94,88.625,-0.024,0.054,-0.03,0.007,0.033,0.004,49,50,56,57
49_50_57_58,101.938,0.494,102.125,0.103,0.035,0.104,0.384,0.016,0.388,49,50,57,58
49_50_58_59,88.857,2.333,88.86,0.167,0.001,0.156,0.037,0.087,0.041,49,50,58,59
50_51_52_53,32.514,9.728,31.562,-0.141,0.211,-0.13,-75.154,0.059,-75.238,50,51,52,53
50_51_53_54,7248.842,72.214,7287.625,1.153,0.078,1.157,-2.661,4.965,0.0,50,51,53,54
50_51_54_56,-4137.63,22.773,-4222.062,0.697,0.041,0.693,63.656,6.044,64.714,50,51,54,56
50_51_56_57,90.564,0.471,90.313,-0.084,0.194,-0.111,-0.049,0.006,-0.048,50,51,56,57
50_51_57_58,108.254,0.351,107.937,0.724,0.032,0.743,0.206,0.009,0.232,50,51,57,58
50_51_58_59,92.555,0.208,91.718,0.445,0.016,0.415,-0.022,0.005,-0.027,50,51,58,59
51_52_49_50,21.24,0.096,21.969,0.0,0.0,0.0,0.117,0.003,0.112,51,52,49,50
51_52_53_54,-36.544,20.668,12.438,0.005,0.006,0.002,-0.008,0.23,-0.088,51,52,53,54
51_52_54_56,-3712.134,1.259,-3628.812,-0.002,0.003,0.0,13.589,0.016,13.433,51,52,54,56
51_52_56_57,91.25,0.37,90.969,0.0,0.0,0.0,-0.014,0.009,-0.017,51,52,56,57
51_52_57_58,111.456,0.829,111.875,0.003,0.014,0.002,0.007,0.008,0.01,51,52,57,58
51_52_58_59,90.767,1.324,90.968,0.0,0.0,0.0,-0.033,0.033,-0.027,51,52,58,59
52_53_49_50,26.902,0.064,26.844,-0.358,0.028,-0.354,-0.63,0.003,-0.632,52,53,49,50
52_53_50_51,-336.846,3.666,-336.5,-0.227,0.01,-0.22,-91.554,0.031,-91.578,52,53,50,51
52_53_54_56,1956.264,837.458,2026.188,-0.89,0.064,-0.888,259.202,48.57,263.888,52,53,54,56
52_53_56_57,90.176,1.964,90.219,-0.694,0.064,-0.681,-0.126,0.057,-0.152,52,53,56,57
52_53_57_58,109.517,5.025,111.5,-0.299,0.011,-0.313,0.125,0.158,0.09,52,53,57,58
52_53_58_59,91.51,1.628,92.562,-0.191,0.017,-0.177,0.001,0.052,-0.022,52,53,58,59
