quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
5_6_9_10,-74.007,0.217,-74.594,-0.335,0.092,-0.572,-0.133,0.003,-0.172,5,6,9,10
60_61_62_64,7.519,0.961,8.468,-0.005,0.003,-0.005,98.284,0.9,92.21,60,61,62,64
62_64_60_61,7.021,0.905,6.407,-0.004,0.003,-0.003,97.689,0.863,98.218,62,64,60,61
6_7_10_11,56.518,0.722,56.375,-0.233,0.086,-0.351,-0.194,0.016,-0.176,6,7,10,11
6_7_1_2,5.972,0.304,6.125,-0.768,0.193,-0.988,-0.019,0.005,-0.017,6,7,1,2
6_7_2_3,162.524,1.739,163.438,-0.716,0.188,-0.994,-0.055,0.026,-0.034,6,7,2,3
6_7_3_4,53.024,0.495,53.188,-0.819,0.216,-1.039,-0.137,0.008,-0.126,6,7,3,4
6_7_4_5,-20.932,0.545,-20.219,-0.786,0.205,-0.953,-0.603,0.014,-0.593,6,7,4,5
6_7_9_10,-72.931,0.547,-73.094,-0.897,0.172,-1.137,-0.72,0.014,-0.702,6,7,9,10
7_9_10_11,55.709,0.695,55.344,-0.55,0.163,-0.674,-1.204,0.009,-1.196,7,9,10,11
7_9_1_2,5.366,0.414,5.844,-0.633,0.121,-0.634,-0.026,0.008,-0.039,7,9,1,2
7_9_2_3,161.626,0.602,162.125,-0.754,0.202,-0.949,-0.034,0.009,-0.044,7,9,2,3
7_9_3_4,48.282,1.766,48.875,-0.806,0.215,-1.067,-0.088,0.027,-0.146,7,9,3,4
7_9_4_5,-27.05,1.46,-26.218,-1.331,0.187,-1.564,-0.12,0.034,-0.121,7,9,4,5
7_9_5_6,30.957,0.57,32.188,-0.607,0.171,-0.887,-0.476,0.011,-0.476,7,9,5,6
9_10_1_2,6.771,0.467,6.219,-0.955,0.109,-1.125,0.017,0.007,0.042,9,10,1,2
9_10_2_3,158.44,0.636,158.094,-1.152,0.149,-1.267,-0.014,0.009,-0.016,9,10,2,3
9_10_3_4,45.924,1.861,47.094,-1.051,0.134,-1.22,-0.029,0.028,-0.024,9,10,3,4
9_10_4_5,-29.102,0.312,-29.5,-1.069,0.146,-1.406,-0.034,0.01,-0.012,9,10,4,5
9_10_5_6,23.49,0.447,23.844,-0.929,0.126,-1.097,-0.122,0.007,-0.124,9,10,5,6
9_10_6_7,29.29,0.318,29.468,-0.329,0.082,-0.506,-0.721,0.007,-0.699,9,10,6,7
