quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-159.12,5.958,-159.906,-0.007,0.092,0.014,97.005,0.753,97.214,49,52,50,51
50_51_49_52,-249.668,7.736,-248.875,-0.062,0.041,-0.1,97.815,0.643,97.834,50,51,49,52
50_53_51_52,5.426,0.382,5.562,-0.096,0.04,-0.064,-0.012,0.016,-0.014,50,53,51,52
51_52_50_53,-474.884,1.939,-475.188,0.026,0.061,0.002,0.017,0.02,0.004,51,52,50,53
51_54_52_53,-204.884,0.902,-204.063,0.009,0.004,0.008,7.995,3.878,8.578,51,54,52,53
52_53_51_54,7161.942,108.061,7159.188,-0.076,0.012,-0.067,14.535,12.545,14.786,52,53,51,54
52_56_53_54,-6.14,15.055,-67.25,-0.08,0.004,-0.089,-170.617,30.267,-208.458,52,56,53,54
53_54_52_56,292.957,0.793,293.469,0.007,0.004,0.006,-1.593,3.623,-2.995,53,54,52,56
53_57_54_56,5207.832,1159.237,5129.688,-0.295,0.013,-0.283,1646.878,540.488,1658.075,53,57,54,56
54_56_53_57,256.164,2.409,254.75,-0.003,0.012,-0.005,-27.934,8.369,-32.326,54,56,53,57
54_58_56_57,-68.63,1.715,-68.781,-0.005,0.005,-0.003,6.418,6.418,8.105,54,58,56,57
56_57_54_58,2279.082,288.912,2326.938,0.427,0.006,0.415,-1594.049,152.968,-1587.378,56,57,54,58
56_59_57_58,183.983,0.573,184.812,-1.146,0.216,-1.129,1.793,0.004,1.78,56,59,57,58
57_58_56_59,-508.404,2.28,-509.781,-0.81,0.068,-0.803,2.1,0.06,2.158,57,58,56,59
60_61_62_64,-6.632,0.612,-7.0,0.004,0.007,0.008,101.686,0.104,102.058,60,61,62,64
62_64_60_61,-2.32,0.779,-2.5,0.001,0.007,-0.002,102.379,0.319,102.932,62,64,60,61
