quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
18_19_15_16,29.786,0.681,28.906,-1.291,0.277,-2.094,-0.067,0.01,-0.07,18,19,15,16
18_19_16_17,52.39,0.479,53.75,-0.625,0.171,-1.309,-0.428,0.007,-0.432,18,19,16,17
18_19_20_21,-67.948,0.349,-67.938,-1.22,0.253,-1.893,-0.414,0.005,-0.416,18,19,20,21
18_19_21_22,-71.901,0.156,-71.125,-0.342,0.109,-0.686,-0.1,0.003,-0.094,18,19,21,22
19_20_13_14,10.975,0.318,10.625,-1.166,0.13,-1.432,0.001,0.006,-0.002,19,20,13,14
19_20_14_15,50.706,0.198,50.375,-1.636,0.248,-2.22,-0.022,0.006,-0.011,19,20,14,15
19_20_15_16,25.118,0.413,25.719,-1.698,0.26,-2.303,-0.032,0.008,-0.031,19,20,15,16
19_20_16_17,48.642,0.252,49.531,-1.627,0.259,-2.267,-0.121,0.004,-0.104,19,20,16,17
19_20_17_18,21.323,0.417,22.906,-1.345,0.204,-1.907,-0.482,0.008,-0.482,19,20,17,18
19_20_21_22,-72.993,0.556,-73.468,-1.477,0.191,-2.052,-0.395,0.013,-0.383,19,20,21,22
20_21_13_14,11.0,0.481,10.907,-1.498,0.14,-1.774,0.005,0.009,0.006,20,21,13,14
20_21_14_15,47.671,0.24,47.0,-1.61,0.184,-2.04,-0.007,0.004,-0.025,20,21,14,15
20_21_15_16,22.57,0.451,22.344,-1.679,0.213,-2.18,-0.006,0.009,-0.008,20,21,15,16
20_21_16_17,46.131,0.506,46.062,-1.738,0.262,-2.224,-0.03,0.009,-0.027,20,21,16,17
20_21_17_18,12.965,0.202,13.25,-1.804,0.356,-2.336,-0.096,0.004,-0.094,20,21,17,18
20_21_18_19,66.492,0.557,67.719,-1.91,0.51,-2.275,-0.432,0.01,-0.448,20,21,18,19
21_22_13_14,8.476,0.305,7.719,0.155,0.21,0.017,-0.011,0.006,-0.004,21,22,13,14
21_22_14_15,45.634,0.832,44.844,0.415,0.202,0.461,-0.013,0.014,-0.007,21,22,14,15
21_22_15_16,18.502,0.296,17.938,0.393,0.205,0.485,-0.015,0.004,-0.024,21,22,15,16
21_22_16_17,42.233,0.243,41.844,0.366,0.207,0.418,-0.022,0.004,-0.008,21,22,16,17
21_22_17_18,7.902,0.328,8.188,0.329,0.204,0.378,-0.046,0.006,-0.046,21,22,17,18
21_22_18_19,53.536,0.591,54.032,0.312,0.19,0.409,-0.116,0.01,-0.198,21,22,18,19
21_22_19_20,84.332,0.284,85.906,0.569,0.182,0.448,-0.408,0.005,-0.415,21,22,19,20
60_61_62_64,2.989,1.915,6.5,0.002,0.01,0.005,101.525,2.149,96.602,60,61,62,64
62_64_60_61,-1.84,0.339,0.406,-0.0,0.015,-0.011,102.549,0.887,103.836,62,64,60,61
