quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,0.725,2.918,1.719,-0.874,0.042,-0.823,-0.336,0.039,-0.342,13,14,15,16
13_14_16_17,63.444,0.359,65.094,-1.143,0.028,-1.137,-0.138,0.005,-0.14,13,14,16,17
13_14_17_18,35.398,0.612,35.0,0.672,0.026,0.575,-0.048,0.018,-0.049,13,14,17,18
13_14_18_19,-13.838,0.26,-14.031,-1.106,0.033,-1.082,-0.007,0.003,0.004,13,14,18,19
13_14_19_20,21.333,0.245,21.594,-1.067,0.029,-1.058,-0.005,0.003,-0.018,13,14,19,20
13_14_20_21,-41.21,1.19,-40.656,-1.021,0.028,-1.005,0.013,0.014,0.043,13,14,20,21
13_14_21_22,-26.613,1.987,-26.5,-0.977,0.029,-0.947,-0.017,0.024,0.001,13,14,21,22
14_15_16_17,82.257,2.695,83.0,0.731,0.085,0.767,-1.157,0.039,-1.156,14,15,16,17
14_15_17_18,28.428,0.481,29.094,1.331,0.06,1.262,-0.092,0.006,-0.071,14,15,17,18
14_15_18_19,-14.439,2.5,-13.375,1.246,0.048,1.223,-0.048,0.032,-0.008,14,15,18,19
14_15_19_20,20.311,0.466,20.75,1.236,0.048,1.206,-0.032,0.005,-0.07,14,15,19,20
14_15_20_21,-40.469,1.408,-40.469,1.165,0.05,1.166,0.001,0.019,-0.008,14,15,20,21
14_15_21_22,-18.664,0.61,-19.844,1.142,0.052,1.128,-0.003,0.008,0.005,14,15,21,22
15_16_13_14,13.068,2.818,13.532,-0.512,0.073,-0.449,-0.282,0.15,-0.277,15,16,13,14
15_16_17_18,37.094,0.239,37.344,2.109,0.084,1.954,-0.326,0.003,-0.336,15,16,17,18
15_16_18_19,-12.207,1.956,-13.281,1.341,0.031,1.294,-0.077,0.031,-0.091,15,16,18,19
15_16_19_20,23.043,0.299,22.625,1.282,0.029,1.277,-0.034,0.005,-0.04,15,16,19,20
15_16_20_21,-42.73,0.971,-43.0,1.092,0.041,1.078,-0.024,0.016,-0.036,15,16,20,21
15_16_21_22,-12.815,0.489,-13.656,1.053,0.047,1.042,-0.016,0.008,-0.016,15,16,21,22
16_17_13_14,13.813,0.428,13.625,-0.732,0.032,-0.724,-0.128,0.007,-0.12,16,17,13,14
16_17_14_15,90.143,2.537,90.969,-0.634,0.059,-0.558,-1.08,0.136,-1.208,16,17,14,15
16_17_18_19,-8.569,0.384,-8.407,-0.566,0.023,-0.645,-0.468,0.006,-0.484,16,17,18,19
16_17_19_20,19.97,2.444,21.032,-0.502,0.035,-0.514,-0.169,0.051,-0.218,16,17,19,20
16_17_20_21,-42.402,0.57,-41.875,-0.502,0.033,-0.503,-0.048,0.011,-0.1,16,17,20,21
16_17_21_22,-8.798,0.539,-9.156,-0.485,0.037,-0.502,-0.037,0.011,-0.027,16,17,21,22
17_18_13_14,13.45,0.304,13.343,-1.641,0.054,-1.558,-0.032,0.003,-0.032,17,18,13,14
17_18_14_15,88.076,0.208,87.5,-1.711,0.071,-1.637,-0.099,0.003,-0.103,17,18,14,15
17_18_15_16,62.412,0.331,61.625,-0.784,0.187,-0.681,-0.302,0.015,-0.235,17,18,15,16
17_18_19_20,23.108,0.577,24.5,-1.557,0.033,-1.607,-0.481,0.007,-0.506,17,18,19,20
17_18_20_21,-41.639,0.674,-40.468,-1.087,0.024,-1.056,-0.112,0.01,-0.141,17,18,20,21
17_18_21_22,-5.42,1.779,-4.562,-1.1,0.032,-1.069,-0.054,0.025,-0.082,17,18,21,22
18_19_13_14,13.805,0.872,14.282,-0.467,0.127,-0.562,-0.0,0.011,0.016,18,19,13,14
18_19_14_15,86.741,0.471,86.656,-0.415,0.115,-0.502,-0.034,0.006,-0.028,18,19,14,15
18_19_15_16,62.43,0.422,62.844,-0.375,0.124,-0.54,-0.073,0.006,-0.054,18,19,15,16
18_19_16_17,89.099,2.118,90.125,-0.83,0.2,-0.786,-0.445,0.064,-0.448,18,19,16,17
18_19_20_21,-36.279,2.257,-35.5,-0.978,0.083,-1.133,-0.416,0.08,-0.422,18,19,20,21
18_19_21_22,1.486,1.565,1.813,-0.231,0.087,-0.24,-0.057,0.019,-0.034,18,19,21,22
19_20_13_14,16.683,0.557,17.375,-0.35,0.073,-0.335,0.003,0.018,-0.004,19,20,13,14
19_20_14_15,88.302,0.374,88.25,-0.529,0.113,-0.602,-0.011,0.005,-0.001,19,20,14,15
19_20_15_16,68.184,0.481,67.625,-0.573,0.131,-0.643,-0.036,0.006,-0.056,19,20,15,16
19_20_16_17,93.431,0.754,93.969,-0.593,0.141,-0.666,-0.092,0.009,-0.04,19,20,16,17
19_20_17_18,47.573,2.238,47.282,-1.367,0.208,-1.084,-0.413,0.074,-0.39,19,20,17,18
19_20_21_22,14.812,2.992,15.875,-0.369,0.082,-0.308,-0.351,0.04,-0.345,19,20,21,22
20_21_13_14,17.1,0.492,17.281,0.271,0.068,0.386,0.004,0.007,0.011,20,21,13,14
20_21_14_15,87.092,0.531,86.844,0.181,0.125,0.163,-0.006,0.007,-0.029,20,21,14,15
20_21_15_16,71.891,0.402,71.563,0.12,0.153,0.092,-0.011,0.005,0.003,20,21,15,16
20_21_16_17,96.126,0.76,96.594,0.219,0.121,0.191,-0.053,0.009,-0.11,20,21,16,17
20_21_17_18,46.395,0.559,46.062,0.29,0.142,0.248,-0.107,0.007,-0.102,20,21,17,18
20_21_18_19,80.199,0.591,80.282,-0.917,0.194,-0.707,-0.411,0.022,-0.304,20,21,18,19
21_22_13_14,17.77,0.561,18.125,-0.523,0.037,-0.489,0.002,0.007,-0.006,21,22,13,14
21_22_14_15,88.095,0.753,88.25,-0.643,0.023,-0.597,-0.007,0.009,-0.009,21,22,14,15
21_22_15_16,73.974,3.342,75.032,-0.128,0.121,-0.009,0.052,0.093,0.008,21,22,15,16
21_22_16_17,97.168,2.558,98.0,-0.165,0.112,-0.052,-0.055,0.073,-0.158,21,22,16,17
21_22_17_18,44.1,1.792,44.844,-0.182,0.103,-0.081,-0.059,0.051,-0.038,21,22,17,18
21_22_18_19,73.37,0.437,73.531,-0.024,0.093,0.039,-0.045,0.013,0.056,21,22,18,19
21_22_19_20,93.498,0.43,94.531,0.083,0.07,0.056,-0.367,0.014,-0.4,21,22,19,20
60_61_62_64,6.757,0.971,2.656,-0.005,0.004,-0.006,98.762,1.001,97.159,60,61,62,64
62_64_60_61,10.537,1.138,9.875,-0.002,0.003,-0.003,100.448,0.859,101.471,62,64,60,61
