quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-103.944,0.621,-104.688,-0.394,0.161,-0.388,1.412,0.005,1.4,25,28,26,27
26_27_25_28,-103.742,0.629,-104.032,-0.896,0.315,-0.851,1.38,0.009,1.39,26,27,25,28
26_29_27_28,-338.81,0.168,-339.156,-1.079,0.141,-1.069,1.358,0.011,1.362,26,29,27,28
27_28_26_29,-188.197,1.105,-188.312,-1.443,0.188,-1.423,1.33,0.027,1.33,27,28,26,29
27_30_28_29,99.082,0.103,98.844,-2.587,0.23,-2.567,1.386,0.002,1.386,27,30,28,29
28_29_27_30,-170.406,0.122,-170.875,-1.617,0.236,-1.605,1.432,0.007,1.424,28,29,27,30
28_31_29_30,-29.399,0.194,-30.062,-2.302,0.223,-2.271,1.366,0.01,1.369,28,31,29,30
29_30_28_31,-202.721,0.634,-203.218,-2.331,0.272,-2.316,1.348,0.003,1.344,29,30,28,31
29_32_30_31,-139.902,0.433,-139.562,-0.92,0.197,-0.887,1.076,0.008,1.062,29,32,30,31
30_31_29_32,-570.502,0.749,-570.438,-1.501,0.387,-1.476,1.113,0.013,1.122,30,31,29,32
30_33_31_32,-97.504,0.428,-97.094,-0.126,0.315,-0.099,1.664,0.007,1.656,30,33,31,32
31_32_30_33,-637.57,0.952,-637.562,-1.096,0.218,-1.041,1.644,0.002,1.646,31,32,30,33
31_34_32_33,-76.526,0.354,-77.031,-0.348,0.173,-0.351,1.1,0.009,1.1,31,34,32,33
32_33_31_34,-369.113,0.016,-369.438,-1.116,0.063,-1.119,1.022,0.006,1.016,32,33,31,34
60_61_62_64,-6.308,0.093,-6.719,-0.005,0.007,-0.008,102.818,0.095,103.208,60,61,62,64
62_64_60_61,-8.608,0.793,-8.219,-0.003,0.001,0.0,107.672,0.039,107.666,62,64,60,61
