quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,30.055,0.651,30.031,-0.64,0.162,-0.72,1.374,0.022,1.388,1,4,2,3
2_3_1_4,19.279,1.531,20.0,-0.692,0.21,-0.604,1.258,0.097,1.3,2,3,1,4
2_5_3_4,-401.515,0.393,-407.406,-0.822,0.15,-1.022,1.015,0.008,1.016,2,5,3,4
3_4_2_5,-329.847,0.513,-334.0,-1.063,0.231,-1.355,0.989,0.012,1.022,3,4,2,5
3_6_4_5,-184.424,0.344,-188.594,-0.654,0.197,-0.803,1.25,0.006,1.226,3,6,4,5
4_5_3_6,-630.454,0.926,-632.875,-0.837,0.157,-0.975,1.29,0.016,1.264,4,5,3,6
4_7_5_6,-78.847,0.512,-81.812,-0.718,0.169,-0.953,1.363,0.01,1.41,4,7,5,6
5_6_4_7,-475.468,0.456,-477.625,-0.64,0.135,-0.78,1.314,0.008,1.308,5,6,4,7
5_9_6_7,-41.259,0.388,-45.25,-0.518,0.067,-0.732,1.581,0.02,1.667,5,9,6,7
60_61_62_64,11.096,0.762,10.718,-0.004,0.007,-0.004,100.028,0.794,102.52,60,61,62,64
62_64_60_61,10.544,1.58,12.218,-0.003,0.004,-0.002,99.318,1.519,96.292,62,64,60,61
6_10_7_9,-12.137,0.403,-15.812,-0.433,0.03,-0.572,2.039,0.028,2.086,6,10,7,9
6_7_5_9,-645.818,0.487,-649.562,-0.863,0.136,-1.065,1.551,0.012,1.566,6,7,5,9
7_11_9_10,-37.556,0.422,-42.438,-0.602,0.041,-0.713,1.683,0.016,1.8,7,11,9,10
7_9_6_10,-495.765,0.316,-498.812,-0.649,0.049,-0.787,2.004,0.014,1.954,7,9,6,10
9_10_7_11,-222.773,0.507,-225.25,-0.349,0.027,-0.396,1.627,0.049,1.706,9,10,7,11
