quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,28.936,0.369,28.438,-0.576,0.06,-0.764,1.339,0.021,1.425,1,4,2,3
2_3_1_4,41.475,0.265,41.375,-1.142,0.151,-1.344,1.389,0.012,1.432,2,3,1,4
2_5_3_4,-394.855,0.484,-401.406,-1.102,0.161,-1.386,1.065,0.006,1.043,2,5,3,4
3_4_2_5,-271.461,0.502,-276.812,-1.112,0.233,-1.554,1.102,0.013,1.076,3,4,2,5
3_6_4_5,-170.531,0.423,-173.219,-0.812,0.177,-1.116,1.214,0.005,1.203,3,6,4,5
4_5_3_6,-578.36,0.435,-581.969,-1.241,0.156,-1.582,1.255,0.01,1.233,4,5,3,6
4_7_5_6,-97.783,0.421,-99.344,-0.929,0.158,-1.175,1.337,0.012,1.368,4,7,5,6
5_6_4_7,-442.939,0.573,-444.718,-0.676,0.162,-0.814,1.358,0.014,1.344,5,6,4,7
5_9_6_7,-36.554,0.532,-39.344,-0.53,0.081,-0.758,1.526,0.024,1.527,5,9,6,7
60_61_62_64,11.266,0.776,11.468,-0.001,0.003,-0.001,100.8,0.511,99.48,60,61,62,64
62_64_60_61,11.362,1.15,11.562,-0.003,0.005,-0.005,95.555,1.003,92.836,62,64,60,61
6_10_7_9,-27.654,0.39,-31.282,-0.514,0.042,-0.661,2.004,0.02,1.962,6,10,7,9
6_7_5_9,-647.533,0.5,-652.094,-1.01,0.153,-1.295,1.515,0.012,1.516,6,7,5,9
7_11_9_10,-31.804,0.745,-36.531,-0.615,0.044,-0.753,1.83,0.041,1.949,7,11,9,10
7_9_6_10,-498.182,0.415,-501.812,-0.665,0.061,-0.833,2.012,0.019,1.986,7,9,6,10
9_10_7_11,-236.337,0.555,-238.938,-0.419,0.027,-0.508,1.727,0.046,2.056,9,10,7,11
