quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,61.889,0.639,61.813,-0.954,0.124,-1.207,1.488,0.018,1.438,1,4,2,3
2_3_1_4,48.884,0.546,48.406,-0.986,0.141,-1.109,1.455,0.027,1.502,2,3,1,4
2_5_3_4,-471.963,0.357,-477.624,-0.586,0.159,-0.817,1.044,0.007,1.027,2,5,3,4
3_4_2_5,-79.275,0.437,-82.468,-1.498,0.198,-2.108,1.04,0.008,1.054,3,4,2,5
3_6_4_5,-170.522,0.903,-174.344,-0.907,0.172,-1.199,1.336,0.013,1.334,3,6,4,5
4_5_3_6,-377.902,0.452,-381.344,-0.893,0.204,-1.055,1.388,0.008,1.371,4,5,3,6
4_7_5_6,-67.408,0.677,-70.75,-0.634,0.194,-0.932,1.38,0.014,1.407,4,7,5,6
5_6_4_7,-441.144,0.646,-444.532,-0.875,0.192,-1.181,1.348,0.011,1.349,5,6,4,7
5_9_6_7,-48.111,0.558,-52.094,-0.635,0.191,-0.983,1.825,0.008,1.814,5,9,6,7
60_61_62_64,13.077,3.081,14.281,-0.005,0.004,-0.003,102.679,3.069,100.793,60,61,62,64
62_64_60_61,12.965,0.454,12.5,-0.004,0.003,-0.006,96.405,0.598,98.081,62,64,60,61
6_10_7_9,-40.32,0.304,-43.656,-0.816,0.136,-1.064,2.147,0.008,2.149,6,10,7,9
6_7_5_9,-656.61,1.246,-658.844,-0.869,0.171,-1.174,1.787,0.028,1.784,6,7,5,9
7_11_9_10,-34.951,0.453,-37.468,-0.915,0.096,-1.171,2.279,0.024,2.348,7,11,9,10
7_9_6_10,-568.604,0.71,-571.563,-0.725,0.132,-0.93,2.164,0.013,2.152,7,9,6,10
9_10_7_11,-481.972,0.438,-484.844,-0.868,0.097,-1.047,2.198,0.018,2.218,9,10,7,11
