quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,29.703,0.308,28.718,-1.53,0.107,-2.006,1.48,0.019,1.526,1,4,2,3
2_3_1_4,70.273,0.728,70.062,-0.7,0.263,-0.462,1.58,0.085,1.665,2,3,1,4
2_5_3_4,-495.995,0.464,-501.344,-0.985,0.266,-1.525,0.976,0.009,0.972,2,5,3,4
3_4_2_5,-165.158,0.418,-168.906,-1.858,0.36,-2.465,0.954,0.008,0.958,3,4,2,5
3_6_4_5,-251.62,0.382,-258.718,-0.659,0.292,-0.758,1.027,0.006,1.03,3,6,4,5
4_5_3_6,-330.919,0.545,-334.281,-0.87,0.331,-1.397,1.033,0.009,1.046,4,5,3,6
4_7_5_6,-34.302,0.501,-41.5,-0.787,0.253,-1.187,1.08,0.007,1.076,4,7,5,6
5_6_4_7,-322.29,0.587,-326.125,-1.343,0.319,-1.705,1.08,0.008,1.077,5,6,4,7
5_9_6_7,-22.275,0.567,-25.188,-1.005,0.222,-1.431,1.338,0.011,1.373,5,9,6,7
60_61_62_64,14.697,1.615,15.313,-0.003,0.032,-0.002,99.914,3.901,100.435,60,61,62,64
62_64_60_61,15.029,0.889,15.406,-0.004,0.032,-0.002,97.991,3.337,96.714,62,64,60,61
6_10_7_9,-81.01,0.387,-85.562,-0.978,0.191,-1.335,1.396,0.007,1.37,6,10,7,9
6_7_5_9,-745.597,0.443,-748.562,-1.395,0.273,-1.907,1.276,0.006,1.268,6,7,5,9
7_11_9_10,-24.404,0.57,-27.719,-1.094,0.117,-1.355,1.428,0.01,1.424,7,11,9,10
7_9_6_10,-662.355,0.365,-663.718,-0.856,0.126,-1.084,1.445,0.006,1.478,7,9,6,10
9_10_7_11,-481.785,0.361,-485.406,-0.805,0.105,-0.934,1.424,0.009,1.4,9,10,7,11
