quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,-2.417,2.649,-1.562,-0.348,0.077,-0.281,-0.358,0.035,-0.356,13,14,15,16
13_14_16_17,49.573,3.28,52.906,0.699,0.068,0.686,-0.195,0.089,-0.142,13,14,16,17
13_14_17_18,39.514,2.382,39.968,0.53,0.103,0.481,-0.073,0.063,-0.188,13,14,17,18
13_14_18_19,-44.031,0.296,-44.125,-0.505,0.076,-0.482,-0.013,0.004,-0.014,13,14,18,19
13_14_19_20,32.667,0.636,32.75,0.706,0.065,0.688,-0.014,0.02,-0.007,13,14,19,20
13_14_20_21,-40.332,2.147,-39.156,-0.439,0.082,-0.378,-0.009,0.027,-0.005,13,14,20,21
13_14_21_22,-37.198,0.732,-38.125,-0.341,0.072,-0.293,-0.009,0.009,-0.041,13,14,21,22
14_15_16_17,74.008,1.587,76.25,-1.303,0.109,-1.419,-1.214,0.028,-1.194,14,15,16,17
14_15_17_18,35.342,0.291,36.032,-1.097,0.135,-1.294,-0.106,0.004,-0.14,14,15,17,18
14_15_18_19,-41.482,1.854,-40.937,-1.023,0.138,-1.198,-0.031,0.026,-0.046,14,15,18,19
14_15_19_20,34.082,0.542,34.25,-1.003,0.148,-1.19,-0.024,0.007,-0.032,14,15,19,20
14_15_20_21,-41.466,2.767,-39.718,-1.015,0.146,-1.213,-0.032,0.04,-0.05,14,15,20,21
14_15_21_22,-32.62,0.762,-30.906,-0.989,0.151,-1.166,0.001,0.011,-0.033,14,15,21,22
15_16_13_14,19.082,0.411,18.219,-0.755,0.137,-0.772,-0.356,0.018,-0.368,15,16,13,14
15_16_17_18,40.694,1.912,41.468,0.426,0.144,0.593,-0.29,0.025,-0.292,15,16,17,18
15_16_18_19,-40.521,0.669,-40.188,0.637,0.091,0.677,-0.067,0.008,-0.032,15,16,18,19
15_16_19_20,33.802,0.796,33.687,0.607,0.286,0.21,-0.06,0.027,-0.126,15,16,19,20
15_16_20_21,-39.991,0.924,-39.438,0.513,0.113,0.536,-0.004,0.012,-0.003,15,16,20,21
15_16_21_22,-27.052,1.327,-26.594,0.627,0.091,0.651,0.014,0.016,0.016,15,16,21,22
16_17_13_14,19.86,1.494,19.39,0.145,0.045,0.159,-0.127,0.019,-0.098,16,17,13,14
16_17_14_15,82.637,0.335,82.156,-0.507,0.082,-0.46,-1.242,0.016,-1.261,16,17,14,15
16_17_18_19,-40.272,0.304,-38.968,-0.566,0.069,-0.635,-0.56,0.018,-0.577,16,17,18,19
16_17_19_20,31.057,0.528,31.25,-0.197,0.037,-0.223,-0.098,0.021,-0.086,16,17,19,20
16_17_20_21,-40.451,0.598,-40.656,0.18,0.051,0.204,-0.02,0.009,0.012,16,17,20,21
16_17_21_22,-26.436,2.115,-26.125,0.169,0.045,0.159,-0.032,0.032,-0.107,16,17,21,22
17_18_13_14,20.774,0.522,20.656,-1.032,0.106,-1.027,-0.02,0.007,0.002,17,18,13,14
17_18_14_15,75.841,1.564,76.532,-1.181,0.097,-1.212,-0.098,0.02,-0.095,17,18,14,15
17_18_15_16,70.22,0.352,70.344,-0.613,0.157,-0.625,-0.283,0.011,-0.231,17,18,15,16
17_18_19_20,38.101,0.397,36.875,-0.829,0.078,-0.75,-0.478,0.005,-0.481,17,18,19,20
17_18_20_21,-38.941,0.347,-39.062,-0.924,0.039,-0.958,-0.074,0.004,-0.038,17,18,20,21
17_18_21_22,-25.2,2.115,-23.594,-0.877,0.039,-0.885,-0.051,0.026,-0.067,17,18,21,22
18_19_13_14,18.952,0.369,18.875,-1.037,0.158,-1.285,-0.012,0.006,-0.025,18,19,13,14
18_19_14_15,72.811,0.526,72.782,-1.067,0.163,-1.333,-0.049,0.008,-0.051,18,19,14,15
18_19_15_16,66.069,2.738,66.125,-0.911,0.162,-1.216,-0.094,0.041,-0.068,18,19,15,16
18_19_16_17,77.012,0.97,76.718,-0.907,0.167,-1.258,-0.518,0.02,-0.493,18,19,16,17
18_19_20_21,-32.29,1.768,-32.218,-1.155,0.138,-1.425,-0.44,0.047,-0.424,18,19,20,21
18_19_21_22,-22.604,0.793,-24.718,-0.704,0.105,-0.841,-0.108,0.011,-0.111,18,19,21,22
19_20_13_14,23.206,0.759,23.375,-0.41,0.088,-0.508,-0.02,0.01,-0.026,19,20,13,14
19_20_14_15,72.108,1.555,72.406,-0.645,0.147,-0.907,-0.014,0.023,-0.019,19,20,14,15
19_20_15_16,69.428,0.918,69.219,-0.721,0.162,-0.993,-0.015,0.014,-0.008,19,20,15,16
19_20_16_17,73.322,1.261,73.718,-0.749,0.183,-1.062,-0.109,0.018,-0.106,19,20,16,17
19_20_17_18,44.914,0.885,45.968,-1.031,0.29,-1.162,-0.469,0.022,-0.498,19,20,17,18
19_20_21_22,-4.015,0.368,-3.531,-0.492,0.126,-0.62,-0.361,0.006,-0.316,19,20,21,22
20_21_13_14,22.991,1.819,23.938,-0.556,0.079,-0.527,-0.016,0.027,-0.008,20,21,13,14
20_21_14_15,70.366,1.969,70.625,-0.53,0.116,-0.615,-0.026,0.027,-0.042,20,21,14,15
20_21_15_16,65.683,1.131,68.188,-0.591,0.149,-0.773,-0.056,0.015,-0.026,20,21,15,16
20_21_16_17,78.962,1.15,79.625,-0.516,0.127,-0.64,-0.041,0.015,-0.048,20,21,16,17
20_21_17_18,41.197,1.224,38.656,-0.442,0.145,-0.562,-0.09,0.016,-0.097,20,21,17,18
20_21_18_19,77.061,0.339,76.532,-1.054,0.316,-0.771,-0.391,0.011,-0.375,20,21,18,19
21_22_13_14,23.233,0.559,24.218,-0.043,0.091,0.075,0.007,0.008,0.005,21,22,13,14
21_22_14_15,68.863,0.33,69.032,-0.159,0.049,-0.049,-0.002,0.004,-0.008,21,22,14,15
21_22_15_16,70.341,3.84,72.594,0.08,0.137,0.206,-0.083,0.091,-0.136,21,22,15,16
21_22_16_17,80.792,0.391,81.219,0.051,0.136,0.189,-0.042,0.009,-0.092,21,22,16,17
21_22_17_18,41.344,0.546,40.812,0.025,0.129,0.174,-0.034,0.013,0.007,21,22,17,18
21_22_18_19,68.387,0.716,68.844,0.145,0.124,0.268,-0.079,0.018,-0.063,21,22,18,19
21_22_19_20,81.744,0.806,81.875,0.276,0.102,0.277,-0.376,0.021,-0.41,21,22,19,20
60_61_62_64,12.649,0.859,12.312,-0.005,0.002,-0.009,98.705,0.978,99.234,60,61,62,64
62_64_60_61,10.043,1.814,10.062,-0.007,0.003,-0.012,99.716,1.812,103.201,62,64,60,61
