quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,25.012,0.204,25.718,-0.703,0.226,-1.119,-0.422,0.003,-0.437,25,26,27,28
25_26_28_29,281.916,0.251,281.938,-0.176,0.14,-0.498,-0.105,0.004,-0.095,25,26,28,29
25_26_29_30,85.27,0.368,85.532,-0.08,0.128,-0.335,-0.045,0.006,-0.046,25,26,29,30
25_26_30_31,-212.088,0.573,-212.125,-0.016,0.119,-0.32,-0.016,0.009,-0.025,25,26,30,31
25_26_31_32,-10.419,0.293,-10.281,-0.002,0.112,-0.259,-0.011,0.005,-0.012,25,26,31,32
25_26_32_33,-153.165,0.18,-154.844,-0.019,0.117,-0.266,-0.012,0.003,-0.026,25,26,32,33
25_26_33_34,4.781,0.868,3.782,-0.052,0.133,-0.339,-0.007,0.014,-0.029,25,26,33,34
26_27_28_29,284.858,0.324,284.844,-1.198,0.213,-1.616,-0.41,0.006,-0.391,26,27,28,29
26_27_29_30,84.685,0.445,84.969,-0.231,0.107,-0.369,-0.102,0.007,-0.098,26,27,29,30
26_27_30_31,-210.269,0.486,-209.875,0.093,0.077,0.004,-0.03,0.008,-0.028,26,27,30,31
26_27_31_32,-10.075,0.223,-10.563,0.105,0.075,-0.062,-0.02,0.004,-0.011,26,27,31,32
26_27_32_33,-152.448,0.334,-151.938,0.122,0.081,-0.032,-0.011,0.006,-0.024,26,27,32,33
26_27_33_34,4.836,0.49,4.344,0.116,0.09,-0.091,-0.007,0.008,-0.016,26,27,33,34
27_28_25_26,8.653,0.437,9.688,-1.039,0.272,-1.463,-0.415,0.007,-0.395,27,28,25,26
27_28_29_30,86.545,0.462,86.938,-1.306,0.247,-1.686,-0.406,0.008,-0.408,27,28,29,30
27_28_30_31,-210.272,0.213,-210.25,-0.366,0.123,-0.594,-0.09,0.004,-0.092,27,28,30,31
27_28_31_32,-9.827,0.314,-9.063,-0.277,0.122,-0.5,-0.038,0.006,-0.047,27,28,31,32
27_28_32_33,-149.064,0.625,-148.375,-0.273,0.119,-0.512,-0.011,0.011,0.009,27,28,32,33
27_28_33_34,4.616,0.501,4.531,-0.27,0.125,-0.532,-0.021,0.009,-0.027,27,28,33,34
28_29_25_26,6.82,0.418,7.062,-2.093,0.3,-2.584,-0.117,0.006,-0.115,28,29,25,26
28_29_26_27,21.469,0.428,21.781,-1.908,0.296,-2.336,-0.435,0.009,-0.442,28,29,26,27
28_29_30_31,-209.468,0.441,-209.781,-2.053,0.25,-2.595,-0.376,0.01,-0.378,28,29,30,31
28_29_31_32,-11.045,0.367,-11.125,-0.95,0.101,-1.223,-0.111,0.006,-0.11,28,29,31,32
28_29_32_33,-144.742,0.424,-145.468,-0.808,0.099,-1.082,-0.027,0.007,-0.011,28,29,32,33
28_29_33_34,2.821,0.488,2.188,-0.764,0.097,-0.997,-0.014,0.008,-0.019,28,29,33,34
29_30_25_26,6.255,0.339,7.25,-2.798,0.407,-3.261,-0.035,0.007,-0.013,29,30,25,26
29_30_26_27,13.064,0.276,12.688,-2.631,0.368,-3.094,-0.093,0.005,-0.097,29,30,26,27
29_30_27_28,60.734,0.577,60.125,-2.445,0.551,-2.777,-0.412,0.009,-0.412,29,30,27,28
