quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-17.171,0.489,-17.218,-0.182,0.102,-0.366,-0.539,0.007,-0.531,25,26,27,28
25_26_28_29,182.818,0.135,181.906,0.43,0.032,0.353,-0.118,0.005,-0.044,25,26,28,29
25_26_29_30,72.695,0.47,72.406,0.105,0.076,0.064,-0.034,0.015,-0.054,25,26,29,30
25_26_30_31,-50.419,0.467,-50.125,-0.172,0.09,-0.373,-0.023,0.006,-0.022,25,26,30,31
25_26_31_32,-114.542,0.488,-114.156,-0.118,0.077,-0.272,0.003,0.006,0.012,25,26,31,32
25_26_32_33,-31.49,0.474,-34.094,-0.13,0.076,-0.306,-0.022,0.006,-0.021,25,26,32,33
25_26_33_34,60.875,1.573,61.625,0.603,0.043,0.564,-0.009,0.048,-0.007,25,26,33,34
26_27_28_29,189.556,0.386,189.782,-0.632,0.13,-0.652,-0.543,0.005,-0.55,26,27,28,29
26_27_29_30,68.091,0.427,67.531,0.338,0.039,0.294,-0.138,0.011,-0.088,26,27,29,30
26_27_30_31,-47.129,0.653,-47.313,-0.315,0.14,-0.493,-0.06,0.008,-0.072,26,27,30,31
26_27_31_32,-116.081,1.286,-115.562,-0.192,0.116,-0.399,-0.023,0.017,0.022,26,27,31,32
26_27_32_33,-22.275,0.407,-26.406,-0.199,0.128,-0.377,-0.03,0.005,-0.044,26,27,32,33
26_27_33_34,58.077,0.213,57.312,0.606,0.05,0.476,0.03,0.005,0.066,26,27,33,34
27_28_25_26,23.284,2.341,23.75,-0.205,0.285,-0.409,-0.517,0.035,-0.498,27,28,25,26
27_28_29_30,69.356,0.29,69.688,-0.046,0.215,-0.163,-0.463,0.004,-0.481,27,28,29,30
27_28_30_31,-42.122,1.016,-40.75,0.318,0.169,0.197,-0.089,0.015,-0.094,27,28,30,31
27_28_31_32,-124.666,0.516,-125.594,0.342,0.196,0.182,-0.061,0.007,-0.07,27,28,31,32
27_28_32_33,-17.885,2.454,-16.188,0.307,0.194,0.18,0.015,0.034,0.083,27,28,32,33
27_28_33_34,59.538,0.252,61.532,0.177,0.023,0.041,-0.027,0.006,-0.104,27,28,33,34
28_29_25_26,21.415,0.268,21.969,-1.455,0.136,-1.751,-0.103,0.005,-0.092,28,29,25,26
28_29_26_27,83.338,0.284,83.0,-1.324,0.148,-1.789,-0.576,0.004,-0.572,28,29,26,27
28_29_30_31,-34.594,0.379,-34.187,-0.995,0.108,-1.309,-0.382,0.009,-0.338,28,29,30,31
28_29_31_32,-127.973,0.241,-127.094,-1.021,0.082,-1.184,-0.131,0.003,-0.14,28,29,31,32
28_29_32_33,-15.795,0.548,-14.218,-0.917,0.083,-1.102,-0.036,0.007,-0.034,28,29,32,33
28_29_33_34,55.482,1.892,56.656,-0.2,0.082,-0.218,0.011,0.042,0.059,28,29,33,34
29_30_25_26,21.18,0.193,20.75,-1.058,0.362,-1.232,-0.051,0.003,-0.022,29,30,25,26
29_30_26_27,71.774,1.369,70.906,-1.0,0.348,-1.16,-0.109,0.024,-0.106,29,30,26,27
