quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,0.025,0.605,0.312,-0.628,0.164,-0.744,-0.001,0.008,-0.018,49,50,51,52
49_50_52_53,100.496,0.487,100.438,0.581,0.084,0.483,-0.389,0.017,-0.296,49,50,52,53
49_50_53_54,7279.572,99.595,7287.625,0.559,0.059,0.445,32.88,6.934,0.0,49,50,53,54
49_50_54_56,2331.489,196.226,7287.625,0.209,0.019,0.171,190.631,21.29,0.0,49,50,54,56
49_50_56_57,148.276,0.401,149.282,-0.36,0.117,-0.505,-0.015,0.011,-0.047,49,50,56,57
49_50_57_58,-9.849,0.323,-10.093,-0.437,0.134,-0.564,-0.009,0.004,-0.01,49,50,57,58
49_50_58_59,40.839,0.501,40.813,0.767,0.134,0.607,0.007,0.017,0.001,49,50,58,59
50_51_52_53,177.641,6.397,183.812,0.322,0.185,0.23,-53.414,0.113,-53.668,50,51,52,53
50_51_53_54,5268.034,425.231,7287.625,0.58,0.139,0.287,97.074,18.976,0.0,50,51,53,54
50_51_54_56,1879.197,2112.48,7287.625,0.267,0.093,0.07,211.181,336.63,0.0,50,51,54,56
50_51_56_57,147.283,0.431,146.937,0.324,0.18,0.174,-0.034,0.006,-0.028,50,51,56,57
50_51_57_58,-7.989,0.468,-8.124,0.56,0.14,0.438,-0.023,0.007,-0.03,50,51,57,58
50_51_58_59,43.175,0.523,42.125,0.594,0.022,0.521,0.0,0.012,-0.042,50,51,58,59
51_52_49_50,30.771,0.597,30.594,0.0,0.0,0.0,0.0,0.014,0.018,51,52,49,50
51_52_53_54,5770.778,1193.886,7287.625,-0.127,0.19,0.045,4.456,12.627,0.0,51,52,53,54
51_52_54_56,1496.652,1322.71,3174.968,0.005,0.069,0.002,-2.122,14.072,0.0,51,52,54,56
51_52_56_57,149.407,0.246,149.0,0.0,0.0,0.0,0.0,0.006,-0.001,51,52,56,57
51_52_57_58,-1.738,0.27,-1.938,0.0,0.0,0.0,-0.028,0.006,-0.009,51,52,57,58
51_52_58_59,50.269,0.488,49.906,0.0,0.0,0.0,-0.024,0.012,-0.084,51,52,58,59
52_53_49_50,31.813,0.404,33.875,-0.171,0.094,-0.245,-0.506,0.009,-0.491,52,53,49,50
52_53_50_51,-435.273,7.314,-431.562,-0.173,0.081,-0.178,-58.403,0.2,-57.792,52,53,50,51
52_53_54_56,3710.369,1797.615,7287.625,-0.133,0.008,-0.147,-2916.266,2826.568,0.0,52,53,54,56
52_53_56_57,150.485,0.366,150.125,-0.438,0.103,-0.855,-0.166,0.005,-0.174,52,53,56,57
52_53_57_58,-5.561,0.703,-6.344,-0.153,0.072,-0.263,-0.062,0.01,-0.072,52,53,57,58
52_53_58_59,48.789,0.171,49.062,0.116,0.034,0.11,-0.024,0.004,-0.027,52,53,58,59
53_54_49_50,30.132,0.353,30.125,-0.001,0.001,0.0,0.698,1.416,3.667,53,54,49,50
53_54_50_51,78.248,0.413,76.438,0.003,0.005,0.004,0.236,1.415,1.268,53,54,50,51
53_54_51_52,-1.326,1.071,-2.968,0.003,0.002,0.004,-1.858,4.132,-0.567,53,54,51,52
53_54_56_57,148.306,0.295,147.688,0.001,0.003,0.005,-1.423,1.114,2.452,53,54,56,57
53_54_57_58,-9.996,0.275,-10.375,0.001,0.003,0.003,1.117,1.074,3.232,53,54,57,58
53_54_58_59,46.461,0.356,46.156,0.002,0.001,0.004,0.911,1.05,-0.962,53,54,58,59
54_56_49_50,30.549,0.647,30.312,-0.005,0.003,-0.006,-3.601,2.488,-2.711,54,56,49,50
54_56_50_51,38.529,0.31,38.187,-0.005,0.003,-0.005,-1.61,1.18,1.469,54,56,50,51
54_56_51_52,-0.295,0.375,-0.156,-0.005,0.001,-0.003,0.345,1.323,-2.086,54,56,51,52
54_56_52_53,-526.446,0.225,-526.094,-0.003,0.002,-0.001,-0.08,1.013,0.377,54,56,52,53
54_56_57_58,-8.954,0.654,-9.718,-0.003,0.003,-0.006,7.304,2.352,11.722,54,56,57,58
54_56_58_59,45.184,0.293,44.656,-0.003,0.003,-0.005,-3.258,0.907,-10.94,54,56,58,59
56_57_49_50,33.32,0.399,33.125,-0.036,0.134,-0.277,-0.01,0.007,-0.031,56,57,49,50
56_57_50_51,18.368,0.569,18.312,-0.308,0.211,-0.593,-0.049,0.008,-0.046,56,57,50,51
56_57_51_52,-2.221,0.527,-1.562,-0.421,0.229,-0.711,-0.01,0.008,-0.026,56,57,51,52
56_57_52_53,-513.67,0.362,-512.5,-0.773,0.205,-1.025,-0.165,0.006,-0.175,56,57,52,53
56_57_53_54,6341.928,2275.738,7287.625,-0.189,0.019,-0.143,-332.785,352.568,0.0,56,57,53,54
56_57_58_59,53.175,0.994,52.25,-0.331,0.193,-0.626,-0.492,0.016,-0.52,56,57,58,59
57_58_49_50,34.148,0.5,33.688,-1.876,0.165,-2.162,-0.008,0.009,-0.02,57,58,49,50
57_58_50_51,3.423,0.166,3.875,-2.13,0.222,-2.443,-0.025,0.003,-0.022,57,58,50,51
57_58_51_52,-2.082,1.405,-1.0,-2.297,0.26,-2.53,0.003,0.023,-0.005,57,58,51,52
57_58_52_53,-502.165,0.404,-502.468,-1.849,0.199,-2.117,-0.063,0.009,-0.001,57,58,52,53
57_58_53_54,5701.731,265.339,7287.625,-0.246,0.028,-0.383,-511.366,84.986,0.0,57,58,53,54
57_58_54_56,5635.911,91.12,7287.625,0.067,0.01,0.063,-383.304,70.317,0.0,57,58,54,56
58_59_49_50,33.784,2.119,35.188,-1.475,0.131,-1.561,-0.002,0.036,-0.0,58,59,49,50
58_59_50_51,-6.248,0.459,-5.969,-1.53,0.109,-1.691,-0.004,0.008,0.002,58,59,50,51
58_59_51_52,-2.757,0.407,-2.688,-1.221,0.083,-1.151,-0.017,0.007,-0.034,58,59,51,52
58_59_52_53,-493.774,0.328,-493.468,-0.809,0.07,-0.73,-0.042,0.008,-0.032,58,59,52,53
58_59_53_54,6941.519,1830.312,7287.625,0.514,0.052,0.428,20.126,124.316,0.0,58,59,53,54
58_59_54_56,1971.074,2564.109,1661.312,0.292,0.007,0.232,699.259,808.303,6.512,58,59,54,56
58_59_56_57,4.818,0.366,4.438,-1.021,0.115,-1.33,-0.488,0.005,-0.498,58,59,56,57
60_61_62_64,8.566,0.871,9.125,0.005,0.008,0.005,99.483,0.521,96.363,60,61,62,64
62_64_60_61,11.07,0.984,8.281,-0.004,0.025,-0.006,99.83,1.507,100.166,62,64,60,61
