quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,38.462,0.319,39.125,-1.652,0.101,-1.62,1.44,0.016,1.44,1,4,2,3
2_3_1_4,-126.3,2.224,-125.406,-2.051,0.274,-2.064,1.236,0.065,1.232,2,3,1,4
2_5_3_4,-436.036,0.484,-435.25,-1.838,0.131,-1.863,1.035,0.001,1.052,2,5,3,4
3_4_2_5,-366.336,1.464,-366.531,-1.59,0.236,-1.543,0.981,0.017,0.992,3,4,2,5
3_6_4_5,-90.646,0.797,-91.0,-1.583,0.211,-1.488,1.163,0.009,1.166,3,6,4,5
4_5_3_6,-445.498,0.04,-445.562,-1.967,0.197,-1.935,1.21,0.01,1.206,4,5,3,6
4_7_5_6,28.394,0.17,27.875,-1.438,0.173,-1.376,1.336,0.002,1.33,4,7,5,6
5_6_4_7,-304.389,2.118,-304.656,-1.825,0.194,-1.802,1.348,0.036,1.367,5,6,4,7
5_9_6_7,-69.128,0.047,-69.344,-1.272,0.214,-1.243,1.578,0.01,1.589,5,9,6,7
60_61_62_64,4.921,0.262,3.594,-0.004,0.006,0.002,100.878,0.272,101.025,60,61,62,64
62_64_60_61,3.738,0.069,4.156,-0.005,0.008,-0.008,102.595,0.085,103.48,62,64,60,61
6_10_7_9,-52.043,0.108,-52.75,-0.836,0.075,-0.835,1.885,0.005,1.906,6,10,7,9
6_7_5_9,-348.546,0.371,-348.625,-1.703,0.098,-1.764,1.597,0.012,1.598,6,7,5,9
7_11_9_10,30.854,0.954,31.531,-0.748,0.053,-0.742,1.449,0.036,1.476,7,11,9,10
7_9_6_10,-234.87,1.005,-235.375,-1.035,0.072,-1.037,1.876,0.005,1.878,7,9,6,10
9_10_7_11,-140.218,0.539,-140.032,-1.065,0.006,-1.057,1.61,0.023,1.585,9,10,7,11
