quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-1.516,0.306,-1.562,-0.798,0.169,-1.04,-0.001,0.004,0.02,49,50,51,52
49_50_52_53,121.153,0.455,120.782,0.432,0.052,0.416,-0.441,0.012,-0.459,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.548,0.044,0.438,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.166,0.034,0.172,0.0,0.0,0.0,49,50,54,56
49_50_56_57,124.899,0.611,124.719,-0.402,0.107,-0.568,-0.015,0.015,0.0,49,50,56,57
49_50_57_58,39.935,0.332,37.906,0.036,0.031,-0.019,-0.002,0.009,-0.044,49,50,57,58
49_50_58_59,25.161,0.324,26.938,-0.598,0.121,-0.812,-0.008,0.004,-0.037,49,50,58,59
50_51_52_53,246.287,5.747,246.875,0.023,0.212,-0.084,-49.509,0.122,-49.728,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.299,0.052,0.111,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,-0.251,0.038,-0.249,0.01,0.001,0.0,50,51,54,56
50_51_56_57,130.204,0.391,129.968,0.168,0.197,-0.013,-0.032,0.007,-0.045,50,51,56,57
50_51_57_58,39.306,1.045,40.344,0.318,0.129,0.252,0.002,0.023,0.056,50,51,57,58
50_51_58_59,29.866,0.484,29.0,0.296,0.137,0.233,-0.015,0.009,-0.003,50,51,58,59
51_52_49_50,10.125,0.21,9.594,0.0,0.0,0.0,0.003,0.005,-0.003,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.011,0.057,-0.004,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,-0.001,0.014,0.002,2.174,0.005,0.0,51,52,54,56
51_52_56_57,134.462,1.199,134.188,0.0,0.0,0.0,0.001,0.029,-0.046,51,52,56,57
51_52_57_58,38.965,0.231,37.25,0.0,0.0,0.0,-0.031,0.006,-0.047,51,52,57,58
51_52_58_59,32.075,0.271,33.5,0.0,0.0,0.0,-0.005,0.007,-0.033,51,52,58,59
52_53_49_50,12.29,0.634,12.125,-0.232,0.116,-0.372,-0.507,0.012,-0.505,52,53,49,50
52_53_50_51,-431.128,7.557,-433.062,-0.207,0.11,-0.339,-51.604,0.177,-51.032,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.242,0.02,-0.292,0.0,0.0,0.0,52,53,54,56
52_53_56_57,136.915,0.474,137.563,-0.536,0.107,-0.667,-0.176,0.008,-0.193,52,53,56,57
52_53_57_58,40.39,0.446,40.906,-0.089,0.059,-0.294,-0.036,0.009,-0.001,52,53,57,58
52_53_58_59,34.857,0.839,36.594,-0.095,0.073,-0.146,-0.043,0.015,-0.07,52,53,58,59
53_54_49_50,11.065,0.451,10.719,-0.003,0.021,0.001,-2.192,1.554,-8.646,53,54,49,50
53_54_50_51,84.004,0.354,81.313,-0.016,0.026,-0.012,0.973,2.633,6.646,53,54,50,51
53_54_51_52,-1.217,0.513,-1.281,-0.012,0.029,-0.002,-2.492,2.037,-4.515,53,54,51,52
53_54_56_57,134.817,0.236,134.0,-0.009,0.015,-0.011,3.058,0.867,3.486,53,54,56,57
53_54_57_58,40.593,0.355,39.781,-0.005,0.016,-0.004,-3.637,1.619,-6.611,53,54,57,58
53_54_58_59,39.209,0.262,38.656,-0.003,0.012,-0.003,2.28,0.938,-1.834,53,54,58,59
54_56_49_50,11.013,0.269,11.468,0.001,0.024,0.01,-0.41,1.838,-3.162,54,56,49,50
54_56_50_51,43.892,0.224,43.344,0.004,0.018,0.005,4.03,1.654,12.531,54,56,50,51
54_56_51_52,-1.012,0.462,-1.375,0.002,0.012,0.001,-0.101,1.182,-2.381,54,56,51,52
54_56_52_53,-524.226,0.369,-523.657,-0.006,0.022,0.003,2.277,1.809,4.286,54,56,52,53
54_56_57_58,45.561,1.555,46.906,-0.003,0.012,-0.01,-4.672,6.875,4.172,54,56,57,58
54_56_58_59,43.842,0.447,43.532,0.001,0.007,0.011,3.241,1.723,1.16,54,56,58,59
56_57_49_50,14.27,0.3,13.812,-0.09,0.163,-0.306,-0.006,0.005,0.006,56,57,49,50
56_57_50_51,25.693,0.833,25.719,-0.516,0.212,-0.803,-0.055,0.012,-0.046,56,57,50,51
56_57_51_52,-2.588,0.683,-2.031,-0.604,0.232,-0.91,0.002,0.011,0.016,56,57,51,52
56_57_52_53,-510.478,0.337,-509.5,-0.781,0.207,-1.05,-0.165,0.006,-0.192,56,57,52,53
56_57_53_54,7279.803,133.875,7287.625,-0.21,0.041,-0.171,1.131,18.873,0.0,56,57,53,54
56_57_58_59,54.488,0.292,54.875,-0.459,0.173,-0.714,-0.507,0.004,-0.52,56,57,58,59
57_58_49_50,15.133,0.286,14.563,-2.143,0.196,-2.421,-0.012,0.006,-0.015,57,58,49,50
57_58_50_51,11.831,0.394,11.938,-2.29,0.221,-2.599,-0.024,0.007,-0.027,57,58,50,51
57_58_51_52,-2.618,0.79,-3.625,-2.296,0.232,-2.582,-0.008,0.014,0.012,57,58,51,52
57_58_52_53,-500.08,0.503,-499.844,-2.12,0.215,-2.358,-0.077,0.014,-0.104,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.243,0.063,-0.437,-7.741,1.94,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.033,0.028,-0.083,0.0,0.0,0.0,57,58,54,56
58_59_49_50,15.391,0.425,14.562,-1.196,0.166,-1.196,0.003,0.008,0.0,58,59,49,50
58_59_50_51,3.604,0.179,3.594,-1.254,0.127,-0.918,0.018,0.003,0.021,58,59,50,51
58_59_51_52,-2.965,0.338,-3.062,-1.146,0.092,-0.983,-0.005,0.006,-0.011,58,59,51,52
58_59_52_53,-486.055,0.332,-486.25,-0.755,0.094,-0.645,-0.008,0.007,-0.001,58,59,52,53
58_59_53_54,7095.267,766.123,7287.625,0.635,0.07,0.478,-11.802,47.097,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.304,0.03,0.204,40.029,5.137,0.0,58,59,54,56
58_59_56_57,7.6,0.483,7.531,-0.705,0.11,-0.914,-0.481,0.007,-0.475,58,59,56,57
60_61_62_64,14.909,0.748,14.75,0.009,0.046,0.004,98.614,4.501,96.554,60,61,62,64
62_64_60_61,15.411,1.022,15.312,0.006,0.041,-0.01,99.83,2.426,100.98,62,64,60,61
