quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
32_33_26_27,16.323,0.378,16.437,-1.44,0.115,-1.44,-0.013,0.006,-0.01,32,33,26,27
32_33_27_28,-13.794,0.945,-13.844,-1.664,0.172,-1.663,0.017,0.021,0.02,32,33,27,28
32_33_28_29,129.608,0.21,129.5,-1.488,0.141,-1.493,-0.038,0.002,-0.038,32,33,28,29
32_33_29_30,62.202,0.436,62.656,-1.248,0.119,-1.217,-0.084,0.006,-0.083,32,33,29,30
32_33_30_31,-45.365,0.096,-45.531,-0.357,0.123,-0.345,-0.284,0.002,-0.283,32,33,30,31
33_34_25_26,-20.695,0.099,-20.406,-1.348,0.117,-1.337,0.027,0.006,0.019,33,34,25,26
33_34_26_27,7.856,0.658,7.438,-0.717,0.135,-0.665,0.017,0.009,0.007,33,34,26,27
33_34_27_28,-17.896,0.411,-17.782,-0.509,0.029,-0.476,0.036,0.011,0.035,33,34,27,28
33_34_28_29,129.623,0.561,129.688,-0.821,0.021,-0.848,0.003,0.012,0.006,33,34,28,29
33_34_29_30,58.438,0.439,58.438,-0.825,0.034,-0.832,-0.072,0.011,-0.072,33,34,29,30
33_34_30_31,-51.091,0.331,-51.156,-0.496,0.001,-0.478,-0.103,0.01,-0.11,33,34,30,31
33_34_31_32,-121.209,1.239,-121.094,-0.278,0.019,-0.266,-0.604,0.033,-0.605,33,34,31,32
60_61_62_64,-9.582,0.184,-9.156,0.0,0.0,0.004,102.902,0.107,102.862,60,61,62,64
62_64_60_61,-6.704,1.167,-5.969,0.003,0.001,0.005,102.43,0.386,102.195,62,64,60,61
