quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-1.106,0.201,-1.094,-0.682,0.176,-0.971,-0.004,0.003,-0.005,49,50,51,52
49_50_52_53,243.662,0.156,243.875,0.267,0.041,0.195,-0.428,0.003,-0.415,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.545,0.021,0.439,0.0,0.0,0.0,49,50,53,54
49_50_54_56,6811.762,1644.416,7287.625,0.198,0.047,0.168,26.245,90.945,0.0,49,50,54,56
49_50_56_57,33.785,0.726,34.062,-0.586,0.152,-0.911,-0.028,0.011,-0.02,49,50,56,57
49_50_57_58,296.694,0.457,296.656,0.338,0.033,0.289,-0.004,0.009,-0.037,49,50,57,58
49_50_58_59,-159.714,0.419,-160.094,-0.426,0.113,-0.688,-0.003,0.006,0.007,49,50,58,59
50_51_52_53,381.714,3.075,386.094,-0.837,0.253,-1.094,-45.272,0.194,-45.421,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.02,0.021,-0.178,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7282.91,83.286,7287.625,-0.294,0.029,-0.322,0.244,4.15,0.0,50,51,54,56
50_51_56_57,35.772,0.967,35.0,-0.178,0.223,-0.54,-0.047,0.016,-0.031,50,51,56,57
50_51_57_58,298.188,0.585,297.968,0.072,0.161,-0.101,-0.023,0.01,0.01,50,51,57,58
50_51_58_59,-157.046,0.417,-155.875,0.055,0.162,-0.184,-0.004,0.007,-0.023,50,51,58,59
51_52_49_50,12.253,0.547,12.032,0.0,0.0,0.0,-0.003,0.013,0.038,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.036,0.027,0.002,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,-0.001,0.014,-0.003,0.177,0.0,0.0,51,52,54,56
51_52_56_57,36.739,0.503,37.531,-0.02,0.12,0.0,0.002,0.005,-0.0,51,52,56,57
51_52_57_58,296.276,0.641,296.0,-0.128,0.204,-0.064,0.004,0.007,0.017,51,52,57,58
51_52_58_59,-155.139,0.328,-155.5,0.0,0.0,0.0,0.001,0.008,-0.013,51,52,58,59
52_53_49_50,13.385,0.366,13.063,-0.806,0.16,-1.23,-0.446,0.005,-0.44,52,53,49,50
52_53_50_51,-394.831,5.133,-393.688,-0.671,0.141,-1.037,-41.739,0.136,-41.51,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.458,0.015,-0.513,-2.226,0.284,-0.001,52,53,54,56
52_53_56_57,40.349,0.647,41.094,-1.605,0.201,-2.087,-0.175,0.01,-0.241,52,53,56,57
52_53_57_58,299.094,0.195,299.562,-0.912,0.134,-1.251,-0.068,0.003,-0.078,52,53,57,58
52_53_58_59,-154.184,0.462,-154.75,-0.72,0.122,-1.133,-0.02,0.007,-0.018,52,53,58,59
53_54_49_50,10.777,0.289,11.282,0.0,0.001,-0.001,2.471,1.201,5.603,53,54,49,50
53_54_50_51,107.586,0.314,105.5,0.0,0.007,0.002,-3.06,0.986,-11.216,53,54,50,51
53_54_51_52,-1.698,0.25,-1.375,0.001,0.001,0.001,-1.365,1.005,2.315,53,54,51,52
53_54_56_57,38.816,0.347,38.469,-0.0,0.001,-0.001,1.089,1.71,7.794,53,54,56,57
53_54_57_58,295.384,0.456,296.0,0.001,0.002,0.0,-0.741,2.005,-4.94,53,54,57,58
53_54_58_59,-153.388,0.24,-153.906,0.001,0.001,0.0,6.628,1.015,4.195,53,54,58,59
54_56_49_50,11.253,0.282,11.375,-0.002,0.003,-0.001,-2.406,1.153,-2.739,54,56,49,50
54_56_50_51,63.412,0.295,62.468,-0.017,0.004,-0.015,-0.467,1.237,-1.617,54,56,50,51
54_56_51_52,-0.386,0.214,-0.438,-0.007,0.004,-0.007,1.687,0.836,5.613,54,56,51,52
54_56_52_53,-399.665,0.565,-399.344,-0.002,0.003,0.001,5.093,2.346,5.418,54,56,52,53
54_56_57_58,299.004,0.472,299.375,-0.003,0.002,-0.003,0.727,1.901,-5.38,54,56,57,58
54_56_58_59,-150.04,0.303,-150.438,-0.002,0.001,-0.001,0.936,1.219,-0.145,54,56,58,59
56_57_49_50,13.115,0.357,13.438,-0.852,0.165,-1.248,-0.016,0.005,-0.024,56,57,49,50
56_57_50_51,42.463,0.397,42.406,-1.169,0.174,-1.517,-0.056,0.007,-0.044,56,57,50,51
56_57_51_52,-1.55,1.049,-1.469,-1.201,0.176,-1.588,0.004,0.018,0.003,56,57,51,52
56_57_52_53,-384.389,0.462,-383.312,-1.21,0.184,-1.566,-0.163,0.008,-0.146,56,57,52,53
56_57_53_54,7281.352,49.337,7287.625,-0.543,0.048,-0.481,0.743,5.864,0.0,56,57,53,54
56_57_58_59,-140.704,0.22,-139.562,-1.208,0.162,-1.631,-0.507,0.004,-0.473,56,57,58,59
57_58_49_50,12.584,0.891,12.312,-3.086,0.198,-3.656,-0.003,0.013,-0.03,57,58,49,50
57_58_50_51,26.941,0.941,27.031,-3.011,0.254,-3.724,-0.037,0.02,-0.022,57,58,50,51
57_58_51_52,-1.632,0.329,-1.562,-2.929,0.282,-3.578,0.001,0.006,-0.005,57,58,51,52
57_58_52_53,-368.327,0.231,-367.938,-2.866,0.299,-3.445,-0.053,0.003,-0.054,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.762,0.055,-1.053,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.17,0.024,-0.212,0.0,0.0,0.0,57,58,54,56
58_59_49_50,13.144,0.305,12.969,-0.547,0.187,-0.677,-0.013,0.006,-0.022,58,59,49,50
