quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,19.126,0.202,19.156,-0.143,0.024,-0.22,2.774,0.036,2.795,1,4,2,3
2_3_1_4,-44.542,0.361,-44.5,-0.615,0.066,-0.777,2.745,0.019,2.882,2,3,1,4
2_5_3_4,-448.475,0.229,-455.031,-0.943,0.101,-1.169,2.057,0.009,2.069,2,5,3,4
3_4_2_5,-212.843,0.433,-220.375,-0.825,0.122,-1.206,2.048,0.016,2.074,3,4,2,5
3_6_4_5,-74.283,1.13,-77.125,0.121,0.048,0.136,2.491,0.041,2.549,3,6,4,5
4_5_3_6,-489.654,0.347,-491.875,-0.931,0.123,-1.065,2.484,0.01,2.456,4,5,3,6
4_7_5_6,-121.602,0.274,-124.562,-0.556,0.079,-0.692,2.613,0.015,2.569,4,7,5,6
5_6_4_7,-391.066,0.315,-394.656,-0.468,0.12,-0.579,2.595,0.012,2.6,5,6,4,7
5_9_6_7,-79.93,0.373,-82.094,-0.208,0.039,-0.332,3.016,0.029,2.992,5,9,6,7
60_61_62_64,-8.283,0.676,-8.406,-0.001,0.008,-0.0,203.678,1.389,204.93,60,61,62,64
62_64_60_61,-6.716,0.658,-7.094,-0.002,0.015,-0.004,203.436,2.474,207.188,62,64,60,61
6_10_7_9,-39.686,0.329,-42.438,-0.234,0.021,-0.326,3.689,0.032,3.69,6,10,7,9
6_7_5_9,-686.415,0.254,-689.219,-0.523,0.074,-0.7,2.999,0.01,2.979,6,7,5,9
7_11_9_10,-21.508,0.296,-24.156,-0.32,0.021,-0.389,3.147,0.026,3.258,7,11,9,10
7_9_6_10,-551.257,0.45,-554.5,-0.345,0.028,-0.416,3.771,0.022,3.673,7,9,6,10
9_10_7_11,-271.888,0.418,-274.0,-0.218,0.015,-0.258,3.235,0.047,3.164,9,10,7,11
