quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,-35.212,0.417,-34.656,-0.484,0.125,-0.455,-0.444,0.013,-0.433,36,37,38,39
36_37_39_40,-186.726,0.322,-186.25,-0.389,0.134,-0.388,-0.174,0.005,-0.168,36,37,39,40
36_37_40_42,193.221,0.598,193.719,0.109,0.036,0.139,-0.044,0.016,-0.046,36,37,40,42
36_37_42_43,-21.026,0.861,-20.687,-0.146,0.093,-0.137,-0.035,0.015,-0.034,36,37,42,43
36_37_43_44,-3.848,0.364,-3.812,-0.101,0.106,-0.092,0.006,0.004,0.012,36,37,43,44
36_37_44_45,-45.185,0.296,-45.531,-0.117,0.109,-0.13,0.006,0.004,0.004,36,37,44,45
36_37_45_46,-40.375,0.179,-40.469,-0.057,0.086,-0.033,-0.001,0.002,0.004,36,37,45,46
37_38_39_40,-186.728,0.238,-186.718,-1.465,0.204,-1.437,-0.788,0.004,-0.782,37,38,39,40
37_38_40_42,190.812,0.298,190.718,-0.873,0.163,-0.847,-0.138,0.005,-0.134,37,38,40,42
37_38_42_43,-19.101,0.018,-19.281,-0.513,0.076,-0.487,-0.06,0.001,-0.056,37,38,42,43
37_38_43_44,-4.101,0.164,-4.375,-0.324,0.027,-0.328,0.004,0.001,0.004,37,38,43,44
37_38_44_45,-41.349,0.373,-41.125,-0.305,0.029,-0.33,-0.008,0.005,-0.016,37,38,44,45
37_38_45_46,-40.887,0.22,-41.032,-0.354,0.056,-0.328,0.0,0.003,0.003,37,38,45,46
38_39_36_37,8.382,0.04,8.094,-0.812,0.255,-0.773,-0.428,0.0,-0.426,38,39,36,37
38_39_40_42,191.794,0.115,192.218,-0.935,0.236,-0.923,-0.428,0.001,-0.426,38,39,40,42
38_39_42_43,-18.242,0.128,-17.687,-0.299,0.108,-0.289,-0.143,0.001,-0.146,38,39,42,43
38_39_43_44,-4.908,0.03,-4.656,-0.16,0.063,-0.09,-0.065,0.0,-0.072,38,39,43,44
38_39_44_45,-41.969,0.873,-41.594,-0.101,0.047,-0.145,-0.016,0.012,-0.015,38,39,44,45
38_39_45_46,-39.856,0.011,-39.156,-0.043,0.047,-0.019,-0.018,0.001,-0.009,38,39,45,46
39_40_36_37,6.204,0.738,6.594,-0.972,0.226,-0.955,-0.122,0.01,-0.127,39,40,36,37
39_40_37_38,79.791,0.904,78.594,-0.7,0.139,-0.689,-0.799,0.006,-0.794,39,40,37,38
39_40_42_43,-19.115,0.35,-19.188,-0.928,0.148,-0.917,-0.524,0.006,-0.528,39,40,42,43
39_40_43_44,-5.29,0.412,-4.844,-0.38,0.055,-0.38,-0.14,0.006,-0.134,39,40,43,44
39_40_44_45,-43.498,0.089,-43.469,-0.302,0.067,-0.296,-0.017,0.001,-0.018,39,40,44,45
39_40_45_46,-41.514,0.199,-41.969,-0.116,0.004,-0.105,-0.003,0.003,-0.002,39,40,45,46
40_42_36_37,2.966,0.284,2.562,-1.784,0.2,-1.757,-0.048,0.005,-0.05,40,42,36,37
40_42_37_38,72.954,0.018,73.718,-1.729,0.161,-1.718,-0.124,0.001,-0.124,40,42,37,38
40_42_38_39,-0.784,0.598,-0.25,-1.556,0.122,-1.535,-0.454,0.008,-0.452,40,42,38,39
40_42_43_44,-2.929,0.077,-2.593,-1.934,0.222,-1.949,-0.836,0.002,-0.832,40,42,43,44
40_42_44_45,-43.764,0.025,-44.218,-0.957,0.076,-0.979,-0.144,0.002,-0.148,40,42,44,45
40_42_45_46,-40.195,0.022,-40.094,-0.84,0.106,-0.872,-0.018,0.0,-0.016,40,42,45,46
42_43_36_37,3.781,0.805,3.969,-1.35,0.279,-1.35,-0.034,0.011,-0.038,42,43,36,37
42_43_37_38,68.858,0.332,69.032,-1.524,0.296,-1.513,-0.041,0.006,-0.04,42,43,37,38
42_43_38_39,-7.008,0.03,-7.281,-1.423,0.296,-1.414,-0.064,0.001,-0.06,42,43,38,39
42_43_39_40,-8.212,0.088,-8.593,-0.933,0.289,-0.898,-0.506,0.001,-0.504,42,43,39,40
42_43_44_45,-43.836,0.159,-43.469,-1.835,0.195,-1.796,-0.568,0.008,-0.566,42,43,44,45
42_43_45_46,-39.848,0.373,-39.25,-0.838,0.137,-0.801,-0.109,0.007,-0.116,42,43,45,46
43_44_36_37,3.86,0.428,4.344,-1.451,0.165,-1.44,-0.027,0.007,-0.032,43,44,36,37
43_44_37_38,65.606,0.001,65.563,-1.716,0.239,-1.703,0.021,0.001,0.014,43,44,37,38
43_44_38_39,-9.048,0.84,-9.063,-1.692,0.24,-1.693,-0.057,0.013,-0.068,43,44,38,39
43_44_39_40,-15.372,0.373,-15.531,-1.578,0.216,-1.599,-0.165,0.004,-0.155,43,44,39,40
43_44_40_42,74.469,0.45,74.375,-1.11,0.197,-1.112,-0.823,0.006,-0.825,43,44,40,42
43_44_45_46,-39.848,0.386,-39.906,-1.384,0.214,-1.359,-0.552,0.008,-0.541,43,44,45,46
44_45_36_37,2.238,0.796,2.094,-1.38,0.226,-1.338,-0.009,0.011,-0.006,44,45,36,37
44_45_37_38,63.016,1.147,62.75,-1.471,0.272,-1.436,-0.015,0.018,-0.02,44,45,37,38
44_45_38_39,-10.216,0.264,-10.282,-1.283,0.138,-1.243,0.065,0.008,0.074,44,45,38,39
