quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-72.755,0.796,-69.719,0.02,0.007,0.021,934.367,8.965,933.828,49,52,50,51
50_51_49_52,60.361,3.471,58.625,0.045,0.007,0.039,759.679,10.246,765.754,50,51,49,52
50_53_51_52,1.823,0.765,0.125,0.067,0.017,0.074,0.01,0.042,-0.02,50,53,51,52
51_52_50_53,-358.892,0.935,-361.844,-0.0,0.023,0.007,-0.036,0.032,-0.039,51,52,50,53
51_54_52_53,-306.234,1.793,-304.938,0.003,0.015,0.001,-8.458,11.642,-19.262,51,54,52,53
52_53_51_54,-2811.61,131.348,-2742.688,-0.083,0.012,-0.117,415.295,40.714,408.972,52,53,51,54
52_56_53_54,-1956.445,55.782,-1779.25,-0.061,0.016,-0.096,-65.929,13.514,-13.825,52,56,53,54
53_54_52_56,74.385,1.324,82.532,0.005,0.007,0.001,2.901,9.311,29.046,53,54,52,56
53_57_54_56,-5869.752,85.805,-5893.062,-0.158,0.011,-0.186,337.887,33.262,-19.402,53,57,54,56
54_56_53_57,77.006,0.684,73.812,-0.006,0.005,-0.001,9.268,6.1,41.894,54,56,53,57
54_58_56_57,-59.272,0.858,-56.031,-0.005,0.003,-0.001,23.482,8.232,8.383,54,58,56,57
56_57_54_58,-5843.116,299.469,-5895.5,0.061,0.008,0.058,1.461,113.787,-242.464,56,57,54,58
56_59_57_58,310.755,0.356,311.844,0.017,0.011,0.002,3.046,0.011,3.016,56,59,57,58
57_58_56_59,-469.47,1.499,-476.312,-0.23,0.022,-0.274,3.301,0.232,3.582,57,58,56,59
60_61_62_64,-3.475,0.848,-3.156,-0.001,0.006,-0.002,205.444,1.147,204.752,60,61,62,64
62_64_60_61,-5.196,0.553,-4.75,-0.003,0.005,-0.001,205.762,0.619,204.609,62,64,60,61
