quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-105.992,0.367,-105.25,-0.227,0.227,-0.218,1.352,0.01,1.342,25,28,26,27
26_27_25_28,-88.938,0.364,-90.063,-0.724,0.303,-0.666,1.363,0.026,1.362,26,27,25,28
26_29_27_28,-317.81,1.556,-318.25,-1.004,0.151,-0.922,1.2,0.051,1.174,26,29,27,28
27_28_26_29,-158.154,4.729,-157.844,-1.592,0.183,-1.562,1.258,0.094,1.265,27,28,26,29
27_30_28_29,97.92,0.263,97.812,-3.043,0.228,-3.01,1.353,0.006,1.355,27,30,28,29
28_29_27_30,-104.088,4.19,-102.344,-1.834,0.262,-1.798,1.317,0.102,1.362,28,29,27,30
28_31_29_30,5.173,0.016,5.938,-2.657,0.215,-2.665,1.31,0.016,1.308,28,31,29,30
29_30_28_31,-127.75,0.337,-127.656,-2.649,0.29,-2.628,1.354,0.008,1.36,29,30,28,31
29_32_30_31,-113.01,0.549,-113.125,-1.144,0.246,-1.119,1.132,0.006,1.13,29,32,30,31
30_31_29_32,-590.876,0.428,-590.313,-1.748,0.347,-1.734,1.121,0.005,1.115,30,31,29,32
30_33_31_32,-123.38,0.254,-123.062,-0.293,0.388,-0.267,1.722,0.004,1.729,30,33,31,32
31_32_30_33,-653.406,2.763,-653.312,-1.16,0.326,-1.168,1.674,0.052,1.666,31,32,30,33
31_34_32_33,-60.149,0.278,-60.25,-0.401,0.262,-0.379,1.064,0.013,1.064,31,34,32,33
32_33_31_34,-436.382,1.605,-436.563,-1.232,0.046,-1.283,1.002,0.028,1.0,32,33,31,34
60_61_62_64,1.041,0.844,2.562,0.006,0.013,0.0,102.898,0.522,103.062,60,61,62,64
62_64_60_61,11.123,1.945,12.406,-0.012,0.003,-0.01,103.457,1.121,103.348,62,64,60,61
