quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-32.31,0.578,-31.375,-0.013,0.119,-0.015,499.936,104.461,437.287,49,52,50,51
50_51_49_52,43.47,1.043,42.125,0.036,0.083,0.051,439.842,51.585,421.732,50,51,49,52
50_53_51_52,-2.283,0.575,-2.594,-0.027,0.032,-0.072,-0.13,0.057,-0.084,50,53,51,52
51_52_50_53,-335.195,1.062,-332.875,-0.026,0.145,-0.004,0.006,0.012,0.034,51,52,50,53
51_54_52_53,-403.532,0.614,-400.094,0.007,0.018,-0.003,8.371,2.348,13.226,51,54,52,53
52_53_51_54,7287.625,0.0,7287.625,0.088,0.076,0.058,352.676,67.15,0.0,52,53,51,54
52_56_53_54,7287.625,0.0,7287.625,0.007,0.044,-0.009,-134.79,70.278,0.0,52,56,53,54
53_54_52_56,198.759,0.343,198.5,-0.001,0.015,-0.007,-10.671,1.274,-21.82,53,54,52,56
53_57_54_56,6998.558,1507.663,7287.625,-0.137,0.032,-0.147,1382.601,2369.629,-2.483,53,57,54,56
54_56_53_57,164.469,0.473,165.875,-0.006,0.016,0.001,-3.15,1.968,-2.728,54,56,53,57
54_58_56_57,-128.676,1.418,-126.531,0.003,0.009,0.007,-6.423,5.974,-2.545,54,58,56,57
56_57_54_58,7287.625,0.0,7287.625,0.075,0.014,0.071,-123.756,64.473,2.506,56,57,54,58
56_59_57_58,222.174,1.301,222.406,-0.185,0.031,-0.311,1.576,0.028,1.527,56,59,57,58
57_58_56_59,-504.092,0.636,-506.594,-0.427,0.036,-0.476,1.457,0.053,1.472,57,58,56,59
60_61_62_64,12.402,1.984,12.782,0.003,0.089,0.06,103.456,9.129,107.348,60,61,62,64
62_64_60_61,11.686,1.879,12.687,-0.01,0.061,-0.023,105.722,6.329,100.652,62,64,60,61
