quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,31.51,0.197,30.781,-0.528,0.114,-0.509,2.104,0.001,2.09,36,39,37,38
37_38_36_39,-8.745,4.673,-7.282,-0.728,0.205,-0.677,2.186,0.114,2.101,37,38,36,39
37_40_38_39,-359.4,0.002,-359.688,-0.788,0.11,-0.8,1.272,0.004,1.277,37,40,38,39
38_39_37_40,-192.387,6.445,-190.0,-1.199,0.202,-1.17,1.219,0.169,1.271,38,39,37,40
38_42_39_40,-119.824,0.981,-120.062,-1.802,0.089,-1.779,1.784,0.008,1.798,38,42,39,40
39_40_38_42,-233.161,0.071,-233.032,-1.192,0.208,-1.17,1.832,0.016,1.83,39,40,38,42
39_43_40_42,56.014,0.001,56.75,-1.541,0.07,-1.572,1.796,0.009,1.8,39,43,40,42
40_42_39_43,-213.452,0.511,-213.437,-2.072,0.122,-2.052,1.801,0.035,1.826,40,42,39,43
40_44_42_43,-68.104,1.097,-67.844,-1.575,0.13,-1.534,1.546,0.037,1.554,40,44,42,43
42_43_40_44,-343.252,0.589,-343.188,-1.203,0.229,-1.181,1.552,0.004,1.543,42,43,40,44
42_45_43_44,-6.884,0.403,-6.719,-0.527,0.228,-0.512,1.825,0.02,1.846,42,45,43,44
43_44_42_45,-396.884,0.816,-396.25,-1.137,0.168,-1.184,1.739,0.016,1.744,43,44,42,45
43_46_44_45,-60.12,0.292,-60.062,-0.419,0.116,-0.427,1.682,0.016,1.707,43,46,44,45
44_45_43_46,-358.577,4.579,-358.094,-1.058,0.095,-1.035,1.652,0.107,1.646,44,45,43,46
60_61_62_64,0.219,0.238,-0.344,0.002,0.0,-0.0,102.854,0.201,102.952,60,61,62,64
62_64_60_61,-0.762,1.172,-0.906,-0.003,0.003,-0.004,103.112,0.6,103.962,62,64,60,61
